NewtonCG with backtrack line search.

CUTEst problem................: POWELLBSLS
Number of variables...........: 2
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 117
Subproblem iterations...................: 196
Line search iterations..................: 127
Number of objective function evaluations: 244
Number of gradient evaluations..........: 118
Number of hessian evaluations...........: 117
Total time in seconds...................: 0.001227
Subproblem time in seconds..............: 0.000398
Line search time in seconds.............: 0.000379
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
33      3.484829e-06     4.951004e+01     1.000000e+00     6.391932e-09   
34      2.835860e-06     7.393366e-06     2.500000e-01     4.850418e-01   
35      2.691710e-06     4.817638e+01     1.000000e+00     5.984271e-09   
36      2.208137e-06     5.755115e-06     2.500000e-01     4.830884e-01   
37      2.076832e-06     4.685508e+01     1.000000e+00     5.604732e-09   
38      1.719986e-06     4.479573e-06     2.500000e-01     4.808788e-01   
39      1.600434e-06     4.554043e+01     1.000000e+00     5.250401e-09   
40      1.340356e-06     3.486470e-06     2.500000e-01     4.783792e-01   
41      1.231588e-06     4.422663e+01     1.000000e+00     4.918660e-09   
42      1.045086e-06     2.713295e-06     2.500000e-01     4.755518e-01   
43      9.462447e-07     4.290773e+01     1.000000e+00     4.607152e-09   
44      8.153813e-07     2.111371e-06     2.500000e-01     4.723538e-01   
45      7.257036e-07     4.157764e+01     1.000000e+00     4.313744e-09   
46      6.366230e-07     1.642791e-06     2.500000e-01     4.687369e-01   
47      5.554285e-07     4.023007e+01     1.000000e+00     4.036507e-09   
48      4.974423e-07     1.278035e-06     2.500000e-01     4.646469e-01   
49      4.241223e-07     3.885860e+01     1.000000e+00     3.773683e-09   
50      3.890005e-07     9.941163e-07     2.500000e-01     4.600230e-01   
51      3.230079e-07     3.745666e+01     1.000000e+00     3.523678e-09   
52      3.044278e-07     7.731361e-07     2.500000e-01     4.547970e-01   
53      2.452682e-07     3.601761e+01     1.000000e+00     3.285037e-09   
54      2.383870e-07     6.011563e-07     2.500000e-01     4.488932e-01   
55      1.856102e-07     3.453480e+01     1.000000e+00     3.056441e-09   
56      1.642561e-07     4.673239e-07     1.250000e-01     4.422273e-01   
57      1.613306e-07     8.190646e+00     1.000000e+00     7.143525e-10   
58      1.428398e-07     4.122015e-07     1.250000e-01     4.385951e-01   
59      1.400910e-07     7.996930e+00     1.000000e+00     6.874658e-10   
60      1.241002e-07     3.635678e-07     1.250000e-01     4.347401e-01   
61      1.215222e-07     7.799594e+00     1.000000e+00     6.610474e-10   
62      1.077120e-07     3.206598e-07     1.250000e-01     4.306498e-01   
63      1.052992e-07     7.598485e+00     1.000000e+00     6.350696e-10   
64      9.338897e-08     2.828041e-07     1.250000e-01     4.263114e-01   
65      9.113579e-08     7.393464e+00     1.000000e+00     6.095067e-10   
66      8.087901e-08     2.494062e-07     1.250000e-01     4.217117e-01   
67      7.877995e-08     7.184414e+00     1.000000e+00     5.843357e-10   
68      6.996027e-08     2.199419e-07     1.250000e-01     4.168372e-01   
69      6.800994e-08     6.971243e+00     1.000000e+00     5.595362e-10   
70      6.043753e-08     1.939483e-07     1.250000e-01     4.116742e-01   
71      5.863056e-08     6.753887e+00     1.000000e+00     5.350903e-10   
72      5.213905e-08     1.710172e-07     1.250000e-01     4.062088e-01   
73      5.047009e-08     6.532320e+00     1.000000e+00     5.109833e-10   
74      4.491374e-08     1.507883e-07     1.250000e-01     4.004271e-01   
75      4.337745e-08     6.306555e+00     1.000000e+00     4.872036e-10   
76      3.862876e-08     1.329435e-07     1.250000e-01     3.943154e-01   
77      3.721976e-08     6.076654e+00     1.000000e+00     4.637431e-10   
78      3.316731e-08     1.172024e-07     1.250000e-01     3.878604e-01   
79      3.188016e-08     5.842732e+00     1.000000e+00     4.405973e-10   
80      2.842671e-08     1.033173e-07     1.250000e-01     3.810492e-01   
81      2.725593e-08     5.604969e+00     1.000000e+00     4.177659e-10   
82      2.431677e-08     9.106978e-08     1.250000e-01     3.738700e-01   
83      2.325677e-08     5.363612e+00     1.000000e+00     3.952530e-10   
84      2.075822e-08     8.026715e-08     1.250000e-01     3.663121e-01   
85      1.980335e-08     5.118986e+00     1.000000e+00     3.730670e-10   
86      1.768146e-08     7.073928e-08     1.250000e-01     3.583662e-01   
87      1.682597e-08     4.871503e+00     1.000000e+00     3.512214e-10   
88      1.502540e-08     6.233610e-08     1.250000e-01     3.500252e-01   
89      1.426343e-08     4.621665e+00     1.000000e+00     3.297349e-10   
90      1.273638e-08     5.492520e-08     1.250000e-01     3.412844e-01   
91      1.206201e-08     4.370072e+00     1.000000e+00     3.086313e-10   
92      1.076735e-08     4.838974e-08     1.250000e-01     3.321419e-01   
93      1.017456e-08     4.117427e+00     1.000000e+00     2.879400e-10   
94      9.076998e-09     4.262660e-08     1.250000e-01     3.225997e-01   
95      8.559739e-09     3.864535e+00     1.000000e+00     2.676953e-10   
96      7.629112e-09     3.754484e-08     1.250000e-01     3.126635e-01   
97      7.181300e-09     3.612305e+00     1.000000e+00     2.479371e-10   
98      6.391919e-09     3.306419e-08     1.250000e-01     3.023439e-01   
99      6.007487e-09     3.361747e+00     1.000000e+00     2.287096e-10   
100     5.337561e-09     2.911386e-08     1.250000e-01     2.916569e-01   
101     5.010501e-09     3.113956e+00     1.000000e+00     2.100613e-10   
102     4.441612e-09     2.563137e-08     1.250000e-01     2.806242e-01   
103     4.166019e-09     2.870107e+00     1.000000e+00     1.920436e-10   
104     3.682654e-09     2.256156e-08     1.250000e-01     2.692738e-01   
105     3.452785e-09     2.631430e+00     1.000000e+00     1.747101e-10   
106     3.041916e-09     1.985582e-08     1.250000e-01     2.576402e-01   
107     2.852242e-09     2.399187e+00     1.000000e+00     1.581149e-10   
108     2.502947e-09     1.747126e-08     1.250000e-01     2.457648e-01   
109     2.348209e-09     2.174642e+00     1.000000e+00     1.423110e-10   
110     2.051339e-09     1.537002e-08     1.250000e-01     2.336956e-01   
111     1.926599e-09     1.959028e+00     1.000000e+00     1.273483e-10   
112     1.674481e-09     1.351865e-08     1.250000e-01     2.214871e-01   
113     1.575170e-09     1.753506e+00     1.000000e+00     1.132719e-10   
114     1.361353e-09     1.188770e-08     1.250000e-01     2.091993e-01   
115     1.283303e-09     1.559129e+00     1.000000e+00     1.001197e-10   
116     1.102338e-09     1.045122e-08     1.250000e-01     1.968972e-01   
117     1.041813e-09     1.376805e+00     1.000000e+00     8.792053e-11   
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

Objective.............: 1.041813e-09
Gradient norm.........: 9.186156e-09
Time..................: 1.226706e-03
EXIT: convergence has been achieved.
