NewtonCG with backtrack line search.

CUTEst problem................: ARGLINB
Number of variables...........: 200
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 9.962547e+01
Gradient norm.........: 1.179721e-01
Total iterations......: 1000
Total time in seconds.: 2.263058
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 9986
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 1000
Subproblem time in seconds..............: 0.574912
How many times subproblem failed........: 0
Line search iterations..................: 8986
Line search time in seconds.............: 1.221124
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
108     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
109     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
110     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
111     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
112     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
113     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
114     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
115     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
116     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
117     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
118     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
119     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
120     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
121     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
122     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
123     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
124     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
125     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
126     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
127     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
128     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
129     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
130     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
131     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
132     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
133     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
134     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
135     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
136     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
137     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
138     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
139     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
140     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
141     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
142     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
143     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
144     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
145     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
146     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
147     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
148     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
149     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
150     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
151     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
152     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
153     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
154     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
155     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
156     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
157     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
158     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
159     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
160     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
161     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
162     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
163     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
164     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
165     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
166     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
167     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
168     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
169     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
170     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
171     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
172     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
173     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
174     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
175     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
176     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
177     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
178     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
179     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
180     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
181     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
182     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
183     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
184     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
185     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
186     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
187     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
188     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
189     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
190     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
191     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
192     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
193     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
194     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
195     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
196     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
197     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
198     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
199     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
200     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
201     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
202     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
203     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
204     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
205     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
206     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
207     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
208     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
209     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
210     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
211     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
212     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
213     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
214     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
215     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
216     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
217     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
218     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
219     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
220     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
221     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
222     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
223     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
224     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
225     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
226     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
227     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
228     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
229     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
230     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
231     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
232     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
233     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
234     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
235     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
236     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
237     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
238     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
239     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
240     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
241     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
242     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
243     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
244     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
245     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
246     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
247     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
248     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
249     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
250     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
251     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
252     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
253     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
254     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
255     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
256     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
257     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
258     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
259     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
260     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
261     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
262     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
263     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
264     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
265     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
266     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
267     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
268     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
269     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
270     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
271     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
272     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
273     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
274     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
275     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
276     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
277     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
278     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
279     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
280     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
281     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
282     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
283     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
284     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
285     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
286     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
287     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
288     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
289     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
290     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
291     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
292     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
293     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
294     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
295     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
296     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
297     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
298     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
299     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
300     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
301     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
302     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
303     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
304     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
305     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
306     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
307     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
308     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
309     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
310     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
311     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
312     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
313     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
314     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
315     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
316     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
317     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
318     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
319     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
320     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
321     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
322     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
323     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
324     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
325     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
326     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
327     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
328     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
329     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
330     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
331     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
332     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
333     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
334     9.962547e+01     1.179721e-01     1.953125e-03     1.025285e-15   
