NewtonCholesky with backtrack line search.

CUTEst problem................: BROWNAL
Number of variables...........: 10
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 10
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 1.469863e-03
Gradient norm.........: 7.518877e-02
Total iterations......: 1000
Total time in seconds.: 0.105503
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 17734
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 80000
Subproblem time in seconds..............: 0.069444
How many times subproblem failed........: 0
Line search iterations..................: 17734
Line search time in seconds.............: 0.028158
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
33      1.471995e-03     7.643065e-02     3.814697e-06     3.707804e+01   
34      1.471992e-03     7.650868e-02     3.814697e-06     2.906469e+01   
35      1.471989e-03     7.644445e-02     3.814697e-06     2.283863e+01   
36      1.471989e-03     7.649188e-02     7.629395e-06     1.789333e+01   
37      1.471985e-03     7.641162e-02     3.814697e-06     4.600485e+01   
38      1.471981e-03     7.650883e-02     3.814697e-06     3.606025e+01   
39      1.471978e-03     7.642954e-02     3.814697e-06     2.832581e+01   
40      1.471976e-03     7.648877e-02     3.814697e-06     2.219398e+01   
41      1.471975e-03     7.643934e-02     7.629395e-06     1.744105e+01   
42      1.471971e-03     7.651110e-02     3.814697e-06     4.477128e+01   
43      1.471967e-03     7.641305e-02     3.814697e-06     3.515817e+01   
44      1.471964e-03     7.648696e-02     3.814697e-06     2.754765e+01   
45      1.471962e-03     7.642602e-02     3.814697e-06     2.163894e+01   
46      1.471961e-03     7.647088e-02     7.629395e-06     1.694540e+01   
47      1.471957e-03     7.639473e-02     3.814697e-06     4.356041e+01   
48      1.471953e-03     7.648669e-02     3.814697e-06     3.412966e+01   
49      1.471951e-03     7.641158e-02     3.814697e-06     2.679954e+01   
50      1.471948e-03     7.646754e-02     3.814697e-06     2.098853e+01   
51      1.471947e-03     7.642073e-02     7.629395e-06     1.648837e+01   
52      1.471943e-03     7.648840e-02     3.814697e-06     4.231155e+01   
53      1.471940e-03     7.639568e-02     3.814697e-06     3.321412e+01   
54      1.471937e-03     7.646542e-02     3.814697e-06     2.601292e+01   
55      1.471934e-03     7.640780e-02     3.814697e-06     2.042642e+01   
56      1.471933e-03     7.645007e-02     7.629395e-06     1.598821e+01   
57      1.471929e-03     7.637806e-02     3.814697e-06     4.109342e+01   
58      1.471926e-03     7.646473e-02     3.814697e-06     3.218298e+01   
59      1.471923e-03     7.639384e-02     3.814697e-06     2.526199e+01   
60      1.471921e-03     7.644650e-02     3.814697e-06     1.977524e+01   
61      1.471919e-03     7.640232e-02     7.629395e-06     1.553038e+01   
62      1.471915e-03     7.646589e-02     3.814697e-06     3.983955e+01   
63      1.471912e-03     7.637851e-02     3.814697e-06     3.126215e+01   
64      1.471910e-03     7.644407e-02     3.814697e-06     2.447327e+01   
65      1.471909e-03     7.638978e-02     7.629395e-06     1.921109e+01   
66      1.471905e-03     7.646922e-02     3.814697e-06     4.929380e+01   
67      1.471902e-03     7.636148e-02     3.814697e-06     3.867073e+01   
68      1.471899e-03     7.644296e-02     3.814697e-06     3.027261e+01   
69      1.471896e-03     7.637619e-02     3.814697e-06     2.375424e+01   
70      1.471895e-03     7.642563e-02     7.629395e-06     1.858630e+01   
71      1.471891e-03     7.634251e-02     3.814697e-06     4.774375e+01   
72      1.471888e-03     7.644347e-02     3.814697e-06     3.737289e+01   
73      1.471885e-03     7.636142e-02     3.814697e-06     2.931608e+01   
74      1.471882e-03     7.642281e-02     3.814697e-06     2.293949e+01   
75      1.471882e-03     7.637184e-02     7.629395e-06     1.800142e+01   
76      1.471878e-03     7.644609e-02     3.814697e-06     4.617418e+01   
77      1.471874e-03     7.634510e-02     3.814697e-06     3.621002e+01   
78      1.471871e-03     7.642130e-02     3.814697e-06     2.833400e+01   
79      1.471869e-03     7.635872e-02     3.814697e-06     2.222566e+01   
80      1.471868e-03     7.640488e-02     7.629395e-06     1.738203e+01   
81      1.471864e-03     7.632697e-02     3.814697e-06     4.464393e+01   
82      1.471861e-03     7.642128e-02     3.814697e-06     3.493178e+01   
83      1.471858e-03     7.634451e-02     3.814697e-06     2.739171e+01   
84      1.471855e-03     7.640177e-02     3.814697e-06     2.142393e+01   
85      1.471854e-03     7.635409e-02     7.629395e-06     1.680705e+01   
86      1.471850e-03     7.642321e-02     3.814697e-06     4.309561e+01   
87      1.471847e-03     7.632887e-02     3.814697e-06     3.378360e+01   
88      1.471844e-03     7.639986e-02     3.814697e-06     2.642378e+01   
89      1.471842e-03     7.634142e-02     3.814697e-06     2.072063e+01   
90      1.471840e-03     7.638436e-02     7.629395e-06     1.619715e+01   
91      1.471837e-03     7.631157e-02     3.814697e-06     4.159522e+01   
92      1.471834e-03     7.639934e-02     3.814697e-06     3.253258e+01   
93      1.471831e-03     7.632776e-02     3.814697e-06     2.550181e+01   
94      1.471828e-03     7.638096e-02     3.814697e-06     1.993656e+01   
95      1.471827e-03     7.633650e-02     7.629395e-06     1.563575e+01   
96      1.471823e-03     7.640059e-02     3.814697e-06     4.007798e+01   
97      1.471820e-03     7.631278e-02     3.814697e-06     3.140700e+01   
98      1.471818e-03     7.637867e-02     3.814697e-06     2.455404e+01   
99      1.471818e-03     7.632428e-02     7.629395e-06     1.924855e+01   
100     1.471813e-03     7.640394e-02     3.814697e-06     4.935026e+01   
101     1.471810e-03     7.629617e-02     3.814697e-06     3.866335e+01   
102     1.471807e-03     7.637765e-02     3.814697e-06     3.022664e+01   
103     1.471804e-03     7.631105e-02     3.814697e-06     2.368652e+01   
104     1.471804e-03     7.636037e-02     7.629395e-06     1.850874e+01   
105     1.471800e-03     7.627771e-02     3.814697e-06     4.750601e+01   
106     1.471796e-03     7.637816e-02     3.814697e-06     3.713747e+01   
107     1.471794e-03     7.629670e-02     3.814697e-06     2.909279e+01   
108     1.471791e-03     7.635763e-02     3.814697e-06     2.273456e+01   
109     1.471790e-03     7.630717e-02     7.629395e-06     1.781705e+01   
110     1.471786e-03     7.638069e-02     3.814697e-06     4.566400e+01   
111     1.471783e-03     7.628088e-02     3.814697e-06     3.576268e+01   
112     1.471780e-03     7.635613e-02     3.814697e-06     2.794688e+01   
113     1.471778e-03     7.629446e-02     3.814697e-06     2.189324e+01   
114     1.471777e-03     7.633994e-02     7.629395e-06     1.709926e+01   
115     1.471773e-03     7.626336e-02     3.814697e-06     4.388318e+01   
116     1.471770e-03     7.635605e-02     3.814697e-06     3.429117e+01   
117     1.471767e-03     7.628073e-02     3.814697e-06     2.685424e+01   
118     1.471764e-03     7.633687e-02     3.814697e-06     2.097565e+01   
119     1.471763e-03     7.629020e-02     7.629395e-06     1.643411e+01   
120     1.471760e-03     7.635779e-02     3.814697e-06     4.210441e+01   
121     1.471757e-03     7.626566e-02     3.814697e-06     3.296358e+01   
122     1.471754e-03     7.633492e-02     3.814697e-06     2.574825e+01   
123     1.471751e-03     7.627799e-02     3.814697e-06     2.016490e+01   
124     1.471750e-03     7.631977e-02     7.629395e-06     1.574163e+01   
125     1.471746e-03     7.624905e-02     3.814697e-06     4.039474e+01   
126     1.471743e-03     7.633426e-02     3.814697e-06     3.155201e+01   
127     1.471741e-03     7.626486e-02     3.814697e-06     2.470137e+01   
128     1.471738e-03     7.631637e-02     3.814697e-06     1.928505e+01   
129     1.471737e-03     7.627337e-02     7.629395e-06     1.510572e+01   
130     1.471733e-03     7.633525e-02     3.814697e-06     3.868670e+01   
131     1.471730e-03     7.625050e-02     3.814697e-06     3.027780e+01   
132     1.471728e-03     7.631400e-02     3.814697e-06     2.363984e+01   
133     1.471727e-03     7.626163e-02     7.629395e-06     1.850853e+01   
134     1.471723e-03     7.633818e-02     3.814697e-06     4.741288e+01   
135     1.471720e-03     7.623465e-02     3.814697e-06     3.709780e+01   
136     1.471717e-03     7.631279e-02     3.814697e-06     2.896451e+01   
137     1.471715e-03     7.624897e-02     3.814697e-06     2.266885e+01   
138     1.471714e-03     7.629614e-02     7.629395e-06     1.768977e+01   
139     1.471710e-03     7.621711e-02     3.814697e-06     4.537097e+01   
140     1.471707e-03     7.631300e-02     3.814697e-06     3.542207e+01   
141     1.471704e-03     7.623530e-02     3.814697e-06     2.771392e+01   
142     1.471702e-03     7.629329e-02     3.814697e-06     2.162824e+01   
143     1.471701e-03     7.624527e-02     7.629395e-06     1.692917e+01   
144     1.471697e-03     7.631503e-02     3.814697e-06     4.335115e+01   
145     1.471694e-03     7.622028e-02     3.814697e-06     3.390834e+01   
146     1.471691e-03     7.629157e-02     3.814697e-06     2.646287e+01   
147     1.471689e-03     7.623316e-02     3.814697e-06     2.070508e+01   
148     1.471687e-03     7.627611e-02     7.629395e-06     1.614940e+01   
149     1.471684e-03     7.620373e-02     3.814697e-06     4.141646e+01   
150     1.471681e-03     7.629114e-02     3.814697e-06     3.232136e+01   
151     1.471678e-03     7.622013e-02     3.814697e-06     2.528026e+01   
152     1.471676e-03     7.627291e-02     3.814697e-06     1.971981e+01   
153     1.471674e-03     7.622901e-02     7.629395e-06     1.543169e+01   
154     1.471671e-03     7.629234e-02     3.814697e-06     3.950159e+01   
155     1.471668e-03     7.620589e-02     3.814697e-06     3.088732e+01   
156     1.471665e-03     7.627071e-02     3.814697e-06     2.409455e+01   
157     1.471665e-03     7.621741e-02     7.629395e-06     1.884706e+01   
158     1.471661e-03     7.629546e-02     3.814697e-06     4.825529e+01   
159     1.471658e-03     7.619018e-02     3.814697e-06     3.772279e+01   
160     1.471655e-03     7.626967e-02     3.814697e-06     2.942648e+01   
161     1.471653e-03     7.620490e-02     3.814697e-06     2.300936e+01   
162     1.471652e-03     7.625282e-02     7.629395e-06     1.793985e+01   
163     1.471648e-03     7.617279e-02     3.814697e-06     4.598619e+01   
164     1.471645e-03     7.627001e-02     3.814697e-06     3.587059e+01   
165     1.471642e-03     7.619140e-02     3.814697e-06     2.803948e+01   
166     1.471640e-03     7.625011e-02     3.814697e-06     2.186313e+01   
167     1.471639e-03     7.620162e-02     7.629395e-06     1.709743e+01   
168     1.471635e-03     7.627216e-02     3.814697e-06     4.375923e+01   
169     1.471632e-03     7.617657e-02     3.814697e-06     3.419688e+01   
170     1.471629e-03     7.624851e-02     3.814697e-06     2.666458e+01   
171     1.471627e-03     7.618970e-02     3.814697e-06     2.084411e+01   
172     1.471626e-03     7.623297e-02     7.629395e-06     1.624366e+01   
173     1.471622e-03     7.616026e-02     3.814697e-06     4.163514e+01   
174     1.471619e-03     7.624815e-02     3.814697e-06     3.246339e+01   
175     1.471617e-03     7.617688e-02     3.814697e-06     2.536870e+01   
176     1.471614e-03     7.622987e-02     3.814697e-06     1.977146e+01   
177     1.471613e-03     7.618590e-02     7.629395e-06     1.545827e+01   
178     1.471609e-03     7.624940e-02     3.814697e-06     3.954872e+01   
179     1.471607e-03     7.616290e-02     3.814697e-06     3.089679e+01   
180     1.471604e-03     7.622775e-02     3.814697e-06     2.408078e+01   
181     1.471604e-03     7.617452e-02     7.629395e-06     1.881961e+01   
182     1.471600e-03     7.625250e-02     3.814697e-06     4.815930e+01   
183     1.471597e-03     7.614747e-02     3.814697e-06     3.761462e+01   
184     1.471594e-03     7.622674e-02     3.814697e-06     2.931634e+01   
185     1.471591e-03     7.616226e-02     3.814697e-06     2.290310e+01   
186     1.471591e-03     7.620997e-02     7.629395e-06     1.784132e+01   
187     1.471587e-03     7.613045e-02     3.814697e-06     4.570939e+01   
188     1.471584e-03     7.622708e-02     3.814697e-06     3.562343e+01   
189     1.471581e-03     7.614904e-02     3.814697e-06     2.782196e+01   
190     1.471579e-03     7.620731e-02     3.814697e-06     2.167447e+01   
191     1.471578e-03     7.615927e-02     7.629395e-06     1.693518e+01   
192     1.471574e-03     7.622915e-02     3.814697e-06     4.332050e+01   
193     1.471571e-03     7.613456e-02     3.814697e-06     3.382458e+01   
194     1.471568e-03     7.620571e-02     3.814697e-06     2.635116e+01   
195     1.471566e-03     7.614762e-02     3.814697e-06     2.058133e+01   
196     1.471565e-03     7.619035e-02     7.629395e-06     1.602471e+01   
197     1.471561e-03     7.611865e-02     3.814697e-06     4.105288e+01   
198     1.471558e-03     7.620530e-02     3.814697e-06     3.198143e+01   
199     1.471556e-03     7.613512e-02     3.814697e-06     2.497058e+01   
200     1.471554e-03     7.618727e-02     3.814697e-06     1.944404e+01   
201     1.471552e-03     7.614404e-02     7.629395e-06     1.518939e+01   
202     1.471549e-03     7.620643e-02     3.814697e-06     3.883938e+01   
203     1.471546e-03     7.612150e-02     3.814697e-06     3.031661e+01   
204     1.471543e-03     7.618513e-02     3.814697e-06     2.360786e+01   
205     1.471543e-03     7.613296e-02     7.629395e-06     1.843441e+01   
206     1.471539e-03     7.620931e-02     3.814697e-06     4.714753e+01   
207     1.471536e-03     7.610652e-02     3.814697e-06     3.679284e+01   
208     1.471533e-03     7.618404e-02     3.814697e-06     2.865082e+01   
209     1.471531e-03     7.612104e-02     3.814697e-06     2.236428e+01   
210     1.471530e-03     7.616760e-02     7.629395e-06     1.740615e+01   
211     1.471527e-03     7.609003e-02     3.814697e-06     4.457259e+01   
212     1.471523e-03     7.618423e-02     3.814697e-06     3.470733e+01   
213     1.471521e-03     7.610821e-02     3.814697e-06     2.708362e+01   
214     1.471518e-03     7.616491e-02     3.814697e-06     2.108069e+01   
215     1.471517e-03     7.611818e-02     7.629395e-06     1.645765e+01   
216     1.471514e-03     7.618605e-02     3.814697e-06     4.207530e+01   
217     1.471511e-03     7.609419e-02     3.814697e-06     3.282460e+01   
218     1.471508e-03     7.616321e-02     3.814697e-06     2.554977e+01   
219     1.471506e-03     7.610689e-02     3.814697e-06     1.993893e+01   
220     1.471505e-03     7.614826e-02     7.629395e-06     1.551066e+01   
221     1.471501e-03     7.607884e-02     3.814697e-06     3.971715e+01   
222     1.471499e-03     7.616264e-02     3.814697e-06     3.091402e+01   
223     1.471496e-03     7.609479e-02     3.814697e-06     2.411719e+01   
224     1.471494e-03     7.614513e-02     3.814697e-06     1.876288e+01   
225     1.471492e-03     7.610340e-02     7.629395e-06     1.464554e+01   
226     1.471489e-03     7.616350e-02     3.814697e-06     3.742726e+01   
227     1.471486e-03     7.608166e-02     3.814697e-06     2.919012e+01   
228     1.471484e-03     7.614288e-02     3.814697e-06     2.271070e+01   
229     1.471483e-03     7.609268e-02     7.629395e-06     1.771958e+01   
230     1.471480e-03     7.616600e-02     3.814697e-06     4.529337e+01   
231     1.471476e-03     7.606725e-02     3.814697e-06     3.531648e+01   
232     1.471474e-03     7.614162e-02     3.814697e-06     2.747726e+01   
233     1.471471e-03     7.608118e-02     3.814697e-06     2.143087e+01   
234     1.471471e-03     7.612576e-02     7.629395e-06     1.666475e+01   
235     1.471467e-03     7.605144e-02     3.814697e-06     4.265475e+01   
236     1.471464e-03     7.614154e-02     3.814697e-06     3.318539e+01   
237     1.471461e-03     7.606883e-02     3.814697e-06     2.587494e+01   
238     1.471459e-03     7.612296e-02     3.814697e-06     2.012210e+01   
239     1.471458e-03     7.607833e-02     7.629395e-06     1.569702e+01   
240     1.471455e-03     7.614298e-02     3.814697e-06     4.010726e+01   
241     1.471452e-03     7.605540e-02     3.814697e-06     3.126368e+01   
242     1.471449e-03     7.612108e-02     3.814697e-06     2.431352e+01   
243     1.471447e-03     7.606745e-02     3.814697e-06     1.895924e+01   
244     1.471445e-03     7.610674e-02     7.629395e-06     1.473516e+01   
245     1.471442e-03     7.604072e-02     3.814697e-06     3.771506e+01   
246     1.471440e-03     7.612024e-02     3.814697e-06     2.933035e+01   
247     1.471437e-03     7.605584e-02     3.814697e-06     2.286355e+01   
248     1.471437e-03     7.610351e-02     7.629395e-06     1.777166e+01   
249     1.471433e-03     7.602448e-02     3.814697e-06     4.547002e+01   
250     1.471430e-03     7.612062e-02     3.814697e-06     3.535945e+01   
251     1.471427e-03     7.604327e-02     3.814697e-06     2.755537e+01   
252     1.471425e-03     7.610101e-02     3.814697e-06     2.141990e+01   
253     1.471424e-03     7.605361e-02     7.629395e-06     1.669976e+01   
254     1.471421e-03     7.612260e-02     3.814697e-06     4.266122e+01   
255     1.471418e-03     7.602955e-02     3.814697e-06     3.323731e+01   
256     1.471415e-03     7.609947e-02     3.814697e-06     2.583713e+01   
257     1.471413e-03     7.604260e-02     3.814697e-06     2.013614e+01   
258     1.471412e-03     7.608443e-02     7.629395e-06     1.564373e+01   
259     1.471408e-03     7.601455e-02     3.814697e-06     4.002490e+01   
260     1.471405e-03     7.609902e-02     3.814697e-06     3.111271e+01   
261     1.471403e-03     7.603082e-02     3.814697e-06     2.423995e+01   
262     1.471401e-03     7.608145e-02     3.814697e-06     1.883379e+01   
263     1.471399e-03     7.603963e-02     7.629395e-06     1.468129e+01   
264     1.471396e-03     7.609995e-02     3.814697e-06     3.748915e+01   
265     1.471393e-03     7.601805e-02     3.814697e-06     2.919984e+01   
266     1.471391e-03     7.607932e-02     3.814697e-06     2.268856e+01   
267     1.471391e-03     7.602922e-02     7.629395e-06     1.767897e+01   
268     1.471387e-03     7.610244e-02     3.814697e-06     4.515371e+01   
269     1.471384e-03     7.600406e-02     3.814697e-06     3.516144e+01   
270     1.471381e-03     7.607812e-02     3.814697e-06     2.732087e+01   
271     1.471379e-03     7.601808e-02     3.814697e-06     2.128102e+01   
272     1.471378e-03     7.606237e-02     7.629395e-06     1.652658e+01   
273     1.471375e-03     7.598875e-02     3.814697e-06     4.226775e+01   
274     1.471372e-03     7.607804e-02     3.814697e-06     3.284138e+01   
275     1.471369e-03     7.600615e-02     3.814697e-06     2.557341e+01   
276     1.471367e-03     7.605965e-02     3.814697e-06     1.986159e+01   
277     1.471366e-03     7.601564e-02     7.629395e-06     1.547379e+01   
278     1.471362e-03     7.607939e-02     3.814697e-06     3.950503e+01   
279     1.471360e-03     7.599318e-02     3.814697e-06     3.075438e+01   
280     1.471357e-03     7.605780e-02     3.814697e-06     2.388620e+01   
281     1.471355e-03     7.600515e-02     3.814697e-06     1.860211e+01   
282     1.471353e-03     7.604371e-02     7.629395e-06     1.443856e+01   
283     1.471350e-03     7.597907e-02     3.814697e-06     3.692774e+01   
284     1.471348e-03     7.605691e-02     3.814697e-06     2.868065e+01   
285     1.471345e-03     7.599397e-02     3.814697e-06     2.232852e+01   
286     1.471345e-03     7.604053e-02     7.629395e-06     1.733298e+01   
287     1.471341e-03     7.596349e-02     3.814697e-06     4.431417e+01   
288     1.471338e-03     7.605717e-02     3.814697e-06     3.441590e+01   
289     1.471336e-03     7.598192e-02     3.814697e-06     2.678588e+01   
290     1.471333e-03     7.603803e-02     3.814697e-06     2.079448e+01   
291     1.471332e-03     7.599204e-02     7.629395e-06     1.619182e+01   
292     1.471329e-03     7.605890e-02     3.814697e-06     4.132957e+01   
293     1.471326e-03     7.596879e-02     3.814697e-06     3.215885e+01   
294     1.471324e-03     7.603643e-02     3.814697e-06     2.496620e+01   
295     1.471321e-03     7.598148e-02     3.814697e-06     1.943301e+01   
296     1.471320e-03     7.602183e-02     7.629395e-06     1.507747e+01   
297     1.471317e-03     7.595449e-02     3.814697e-06     3.854802e+01   
298     1.471314e-03     7.603582e-02     3.814697e-06     2.992584e+01   
299     1.471312e-03     7.597023e-02     3.814697e-06     2.328609e+01   
300     1.471312e-03     7.601885e-02     7.629395e-06     1.806883e+01   
301     1.471308e-03     7.593870e-02     3.814697e-06     4.617941e+01   
302     1.471305e-03     7.603638e-02     3.814697e-06     3.584839e+01   
303     1.471302e-03     7.595807e-02     3.814697e-06     2.788696e+01   
304     1.471300e-03     7.601655e-02     3.814697e-06     2.164006e+01   
305     1.471299e-03     7.596877e-02     7.629395e-06     1.684142e+01   
306     1.471296e-03     7.603845e-02     3.814697e-06     4.297833e+01   
307     1.471293e-03     7.594482e-02     3.814697e-06     3.342556e+01   
308     1.471290e-03     7.601518e-02     3.814697e-06     2.593832e+01   
309     1.471288e-03     7.595817e-02     3.814697e-06     2.017943e+01   
310     1.471287e-03     7.600013e-02     7.629395e-06     1.565022e+01   
311     1.471284e-03     7.593038e-02     3.814697e-06     3.999864e+01   
312     1.471281e-03     7.601482e-02     3.814697e-06     3.103826e+01   
313     1.471279e-03     7.594686e-02     3.814697e-06     2.413973e+01   
314     1.471276e-03     7.599732e-02     3.814697e-06     1.872337e+01   
315     1.471275e-03     7.595581e-02     7.629395e-06     1.456979e+01   
316     1.471272e-03     7.601575e-02     3.814697e-06     3.716512e+01   
317     1.471269e-03     7.593463e-02     3.814697e-06     2.889722e+01   
318     1.471267e-03     7.599529e-02     3.814697e-06     2.241445e+01   
319     1.471267e-03     7.594586e-02     7.629395e-06     1.743520e+01   
320     1.471263e-03     7.601812e-02     3.814697e-06     4.448372e+01   
321     1.471260e-03     7.592129e-02     3.814697e-06     3.457988e+01   
322     1.471257e-03     7.599412e-02     3.814697e-06     2.682242e+01   
323     1.471255e-03     7.593524e-02     3.814697e-06     2.085688e+01   
324     1.471254e-03     7.597866e-02     7.629395e-06     1.616898e+01   
325     1.471251e-03     7.590672e-02     3.814697e-06     4.131081e+01   
326     1.471248e-03     7.599398e-02     3.814697e-06     3.204235e+01   
327     1.471246e-03     7.592389e-02     3.814697e-06     2.490857e+01   
328     1.471243e-03     7.597601e-02     3.814697e-06     1.931158e+01   
329     1.471242e-03     7.593326e-02     7.629395e-06     1.501986e+01   
330     1.471239e-03     7.599515e-02     3.814697e-06     3.830466e+01   
331     1.471236e-03     7.591161e-02     3.814697e-06     2.976911e+01   
332     1.471234e-03     7.597415e-02     3.814697e-06     2.308085e+01   
333     1.471234e-03     7.592331e-02     7.629395e-06     1.794467e+01   
334     1.471230e-03     7.599778e-02     3.814697e-06     4.577306e+01   
