NewtonCholesky with backtrack line search.

CUTEst problem................: WATSON
Number of variables...........: 12
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 12
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 2.160598e-03
Gradient norm.........: 1.436922e-01
Total iterations......: 1000
Total time in seconds.: 0.253232
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 4595
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 108000
Subproblem time in seconds..............: 0.198670
How many times subproblem failed........: 0
Line search iterations..................: 4595
Line search time in seconds.............: 0.032848
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
99      7.977730e-02     1.699342e+00     2.500000e-01     1.650330e-02   
100     7.969359e-02     1.076394e+00     5.000000e-01     1.729890e-02   
101     7.781502e-02     3.313228e+00     2.500000e-01     3.066558e-02   
102     7.611140e-02     2.386311e+00     2.500000e-01     2.807392e-02   
103     7.463194e-02     2.571551e+00     2.500000e-01     2.316953e-02   
104     7.325732e-02     1.748126e+00     2.500000e-01     2.229831e-02   
105     7.204172e-02     1.993436e+00     2.500000e-01     1.783519e-02   
106     7.089074e-02     1.295954e+00     2.500000e-01     1.768061e-02   
107     6.984690e-02     1.565360e+00     2.500000e-01     1.406712e-02   
108     6.884494e-02     9.930158e-01     2.500000e-01     1.419419e-02   
109     6.869148e-02     1.260702e+00     5.000000e-01     1.146123e-02   
110     6.736272e-02     2.120335e+00     2.500000e-01     2.539879e-02   
111     6.623827e-02     2.215456e+00     2.500000e-01     2.166326e-02   
112     6.518957e-02     1.502848e+00     2.500000e-01     1.953924e-02   
113     6.426215e-02     1.696059e+00     2.500000e-01     1.599358e-02   
114     6.338100e-02     1.095405e+00     2.500000e-01     1.510425e-02   
115     6.257371e-02     1.327233e+00     2.500000e-01     1.225630e-02   
116     6.254203e-02     8.425097e-01     5.000000e-01     1.194188e-02   
117     6.144751e-02     2.387177e+00     2.500000e-01     2.534865e-02   
118     6.043932e-02     1.656845e+00     2.500000e-01     2.171207e-02   
119     5.958346e-02     1.796574e+00     2.500000e-01     1.798196e-02   
120     5.878025e-02     1.167761e+00     2.500000e-01     1.633990e-02   
121     5.806126e-02     1.376123e+00     2.500000e-01     1.322418e-02   
122     5.737412e-02     8.634122e-01     2.500000e-01     1.250875e-02   
123     5.734352e-02     1.090329e+00     5.000000e-01     1.017387e-02   
124     5.636597e-02     1.768304e+00     2.500000e-01     2.342435e-02   
125     5.557266e-02     1.848852e+00     2.500000e-01     1.985077e-02   
126     5.483319e-02     1.216307e+00     2.500000e-01     1.739790e-02   
127     5.418820e-02     1.400138e+00     2.500000e-01     1.417393e-02   
128     5.357565e-02     8.736165e-01     2.500000e-01     1.304684e-02   
129     5.301483e-02     1.093413e+00     2.500000e-01     1.056169e-02   
130     5.286946e-02     6.763116e-01     5.000000e-01     1.008038e-02   
131     5.212747e-02     1.889385e+00     2.500000e-01     2.172615e-02   
132     5.143721e-02     1.259872e+00     2.500000e-01     1.850054e-02   
133     5.085241e-02     1.421658e+00     2.500000e-01     1.520099e-02   
134     5.029967e-02     8.851459e-01     2.500000e-01     1.367888e-02   
135     4.980155e-02     1.098533e+00     2.500000e-01     1.106254e-02   
136     4.932279e-02     6.670714e-01     2.500000e-01     1.035553e-02   
137     4.913103e-02     8.847107e-01     5.000000e-01     8.462448e-03   
138     4.848441e-02     1.292582e+00     2.500000e-01     1.933581e-02   
139     4.795199e-02     1.425372e+00     2.500000e-01     1.622115e-02   
140     4.744957e-02     8.934557e-01     2.500000e-01     1.421959e-02   
141     4.700392e-02     1.097036e+00     2.500000e-01     1.160294e-02   
142     4.657652e-02     6.592935e-01     2.500000e-01     1.062843e-02   
143     4.653496e-02     8.769907e-01     5.000000e-01     8.686873e-03   
144     4.591988e-02     1.320388e+00     2.500000e-01     2.043895e-02   
145     4.542871e-02     1.441895e+00     2.500000e-01     1.724118e-02   
146     4.496517e-02     9.040582e-01     2.500000e-01     1.494963e-02   
147     4.456140e-02     1.104702e+00     2.500000e-01     1.222647e-02   
148     4.417482e-02     6.564472e-01     2.500000e-01     1.105507e-02   
149     4.381944e-02     8.766980e-01     2.500000e-01     9.023695e-03   
150     4.368933e-02     5.225205e-01     5.000000e-01     8.426266e-03   
151     4.295292e-02     1.476462e+00     1.250000e-01     2.397166e-02   
152     4.269620e-02     4.613021e-01     1.000000e+00     6.064127e-03   
153     4.157917e-02     1.778078e+00     1.250000e-01     3.206797e-02   
154     4.148031e-02     4.626980e-01     5.000000e-01     6.576608e-03   
155     4.109230e-02     1.044887e+00     1.250000e-01     1.733880e-02   
156     4.082273e-02     4.343444e-01     1.000000e+00     4.294333e-03   
157     4.029724e-02     1.191136e+00     1.250000e-01     2.171193e-02   
158     4.029190e-02     4.236895e-01     1.000000e+00     4.526317e-03   
159     3.955756e-02     1.406975e+00     1.250000e-01     2.681549e-02   
160     3.941877e-02     4.205187e-01     5.000000e-01     5.132261e-03   
161     3.940020e-02     8.633656e-01     2.500000e-01     1.429351e-02   
162     3.900470e-02     8.824695e-01     1.250000e-01     1.879137e-02   
163     3.885637e-02     4.588939e-01     1.000000e+00     3.392179e-03   
164     3.833188e-02     1.036398e+00     1.250000e-01     2.222224e-02   
165     3.815926e-02     4.594350e-01     5.000000e-01     3.811718e-03   
166     3.810188e-02     5.990291e-01     2.500000e-01     1.206261e-02   
167     3.782947e-02     8.739903e-01     1.250000e-01     1.522648e-02   
168     3.757567e-02     3.894786e-01     1.000000e+00     3.437184e-03   
169     3.721368e-02     9.968730e-01     1.250000e-01     1.872639e-02   
170     3.712524e-02     3.840123e-01     1.000000e+00     3.724156e-03   
171     3.662745e-02     1.158526e+00     1.250000e-01     2.305950e-02   
172     3.649079e-02     3.811580e-01     5.000000e-01     4.209036e-03   
173     3.645550e-02     7.304651e-01     2.500000e-01     1.233854e-02   
174     3.618238e-02     7.163834e-01     1.250000e-01     1.597586e-02   
175     3.598622e-02     4.183056e-01     1.000000e+00     2.928630e-03   
176     3.563245e-02     8.285282e-01     1.250000e-01     1.879058e-02   
177     3.556965e-02     4.187561e-01     1.000000e+00     3.301542e-03   
178     3.520692e-02     9.559228e-01     6.250000e-02     3.483773e-02   
179     3.482986e-02     3.477639e-01     1.000000e+00     2.463803e-03   
180     3.451451e-02     6.882220e-01     6.250000e-02     2.717193e-02   
181     3.427771e-02     4.614499e-01     2.500000e-01     1.220743e-02   
182     3.397073e-02     5.464223e-01     6.250000e-02     4.098639e-02   
183     3.378702e-02     4.852680e-01     2.500000e-01     9.390510e-03   
184     3.345744e-02     6.747313e-01     6.250000e-02     3.799653e-02   
185     3.334158e-02     4.774896e-01     2.500000e-01     1.194548e-02   
186     3.297280e-02     6.883996e-01     6.250000e-02     4.643103e-02   
187     3.295409e-02     4.917358e-01     2.500000e-01     1.281430e-02   
188     3.251307e-02     7.906536e-01     6.250000e-02     5.278023e-02   
189     3.237263e-02     5.057006e-01     1.250000e-01     1.559794e-02   
190     3.229816e-02     4.298210e-01     1.250000e-01     2.448369e-02   
191     3.203936e-02     7.693085e-01     6.250000e-02     3.477576e-02   
192     3.187520e-02     3.630604e-01     2.500000e-01     1.093028e-02   
193     3.160001e-02     8.029757e-01     6.250000e-02     3.612571e-02   
194     3.147993e-02     3.650910e-01     2.500000e-01     1.193969e-02   
195     3.117563e-02     8.245796e-01     6.250000e-02     4.133788e-02   
196     3.111564e-02     3.688206e-01     2.500000e-01     1.309390e-02   
197     3.076501e-02     8.697254e-01     6.250000e-02     4.733092e-02   
198     3.063641e-02     3.731845e-01     1.250000e-01     1.486106e-02   
199     3.055721e-02     5.321181e-01     1.250000e-01     2.195621e-02   
200     3.035881e-02     5.027642e-01     6.250000e-02     3.711132e-02   
201     3.027218e-02     4.324729e-01     2.500000e-01     1.261569e-02   
202     2.997890e-02     5.833845e-01     6.250000e-02     4.947834e-02   
203     2.997070e-02     4.493940e-01     2.500000e-01     1.331809e-02   
204     2.960322e-02     6.937074e-01     6.250000e-02     5.209152e-02   
205     2.947680e-02     4.537914e-01     1.250000e-01     1.286352e-02   
206     2.937867e-02     4.063100e-01     1.250000e-01     1.878551e-02   
207     2.932696e-02     6.078836e-01     1.250000e-01     2.432025e-02   
208     2.907040e-02     6.187616e-01     6.250000e-02     3.498251e-02   
209     2.890753e-02     4.197393e-01     2.500000e-01     8.083441e-03   
210     2.889487e-02     5.530565e-01     1.250000e-01     2.801820e-02   
211     2.856068e-02     8.670772e-01     6.250000e-02     3.398168e-02   
212     2.838751e-02     3.710169e-01     2.500000e-01     7.008564e-03   
213     2.834647e-02     7.034586e-01     1.250000e-01     1.658490e-02   
214     2.806005e-02     7.484047e-01     6.250000e-02     2.570786e-02   
215     2.800606e-02     4.059270e-01     5.000000e-01     6.252818e-03   
216     2.744846e-02     1.008729e+00     6.250000e-02     4.259314e-02   
217     2.735131e-02     4.313488e-01     2.500000e-01     5.791079e-03   
218     2.710203e-02     7.069105e-01     6.250000e-02     2.080098e-02   
219     2.691239e-02     3.909791e-01     5.000000e-01     4.540085e-03   
220     2.651123e-02     9.179820e-01     6.250000e-02     2.719600e-02   
221     2.636214e-02     4.036135e-01     2.500000e-01     4.615035e-03   
222     2.632355e-02     6.016658e-01     1.250000e-01     1.543167e-02   
223     2.605670e-02     8.579227e-01     6.250000e-02     1.739387e-02   
224     2.603914e-02     3.544716e-01     5.000000e-01     5.984588e-03   
225     2.550036e-02     1.247386e+00     6.250000e-02     2.759609e-02   
226     2.539350e-02     3.816041e-01     1.250000e-01     7.819682e-03   
227     2.530367e-02     4.964845e-01     1.250000e-01     7.413907e-03   
228     2.523986e-02     5.044822e-01     1.250000e-01     1.229817e-02   
229     2.505412e-02     7.179541e-01     6.250000e-02     1.380154e-02   
230     2.493757e-02     3.393569e-01     5.000000e-01     5.578522e-03   
231     2.452411e-02     1.094679e+00     6.250000e-02     2.482996e-02   
232     2.442261e-02     3.668086e-01     1.250000e-01     7.672198e-03   
233     2.433968e-02     4.814658e-01     1.250000e-01     7.455511e-03   
234     2.428682e-02     4.960058e-01     1.250000e-01     1.255101e-02   
235     2.410108e-02     7.225150e-01     6.250000e-02     1.471645e-02   
236     2.395801e-02     3.322622e-01     2.500000e-01     5.882447e-03   
237     2.394682e-02     6.387905e-01     1.250000e-01     1.259718e-02   
238     2.369857e-02     7.442002e-01     6.250000e-02     2.010738e-02   
239     2.358110e-02     3.735320e-01     2.500000e-01     4.413264e-03   
240     2.341264e-02     5.915476e-01     6.250000e-02     1.596360e-02   
241     2.335520e-02     3.572185e-01     5.000000e-01     4.038948e-03   
242     2.292258e-02     1.015125e+00     6.250000e-02     2.818498e-02   
243     2.283352e-02     4.070569e-01     1.250000e-01     5.789762e-03   
244     2.276706e-02     4.033630e-01     1.250000e-01     1.027037e-02   
245     2.275960e-02     5.963787e-01     1.250000e-01     1.214774e-02   
246     2.253369e-02     7.071009e-01     6.250000e-02     2.016113e-02   
247     2.245732e-02     3.700422e-01     2.500000e-01     4.714683e-03   
248     2.226501e-02     6.432772e-01     6.250000e-02     1.848624e-02   
249     2.217621e-02     3.622249e-01     2.500000e-01     4.561653e-03   
250     2.200073e-02     6.109099e-01     6.250000e-02     1.777353e-02   
251     2.191008e-02     3.578468e-01     2.500000e-01     4.507935e-03   
252     2.174053e-02     5.987031e-01     6.250000e-02     1.760439e-02   
253     2.165676e-02     3.564045e-01     2.500000e-01     4.555438e-03   
254     2.148430e-02     6.055678e-01     6.250000e-02     1.804848e-02   
255     2.141624e-02     3.577833e-01     2.500000e-01     4.699489e-03   
256     2.123202e-02     6.301401e-01     6.250000e-02     1.903297e-02   
257     2.119050e-02     3.623601e-01     2.500000e-01     4.964316e-03   
258     2.098378e-02     6.748366e-01     6.250000e-02     2.064963e-02   
259     2.098374e-02     3.708431e-01     2.500000e-01     5.382186e-03   
260     2.073982e-02     7.430288e-01     6.250000e-02     2.297795e-02   
261     2.066648e-02     3.843991e-01     1.250000e-01     6.002664e-03   
262     2.062863e-02     3.913006e-01     1.250000e-01     1.125729e-02   
263     2.049070e-02     6.322654e-01     6.250000e-02     1.499332e-02   
264     2.046594e-02     3.036354e-01     2.500000e-01     6.890695e-03   
265     2.025943e-02     7.887393e-01     6.250000e-02     2.054927e-02   
266     2.019533e-02     3.292019e-01     1.250000e-01     8.654415e-03   
267     2.018799e-02     5.045600e-01     1.250000e-01     1.077259e-02   
268     2.001422e-02     6.120414e-01     6.250000e-02     1.953747e-02   
269     1.994120e-02     3.645414e-01     1.250000e-01     5.561065e-03   
270     1.990190e-02     3.660830e-01     1.250000e-01     1.066443e-02   
271     1.977772e-02     6.009313e-01     6.250000e-02     1.445491e-02   
272     1.976886e-02     2.967056e-01     2.500000e-01     6.976836e-03   
273     1.955938e-02     8.008500e-01     6.250000e-02     2.169440e-02   
274     1.950846e-02     3.346539e-01     1.250000e-01     9.424494e-03   
275     1.940615e-02     5.397990e-01     6.250000e-02     1.252238e-02   
276     1.936553e-02     2.868346e-01     2.500000e-01     6.494203e-03   
277     1.919110e-02     7.296606e-01     6.250000e-02     1.955678e-02   
278     1.913723e-02     3.201091e-01     1.250000e-01     8.902580e-03   
279     1.904377e-02     5.138840e-01     6.250000e-02     1.181566e-02   
280     1.899906e-02     2.817632e-01     2.500000e-01     6.369867e-03   
281     1.883395e-02     7.115821e-01     6.250000e-02     1.926567e-02   
282     1.878363e-02     3.172493e-01     1.250000e-01     8.989095e-03   
283     1.868991e-02     5.173743e-01     6.250000e-02     1.219991e-02   
284     1.866603e-02     2.805607e-01     2.500000e-01     6.593906e-03   
285     1.848786e-02     7.447089e-01     6.250000e-02     2.084751e-02   
286     1.844902e-02     3.270655e-01     1.250000e-01     9.755851e-03   
287     1.834475e-02     5.540270e-01     6.250000e-02     1.386085e-02   
288     1.828084e-02     2.851573e-01     1.250000e-01     7.277829e-03   
289     1.826530e-02     4.349616e-01     1.250000e-01     9.307120e-03   
290     1.813324e-02     5.244054e-01     6.250000e-02     1.809219e-02   
291     1.807691e-02     3.561909e-01     1.250000e-01     6.096630e-03   
292     1.807668e-02     3.739142e-01     1.250000e-01     1.226081e-02   
293     1.805122e-02     6.767740e-01     1.562500e-02     2.843671e-01   
294     1.789222e-02     1.288039e+00     2.441406e-04     1.018495e+01   
295     1.788958e-02     6.221114e-01     2.441406e-04     1.477298e+00   
296     1.788784e-02     7.094298e-01     4.882813e-04     6.648835e-01   
297     1.788508e-02     6.182014e-01     2.441406e-04     1.574938e+00   
298     1.788360e-02     7.116342e-01     4.882813e-04     7.203276e-01   
299     1.788069e-02     6.136756e-01     2.441406e-04     1.688427e+00   
300     1.787954e-02     7.141946e-01     4.882813e-04     7.844393e-01   
301     1.787642e-02     6.084442e-01     2.441406e-04     1.820142e+00   
302     1.787564e-02     7.171647e-01     4.882813e-04     8.585576e-01   
303     1.787225e-02     6.024002e-01     2.441406e-04     1.972929e+00   
304     1.787195e-02     7.206093e-01     4.882813e-04     9.442876e-01   
305     1.786821e-02     5.954166e-01     2.441406e-04     2.150204e+00   
306     1.786616e-02     7.246065e-01     2.441406e-04     1.043555e+00   
307     1.786429e-02     6.553139e-01     4.882813e-04     6.568471e-01   
308     1.786214e-02     7.290476e-01     2.441406e-04     1.153565e+00   
309     1.786050e-02     6.529288e-01     4.882813e-04     7.157186e-01   
310     1.785820e-02     7.341944e-01     2.441406e-04     1.280845e+00   
311     1.785686e-02     6.501667e-01     4.882813e-04     7.842123e-01   
312     1.785437e-02     7.401672e-01     2.441406e-04     1.428344e+00   
313     1.785338e-02     6.469626e-01     4.882813e-04     8.639868e-01   
314     1.785062e-02     7.471108e-01     2.441406e-04     1.599591e+00   
315     1.785008e-02     6.432393e-01     4.882813e-04     9.570275e-01   
316     1.784698e-02     7.551991e-01     2.441406e-04     1.798809e+00   
317     1.784520e-02     6.389047e-01     2.441406e-04     1.065714e+00   
318     1.784346e-02     7.013289e-01     4.882813e-04     4.848597e-01   
319     1.784156e-02     6.338200e-01     2.441406e-04     1.193815e+00   
320     1.784006e-02     7.042379e-01     4.882813e-04     5.572586e-01   
321     1.783799e-02     6.278588e-01     2.441406e-04     1.344522e+00   
322     1.783682e-02     7.076580e-01     4.882813e-04     6.423909e-01   
323     1.783451e-02     6.208533e-01     2.441406e-04     1.522282e+00   
324     1.783375e-02     7.116912e-01     4.882813e-04     7.427863e-01   
325     1.783113e-02     6.126007e-01     2.441406e-04     1.732525e+00   
326     1.783091e-02     7.164625e-01     4.882813e-04     8.615424e-01   
327     1.782784e-02     6.028560e-01     2.441406e-04     1.981903e+00   
328     1.782612e-02     7.221258e-01     2.441406e-04     1.002464e+00   
329     1.782469e-02     6.561130e-01     4.882813e-04     6.380807e-01   
330     1.782279e-02     7.286937e-01     2.441406e-04     1.165666e+00   
331     1.782169e-02     6.525311e-01     4.882813e-04     7.281266e-01   
332     1.781954e-02     7.365031e-01     2.441406e-04     1.359573e+00   
333     1.781887e-02     6.482686e-01     4.882813e-04     8.356072e-01   
334     1.781638e-02     7.458163e-01     2.441406e-04     1.590602e+00   
