NewtonCholesky with backtrack line search.

CUTEst problem................: BOX3
Number of variables...........: 3
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 3
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 5.723741e-16
Gradient norm.........: 9.452048e-09
Total iterations......: 725
Total time in seconds.: 0.022388
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 78
Number of gradient evaluations..........: 726
Number of hessian evaluations...........: 725
Subproblem iterations...................: 9788
Subproblem time in seconds..............: 0.010427
How many times subproblem failed........: 0
Line search iterations..................: 78
Line search time in seconds.............: 0.003090
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
33      8.523626e-04     1.490537e-02     1.000000e+00     2.022867e-02   
34      7.980095e-04     1.388493e-02     1.000000e+00     5.317895e-02   
35      7.477724e-04     1.384291e-02     1.000000e+00     1.575187e-02   
36      7.012472e-04     1.285030e-02     1.000000e+00     5.182251e-02   
37      6.581417e-04     1.290845e-02     1.000000e+00     1.114539e-02   
38      6.181322e-04     1.192290e-02     1.000000e+00     5.143801e-02   
39      5.809840e-04     1.209232e-02     1.000000e+00     6.396144e-03   
40      5.464391e-04     1.109346e-02     1.000000e+00     5.211459e-02   
41      5.143045e-04     1.139108e-02     1.000000e+00     3.065621e-03   
42      4.843794e-04     1.035887e-02     1.000000e+00     5.401184e-02   
43      4.564971e-04     1.080903e-02     1.000000e+00     7.291200e-03   
44      4.305143e-04     9.724739e-03     1.000000e+00     5.737699e-02   
45      4.062723e-04     1.036119e-02     1.000000e+00     1.470346e-02   
46      3.836968e-04     9.210465e-03     1.000000e+00     6.257174e-02   
47      3.626100e-04     1.007824e-02     1.000000e+00     2.404020e-02   
48      3.430396e-04     8.857588e-03     1.000000e+00     7.011197e-02   
49      3.247392e-04     1.001368e-02     1.000000e+00     3.578337e-02   
50      3.079136e-04     8.741828e-03     1.000000e+00     8.072578e-02   
51      2.921485e-04     1.025281e-02     1.000000e+00     5.077599e-02   
52      2.779910e-04     8.985452e-03     1.000000e+00     9.543768e-02   
53      2.646450e-04     1.092147e-02     1.000000e+00     7.021377e-02   
54      2.533655e-04     9.761434e-03     1.000000e+00     1.156911e-01   
55      2.424918e-04     1.219254e-02     1.000000e+00     9.576188e-02   
56      2.348149e-04     1.128399e-02     1.000000e+00     1.435269e-01   
57      2.266873e-04     1.429275e-02     1.000000e+00     1.297383e-01   
58      2.243544e-04     1.380072e-02     1.000000e+00     1.818455e-01   
59      2.194989e-04     1.752000e-02     1.000000e+00     1.753744e-01   
60      1.813047e-04     1.761283e-02     5.000000e-01     2.347935e-01   
61      1.721675e-04     6.342793e-03     1.000000e+00     1.001200e-02   
62      1.636091e-04     5.853259e-03     1.000000e+00     3.770004e-02   
63      1.555838e-04     6.318326e-03     1.000000e+00     1.731933e-02   
64      1.481213e-04     5.694534e-03     1.000000e+00     4.613553e-02   
65      1.411577e-04     6.525043e-03     1.000000e+00     2.802243e-02   
66      1.348236e-04     5.848728e-03     1.000000e+00     5.775688e-02   
67      1.289732e-04     7.082363e-03     1.000000e+00     4.291716e-02   
68      1.239781e-04     6.473899e-03     1.000000e+00     7.424735e-02   
69      1.194467e-04     8.177102e-03     1.000000e+00     6.360139e-02   
70      1.163620e-04     7.799617e-03     1.000000e+00     9.781596e-02   
71      1.136202e-04     1.005784e-02     1.000000e+00     9.252428e-02   
72      1.005445e-04     1.009767e-02     5.000000e-01     1.316279e-01   
73      9.573375e-05     4.518981e-03     1.000000e+00     3.740775e-03   
74      9.119800e-05     4.167574e-03     1.000000e+00     2.402853e-02   
75      8.692699e-05     4.478124e-03     1.000000e+00     9.006538e-03   
76      8.292761e-05     4.057813e-03     1.000000e+00     2.978763e-02   
77      7.918962e-05     4.597349e-03     1.000000e+00     1.670982e-02   
78      7.575636e-05     4.144232e-03     1.000000e+00     3.820471e-02   
79      7.260366e-05     4.983041e-03     1.000000e+00     2.770886e-02   
80      6.986879e-05     4.581381e-03     1.000000e+00     5.061078e-02   
81      6.746478e-05     5.801793e-03     1.000000e+00     4.347779e-02   
82      6.578398e-05     5.591399e-03     1.000000e+00     6.892224e-02   
83      6.450847e-05     7.281813e-03     1.000000e+00     6.625433e-02   
84      5.743153e-05     7.437238e-03     5.000000e-01     9.599372e-02   
85      5.479932e-05     3.368150e-03     1.000000e+00     3.294432e-03   
86      5.231473e-05     3.104243e-03     1.000000e+00     1.859333e-02   
87      4.997568e-05     3.378110e-03     1.000000e+00     7.953912e-03   
88      4.779138e-05     3.067999e-03     1.000000e+00     2.379426e-02   
89      4.576218e-05     3.543382e-03     1.000000e+00     1.487287e-02   
90      4.392494e-05     3.229293e-03     1.000000e+00     3.161801e-02   
91      4.227632e-05     3.978735e-03     1.000000e+00     2.502671e-02   
92      4.092833e-05     3.754695e-03     1.000000e+00     4.342576e-02   
93      3.984339e-05     4.857350e-03     1.000000e+00     4.000055e-02   
94      3.934839e-05     4.865838e-03     1.000000e+00     6.125400e-02   
95      3.924511e-05     6.413400e-03     1.000000e+00     6.221854e-02   
96      3.348941e-05     6.823712e-03     5.000000e-01     8.820759e-02   
97      3.201865e-05     2.613123e-03     1.000000e+00     4.938084e-03   
98      3.063830e-05     2.401483e-03     1.000000e+00     1.702004e-02   
99      2.935076e-05     2.713985e-03     1.000000e+00     9.941836e-03   
100     2.817296e-05     2.483130e-03     1.000000e+00     2.284111e-02   
101     2.711078e-05     3.014988e-03     1.000000e+00     1.750356e-02   
102     2.621698e-05     2.838488e-03     1.000000e+00     3.173602e-02   
103     2.549424e-05     3.657604e-03     1.000000e+00     2.887539e-02   
104     2.509812e-05     3.656041e-03     1.000000e+00     4.537582e-02   
105     2.498702e-05     4.838984e-03     1.000000e+00     4.604135e-02   
106     2.167427e-05     5.161644e-03     5.000000e-01     6.631674e-02   
107     2.074036e-05     2.075435e-03     1.000000e+00     3.661725e-03   
108     1.986276e-05     1.907944e-03     1.000000e+00     1.331029e-02   
109     1.904416e-05     2.157710e-03     1.000000e+00     7.727920e-03   
110     1.829536e-05     1.978197e-03     1.000000e+00     1.805497e-02   
111     1.762329e-05     2.407138e-03     1.000000e+00     1.393951e-02   
112     1.706130e-05     2.277590e-03     1.000000e+00     2.542056e-02   
113     1.662023e-05     2.947918e-03     1.000000e+00     2.340791e-02   
114     1.639828e-05     2.973194e-03     1.000000e+00     3.686732e-02   
115     1.639425e-05     3.954032e-03     1.000000e+00     3.789719e-02   
116     1.414468e-05     4.266029e-03     5.000000e-01     5.466139e-02   
117     1.354720e-05     1.677148e-03     1.000000e+00     3.291228e-03   
118     1.298689e-05     1.541945e-03     1.000000e+00     1.114844e-02   
119     1.246655e-05     1.763412e-03     1.000000e+00     6.873551e-03   
120     1.199492e-05     1.625348e-03     1.000000e+00     1.537189e-02   
121     1.157908e-05     2.005245e-03     1.000000e+00     1.240299e-02   
122     1.124528e-05     1.924412e-03     1.000000e+00     2.200059e-02   
123     1.100659e-05     2.518027e-03     1.000000e+00     2.093210e-02   
124     1.094007e-05     2.590814e-03     1.000000e+00     3.240621e-02   
125     9.699010e-06     3.462047e-03     5.000000e-01     3.413553e-02   
126     9.290355e-06     1.257028e-03     1.000000e+00     7.030582e-03   
127     8.904571e-06     1.362756e-03     1.000000e+00     2.914890e-03   
128     8.543657e-06     1.250008e-03     1.000000e+00     9.372397e-03   
129     8.210194e-06     1.448163e-03     1.000000e+00     6.062863e-03   
130     7.911053e-06     1.340688e-03     1.000000e+00     1.309093e-02   
131     7.652719e-06     1.675980e-03     1.000000e+00     1.094768e-02   
132     7.455504e-06     1.629566e-03     1.000000e+00     1.898888e-02   
133     7.332534e-06     2.151248e-03     1.000000e+00     1.855005e-02   
134     6.681827e-06     2.251998e-03     5.000000e-01     2.832669e-02   
135     6.402176e-06     1.108255e-03     1.000000e+00     1.218791e-03   
136     6.137743e-06     1.023600e-03     1.000000e+00     6.347969e-03   
137     5.889448e-06     1.135957e-03     1.000000e+00     3.196141e-03   
138     5.659577e-06     1.042193e-03     1.000000e+00     8.659517e-03   
139     5.451010e-06     1.244187e-03     1.000000e+00     6.292171e-03   
140     5.270863e-06     1.170175e-03     1.000000e+00     1.236170e-02   
141     5.126101e-06     1.503061e-03     1.000000e+00     1.113185e-02   
142     5.037354e-06     1.507711e-03     1.000000e+00     1.826991e-02   
143     5.018913e-06     2.015579e-03     1.000000e+00     1.872817e-02   
144     4.426816e-06     2.180157e-03     5.000000e-01     2.768031e-02   
145     4.245130e-06     9.205058e-04     1.000000e+00     1.655779e-03   
146     4.074490e-06     8.473655e-04     1.000000e+00     5.994782e-03   
147     3.916125e-06     9.697892e-04     1.000000e+00     3.685861e-03   
148     3.772784e-06     8.971871e-04     1.000000e+00     8.409284e-03   
149     3.647840e-06     1.111391e-03     1.000000e+00     6.880762e-03   
150     3.549391e-06     1.076231e-03     1.000000e+00     1.228716e-02   
151     3.485364e-06     1.418620e-03     1.000000e+00     1.191594e-02   
152     3.479025e-06     1.481914e-03     1.000000e+00     1.850023e-02   
153     3.069153e-06     1.994338e-03     5.000000e-01     1.987852e-02   
154     2.943823e-06     7.025181e-04     1.000000e+00     4.190706e-03   
155     2.825930e-06     7.741034e-04     1.000000e+00     2.023248e-03   
156     2.716489e-06     7.117990e-04     1.000000e+00     5.743553e-03   
157     2.616968e-06     8.445950e-04     1.000000e+00     4.108948e-03   
158     2.530513e-06     7.944985e-04     1.000000e+00     8.254184e-03   
159     2.460929e-06     1.018357e-03     1.000000e+00     7.406508e-03   
160     2.417239e-06     1.022112e-03     1.000000e+00     1.230039e-02   
161     2.408279e-06     1.369242e-03     1.000000e+00     1.263661e-02   
162     2.133151e-06     1.485852e-03     5.000000e-01     1.880637e-02   
163     2.046693e-06     6.358050e-04     1.000000e+00     1.148363e-03   
164     1.965509e-06     5.856166e-04     1.000000e+00     4.154903e-03   
165     1.890286e-06     6.721331e-04     1.000000e+00     2.590483e-03   
166     1.822421e-06     6.234326e-04     1.000000e+00     5.879448e-03   
167     1.763833e-06     7.757658e-04     1.000000e+00     4.879009e-03   
168     1.718591e-06     7.560022e-04     1.000000e+00     8.673299e-03   
169     1.691461e-06     1.001012e-03     1.000000e+00     8.517665e-03   
170     1.548701e-06     1.055291e-03     5.000000e-01     1.318529e-02   
171     1.485542e-06     5.285731e-04     1.000000e+00     6.126980e-04   
172     1.425828e-06     4.886177e-04     1.000000e+00     3.072138e-03   
173     1.369872e-06     5.457410e-04     1.000000e+00     1.625096e-03   
174     1.318312e-06     5.027215e-04     1.000000e+00     4.272650e-03   
175     1.272110e-06     6.067859e-04     1.000000e+00     3.237912e-03   
176     1.233179e-06     5.776201e-04     1.000000e+00     6.228961e-03   
177     1.204036e-06     7.511259e-04     1.000000e+00     5.806357e-03   
178     1.190096e-06     7.690784e-04     1.000000e+00     9.401951e-03   
179     1.079894e-06     1.036388e-03     5.000000e-01     9.911231e-03   
180     1.036128e-06     4.114500e-04     1.000000e+00     2.290230e-03   
181     9.948057e-07     4.482811e-04     1.000000e+00     9.791947e-04   
182     9.562094e-07     4.125114e-04     1.000000e+00     3.124066e-03   
183     9.208040e-07     4.823496e-04     1.000000e+00     2.112818e-03   
184     8.894859e-07     4.512034e-04     1.000000e+00     4.489723e-03   
185     8.635394e-07     5.722099e-04     1.000000e+00     3.921372e-03   
186     8.455206e-07     5.688114e-04     1.000000e+00     6.713741e-03   
187     8.386857e-07     7.609208e-04     1.000000e+00     6.815969e-03   
188     7.540609e-07     8.203551e-04     5.000000e-01     1.032327e-02   
189     7.237353e-07     3.732591e-04     1.000000e+00     5.957293e-04   
190     6.951931e-07     3.442570e-04     1.000000e+00     2.356339e-03   
191     6.686686e-07     3.924526e-04     1.000000e+00     1.417405e-03   
192     6.446108e-07     3.637031e-04     1.000000e+00     3.340743e-03   
193     6.237036e-07     4.499744e-04     1.000000e+00     2.731578e-03   
194     6.072479e-07     4.372326e-04     1.000000e+00     4.949732e-03   
195     5.970364e-07     5.782775e-04     1.000000e+00     4.837459e-03   
196     5.967098e-07     6.086773e-04     1.000000e+00     7.568729e-03   
197     5.271207e-07     8.234805e-04     5.000000e-01     8.222695e-03   
198     5.060944e-07     2.894366e-04     1.000000e+00     1.784980e-03   
199     4.863731e-07     3.221970e-04     1.000000e+00     9.280084e-04   
200     4.681778e-07     2.971516e-04     1.000000e+00     2.491761e-03   
201     4.518641e-07     3.578053e-04     1.000000e+00     1.879680e-03   
202     4.380904e-07     3.408440e-04     1.000000e+00     3.650963e-03   
203     4.278197e-07     4.432338e-04     1.000000e+00     3.406200e-03   
204     4.228986e-07     4.546298e-04     1.000000e+00     5.543168e-03   
205     3.843059e-07     6.137857e-04     5.000000e-01     5.862492e-03   
206     3.688669e-07     2.446971e-04     1.000000e+00     1.373341e-03   
207     3.542977e-07     2.673137e-04     1.000000e+00     6.029545e-04   
208     3.407081e-07     2.461743e-04     1.000000e+00     1.886059e-03   
209     3.282845e-07     2.891326e-04     1.000000e+00     1.300612e-03   
210     3.173687e-07     2.714440e-04     1.000000e+00     2.730635e-03   
211     3.084831e-07     3.460635e-04     1.000000e+00     2.420309e-03   
212     3.025932e-07     3.465308e-04     1.000000e+00     4.113297e-03   
213     3.010660e-07     4.652068e-04     1.000000e+00     4.223058e-03   
214     2.690901e-07     5.058427e-04     5.000000e-01     6.368674e-03   
215     2.583727e-07     2.236628e-04     1.000000e+00     3.935910e-04   
216     2.483063e-07     2.062348e-04     1.000000e+00     1.454540e-03   
217     2.389912e-07     2.370954e-04     1.000000e+00     9.142807e-04   
218     2.306116e-07     2.205883e-04     1.000000e+00     2.081816e-03   
219     2.234592e-07     2.756212e-04     1.000000e+00     1.751041e-03   
220     2.180607e-07     2.705555e-04     1.000000e+00     3.111337e-03   
221     2.151946e-07     3.601410e-04     1.000000e+00     3.098945e-03   
222     1.964349e-07     3.838823e-04     5.000000e-01     4.793953e-03   
223     1.885654e-07     1.880339e-04     1.000000e+00     2.498760e-04   
224     1.811368e-07     1.737615e-04     1.000000e+00     1.131399e-03   
225     1.742031e-07     1.960255e-04     1.000000e+00     6.406576e-04   
226     1.678641e-07     1.813209e-04     1.000000e+00     1.599625e-03   
227     1.622833e-07     2.219364e-04     1.000000e+00     1.269620e-03   
228     1.577517e-07     2.141146e-04     1.000000e+00     2.370228e-03   
229     1.547139e-07     2.817887e-04     1.000000e+00     2.283021e-03   
230     1.539772e-07     2.943568e-04     1.000000e+00     3.632113e-03   
231     1.376977e-07     3.987344e-04     5.000000e-01     3.920991e-03   
232     1.322275e-07     1.470253e-04     1.000000e+00     8.829638e-04   
233     1.270882e-07     1.629332e-04     1.000000e+00     4.420112e-04   
234     1.223333e-07     1.502661e-04     1.000000e+00     1.232048e-03   
235     1.180534e-07     1.800075e-04     1.000000e+00     9.142371e-04   
236     1.144089e-07     1.710942e-04     1.000000e+00     1.808016e-03   
237     1.116514e-07     2.218866e-04     1.000000e+00     1.675283e-03   
238     1.102278e-07     2.269984e-04     1.000000e+00     2.752947e-03   
239     1.006039e-07     3.066741e-04     5.000000e-01     2.905670e-03   
240     9.658340e-08     1.247903e-04     1.000000e+00     6.949346e-04   
241     9.278803e-08     1.362268e-04     1.000000e+00     3.023041e-04   
242     8.924666e-08     1.255248e-04     1.000000e+00     9.564945e-04   
243     8.600960e-08     1.473584e-04     1.000000e+00     6.589916e-04   
244     8.316612e-08     1.384499e-04     1.000000e+00     1.389343e-03   
245     8.085947e-08     1.765987e-04     1.000000e+00     1.233890e-03   
246     7.934053e-08     1.771359e-04     1.000000e+00     2.100851e-03   
247     7.899303e-08     2.381018e-04     1.000000e+00     2.163374e-03   
248     7.058195e-08     2.596036e-04     5.000000e-01     3.265883e-03   
249     6.778679e-08     1.144756e-04     1.000000e+00     2.060012e-04   
250     6.516299e-08     1.055732e-04     1.000000e+00     7.501648e-04   
251     6.273885e-08     1.216992e-04     1.000000e+00     4.778557e-04   
252     6.056495e-08     1.134244e-04     1.000000e+00     1.078584e-03   
253     5.872403e-08     1.422129e-04     1.000000e+00     9.162634e-04   
254     5.735982e-08     1.401893e-04     1.000000e+00     1.619401e-03   
255     5.669674e-08     1.870906e-04     1.000000e+00     1.625068e-03   
256     5.159978e-08     2.005025e-04     5.000000e-01     2.506076e-03   
257     4.954430e-08     9.650972e-05     1.000000e+00     1.373715e-04   
258     4.760603e-08     8.915474e-05     1.000000e+00     5.914272e-04   
259     4.580079e-08     1.010772e-04     1.000000e+00     3.451490e-04   
260     4.415730e-08     9.367377e-05     1.000000e+00     8.412337e-04   
261     4.272344e-08     1.153773e-04     1.000000e+00     6.804957e-04   
262     4.158200e-08     1.119683e-04     1.000000e+00     1.253400e-03   
263     4.086452e-08     1.480295e-04     1.000000e+00     1.222586e-03   
264     4.079905e-08     1.558642e-04     1.000000e+00     1.930030e-03   
265     3.622344e-08     2.114223e-04     5.000000e-01     2.101530e-03   
266     3.479432e-08     7.553052e-05     1.000000e+00     4.674301e-04   
267     3.345490e-08     8.428977e-05     1.000000e+00     2.466399e-04   
268     3.222135e-08     7.784638e-05     1.000000e+00     6.572820e-04   
269     3.112119e-08     9.411869e-05     1.000000e+00     5.029892e-04   
270     3.020201e-08     9.007400e-05     1.000000e+00     9.711151e-04   
271     2.954052e-08     1.176766e-04     1.000000e+00     9.173131e-04   
272     2.926843e-08     1.216650e-04     1.000000e+00     1.486985e-03   
273     2.649220e-08     1.647630e-04     5.000000e-01     1.589037e-03   
274     2.544026e-08     6.414754e-05     1.000000e+00     3.713775e-04   
275     2.444960e-08     7.059548e-05     1.000000e+00     1.749042e-04   
276     2.352932e-08     6.508874e-05     1.000000e+00     5.160107e-04   
277     2.269525e-08     7.728733e-05     1.000000e+00     3.714790e-04   
278     2.197487e-08     7.311449e-05     1.000000e+00     7.556165e-04   
279     2.141305e-08     9.422352e-05     1.000000e+00     6.891145e-04   
280     2.108635e-08     9.569619e-05     1.000000e+00     1.150013e-03   
281     1.937998e-08     1.291556e-04     5.000000e-01     1.203976e-03   
282     1.860662e-08     5.459077e-05     1.000000e+00     2.964297e-04   
283     1.787559e-08     5.933412e-05     1.000000e+00     1.227053e-04   
284     1.719200e-08     5.469460e-05     1.000000e+00     4.068521e-04   
285     1.656495e-08     6.383195e-05     1.000000e+00     2.738124e-04   
286     1.601034e-08     5.983351e-05     1.000000e+00     5.902008e-04   
287     1.555448e-08     7.595320e-05     1.000000e+00     5.179454e-04   
288     1.524211e-08     7.584015e-05     1.000000e+00     8.924222e-04   
289     1.514478e-08     1.018161e-04     1.000000e+00     9.135511e-04   
290     1.361197e-08     1.106024e-04     5.000000e-01     1.388502e-03   
291     1.307351e-08     5.002524e-05     1.000000e+00     8.516959e-05   
292     1.256746e-08     4.615778e-05     1.000000e+00     3.225053e-04   
293     1.209906e-08     5.300994e-05     1.000000e+00     2.017603e-04   
294     1.167756e-08     4.935393e-05     1.000000e+00     4.633605e-04   
295     1.131847e-08     6.166794e-05     1.000000e+00     3.901702e-04   
296     1.104813e-08     6.062839e-05     1.000000e+00     6.958636e-04   
297     1.090911e-08     8.081729e-05     1.000000e+00     6.953804e-04   
298     9.960012e-09     8.640590e-05     5.000000e-01     1.077854e-03   
299     9.563883e-09     4.227351e-05     1.000000e+00     5.786733e-05   
300     9.190115e-09     3.907051e-05     1.000000e+00     2.565027e-04   
301     8.841702e-09     4.420369e-05     1.000000e+00     1.479132e-04   
302     8.524035e-09     4.095601e-05     1.000000e+00     3.648174e-04   
303     8.246246e-09     5.034321e-05     1.000000e+00     2.935249e-04   
304     8.023879e-09     4.879959e-05     1.000000e+00     5.438817e-04   
305     7.882259e-09     6.446643e-05     1.000000e+00     5.293114e-04   
306     7.864069e-09     6.780711e-05     1.000000e+00     8.383575e-04   
307     6.997801e-09     9.201850e-05     5.000000e-01     9.122619e-04   
308     6.722193e-09     3.315226e-05     1.000000e+00     2.044568e-04   
309     6.463836e-09     3.698157e-05     1.000000e+00     1.074926e-04   
310     6.225844e-09     3.415902e-05     1.000000e+00     2.877067e-04   
311     6.013576e-09     4.128626e-05     1.000000e+00     2.200055e-04   
312     5.836186e-09     3.951795e-05     1.000000e+00     4.255510e-04   
313     5.708708e-09     5.163446e-05     1.000000e+00     4.021244e-04   
314     5.656408e-09     5.340959e-05     1.000000e+00     6.524658e-04   
315     5.121111e-09     7.236127e-05     5.000000e-01     6.978218e-04   
316     4.918171e-09     2.818582e-05     1.000000e+00     1.635307e-04   
317     4.727088e-09     3.104039e-05     1.000000e+00     7.746954e-05   
318     4.549654e-09     2.862565e-05     1.000000e+00     2.275713e-04   
319     4.389010e-09     3.402790e-05     1.000000e+00     1.645286e-04   
320     4.250551e-09     3.222200e-05     1.000000e+00     3.337980e-04   
321     4.143209e-09     4.157431e-05     1.000000e+00     3.053898e-04   
322     4.081979e-09     4.229884e-05     1.000000e+00     5.088526e-04   
323     3.748248e-09     5.712824e-05     5.000000e-01     5.340142e-04   
324     3.598978e-09     2.400224e-05     1.000000e+00     1.312154e-04   
325     3.457932e-09     2.612605e-05     1.000000e+00     5.522750e-05   
326     3.326137e-09     2.408589e-05     1.000000e+00     1.805154e-04   
327     3.205425e-09     2.817273e-05     1.000000e+00     1.226634e-04   
328     3.098978e-09     2.644390e-05     1.000000e+00     2.624480e-04   
329     3.012104e-09     3.364612e-05     1.000000e+00     2.317417e-04   
330     2.953715e-09     3.368952e-05     1.000000e+00     3.976217e-04   
331     2.938323e-09     4.528299e-05     1.000000e+00     4.087057e-04   
332     2.634042e-09     4.933709e-05     5.000000e-01     6.197011e-04   
333     2.530099e-09     2.204436e-05     1.000000e+00     3.888351e-05   
334     2.432490e-09     2.033742e-05     1.000000e+00     1.436700e-04   
335     2.342286e-09     2.342594e-05     1.000000e+00     9.120289e-05   
