NewtonCholesky with backtrack line search.

CUTEst problem................: OSBORNEB
Number of variables...........: 11
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 11
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 1.633400e-01
Gradient norm.........: 4.264734e-01
Total iterations......: 1000
Total time in seconds.: 0.476021
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 5194
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 93500
Subproblem time in seconds..............: 0.293100
How many times subproblem failed........: 0
Line search iterations..................: 5194
Line search time in seconds.............: 0.119205
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
77      6.801308e-01     2.068723e+00     1.250000e-01     6.871009e-01   
78      6.636899e-01     1.939019e+00     6.250000e-02     1.178009e+00   
79      6.533593e-01     1.994271e+00     6.250000e-02     9.174073e-01   
80      6.462641e-01     1.831542e+00     1.250000e-01     4.549259e-01   
81      6.343317e-01     1.977380e+00     6.250000e-02     1.288393e+00   
82      6.250986e-01     1.747251e+00     6.250000e-02     6.650866e-01   
83      6.195269e-01     1.787498e+00     1.250000e-01     6.204247e-01   
84      6.084718e-01     1.699103e+00     6.250000e-02     9.377083e-01   
85      6.012685e-01     1.741252e+00     6.250000e-02     8.001831e-01   
86      5.959101e-01     1.622091e+00     1.250000e-01     3.684949e-01   
87      5.874502e-01     1.739321e+00     6.250000e-02     1.103721e+00   
88      5.807642e-01     1.567839e+00     6.250000e-02     5.467466e-01   
89      5.765665e-01     1.599392e+00     1.250000e-01     5.648722e-01   
90      5.683089e-01     1.541763e+00     6.250000e-02     8.093956e-01   
91      5.627285e-01     1.575204e+00     6.250000e-02     7.374087e-01   
92      5.590715e-01     1.480647e+00     1.250000e-01     3.397846e-01   
93      5.521976e-01     1.593843e+00     6.250000e-02     1.047794e+00   
94      5.466411e-01     1.447686e+00     6.250000e-02     5.348318e-01   
95      5.446288e-01     1.476406e+00     1.250000e-01     5.631297e-01   
96      5.371102e-01     1.446604e+00     6.250000e-02     8.511076e-01   
97      5.321787e-01     1.474665e+00     6.250000e-02     7.768390e-01   
98      5.315899e-01     1.381986e+00     1.250000e-01     3.816114e-01   
99      5.247755e-01     1.533338e+00     6.250000e-02     1.187921e+00   
100     5.191857e-01     1.373081e+00     6.250000e-02     6.693096e-01   
101     5.151028e-01     1.402980e+00     6.250000e-02     6.585358e-01   
102     5.134626e-01     1.331796e+00     1.250000e-01     3.242980e-01   
103     5.080406e-01     1.452464e+00     6.250000e-02     1.028428e+00   
104     5.034010e-01     1.323264e+00     6.250000e-02     5.847955e-01   
105     4.998167e-01     1.353343e+00     6.250000e-02     6.029606e-01   
106     4.982445e-01     1.291539e+00     1.250000e-01     3.039653e-01   
107     4.935045e-01     1.404519e+00     6.250000e-02     9.742754e-01   
108     4.893112e-01     1.286936e+00     6.250000e-02     5.730199e-01   
109     4.860230e-01     1.318316e+00     6.250000e-02     5.973136e-01   
110     4.853816e-01     1.258015e+00     1.250000e-01     3.145599e-01   
111     4.808784e-01     1.383459e+00     6.250000e-02     1.014943e+00   
112     4.767644e-01     1.262149e+00     6.250000e-02     6.319214e-01   
113     4.736104e-01     1.296755e+00     6.250000e-02     6.453935e-01   
114     4.706388e-01     1.230310e+00     6.250000e-02     3.644442e-01   
115     4.698655e-01     1.256532e+00     1.250000e-01     4.394287e-01   
116     4.655760e-01     1.250488e+00     6.250000e-02     7.456969e-01   
117     4.624430e-01     1.289333e+00     6.250000e-02     7.406745e-01   
118     4.594516e-01     1.210081e+00     6.250000e-02     4.561391e-01   
119     4.569042e-01     1.242847e+00     6.250000e-02     5.133377e-01   
120     4.567375e-01     1.193615e+00     1.250000e-01     2.913773e-01   
121     4.533346e-01     1.315832e+00     6.250000e-02     9.618995e-01   
122     4.499245e-01     1.206417e+00     6.250000e-02     6.588573e-01   
123     4.472802e-01     1.249204e+00     6.250000e-02     6.817207e-01   
124     4.446716e-01     1.178241e+00     6.250000e-02     4.389841e-01   
125     4.424082e-01     1.213244e+00     6.250000e-02     5.022506e-01   
126     4.401674e-01     1.164763e+00     6.250000e-02     3.028714e-01   
127     4.397274e-01     1.191065e+00     1.250000e-01     3.862207e-01   
128     4.365914e-01     1.185907e+00     6.250000e-02     7.072311e-01   
129     4.341918e-01     1.235352e+00     6.250000e-02     7.343980e-01   
130     4.317194e-01     1.157746e+00     6.250000e-02     5.124855e-01   
131     4.296254e-01     1.200213e+00     6.250000e-02     5.698330e-01   
132     4.274994e-01     1.142838e+00     6.250000e-02     3.799861e-01   
133     4.255871e-01     1.177476e+00     6.250000e-02     4.553702e-01   
134     4.236571e-01     1.133756e+00     6.250000e-02     2.902299e-01   
135     4.218609e-01     1.161464e+00     6.250000e-02     3.747465e-01   
136     4.212180e-01     1.127275e+00     1.250000e-01     2.297549e-01   
137     4.191946e-01     1.221902e+00     6.250000e-02     7.882716e-01   
138     4.169399e-01     1.137766e+00     6.250000e-02     5.997795e-01   
139     4.151009e-01     1.190435e+00     6.250000e-02     6.583582e-01   
140     4.131211e-01     1.122395e+00     6.250000e-02     4.904585e-01   
141     4.114126e-01     1.169058e+00     6.250000e-02     5.613621e-01   
142     4.096092e-01     1.112057e+00     6.250000e-02     4.094840e-01   
143     4.079948e-01     1.153169e+00     6.250000e-02     4.883127e-01   
144     4.063119e-01     1.104434e+00     6.250000e-02     3.493220e-01   
145     4.047693e-01     1.140811e+00     6.250000e-02     4.329123e-01   
146     4.031744e-01     1.098336e+00     6.250000e-02     3.045184e-01   
147     4.016896e-01     1.130845e+00     6.250000e-02     3.907106e-01   
148     4.001630e-01     1.093118e+00     6.250000e-02     2.711758e-01   
149     3.987270e-01     1.122559e+00     6.250000e-02     3.585449e-01   
150     3.972565e-01     1.088418e+00     6.250000e-02     2.465035e-01   
151     3.958636e-01     1.115496e+00     6.250000e-02     3.341654e-01   
152     3.944409e-01     1.084032e+00     6.250000e-02     2.285081e-01   
153     3.930871e-01     1.109355e+00     6.250000e-02     3.159789e-01   
154     3.929949e-01     1.079842e+00     1.250000e-01     2.157848e-01   
155     3.918296e-01     1.175405e+00     6.250000e-02     7.672637e-01   
156     3.903102e-01     1.096828e+00     6.250000e-02     6.615493e-01   
157     3.892102e-01     1.166529e+00     6.250000e-02     7.509912e-01   
158     3.877740e-01     1.090855e+00     6.250000e-02     6.535698e-01   
159     3.867480e-01     1.161541e+00     6.250000e-02     7.468598e-01   
160     3.853867e-01     1.086504e+00     6.250000e-02     6.573204e-01   
161     3.844443e-01     1.159100e+00     6.250000e-02     7.545745e-01   
162     3.831537e-01     1.083591e+00     6.250000e-02     6.729809e-01   
163     3.823105e-01     1.159170e+00     6.250000e-02     7.744941e-01   
164     3.810907e-01     1.082233e+00     6.250000e-02     7.012548e-01   
165     3.803713e-01     1.162026e+00     6.250000e-02     8.076339e-01   
166     3.792271e-01     1.082762e+00     6.250000e-02     7.435301e-01   
167     3.786697e-01     1.168200e+00     6.250000e-02     8.557497e-01   
168     3.776115e-01     1.085786e+00     6.250000e-02     8.020113e-01   
169     3.772755e-01     1.178545e+00     6.250000e-02     9.215013e-01   
170     3.763209e-01     1.092307e+00     6.250000e-02     8.799313e-01   
171     3.763008e-01     1.194362e+00     6.250000e-02     1.008721e+00   
172     3.754777e-01     1.103932e+00     6.250000e-02     9.818914e-01   
173     3.686480e-01     1.217599e+00     3.125000e-02     1.122841e+00   
174     3.676437e-01     1.039077e+00     1.000000e+00     9.246011e-02   
175     3.515132e-01     1.437337e+00     3.125000e-02     1.829048e+00   
176     3.514741e-01     1.031910e+00     1.250000e-01     1.771619e-01   
177     3.513033e-01     1.087394e+00     6.250000e-02     6.554355e-01   
178     3.510458e-01     1.031900e+00     6.250000e-02     6.722923e-01   
179     3.473126e-01     1.124465e+00     3.125000e-02     8.396354e-01   
180     3.467587e-01     1.011294e+00     5.000000e-01     8.597555e-02   
181     3.399541e-01     1.201695e+00     3.125000e-02     1.179762e+00   
182     3.391547e-01     1.001525e+00     1.250000e-01     1.231799e-01   
183     3.387973e-01     1.043225e+00     6.250000e-02     4.675117e-01   
184     3.384866e-01     9.979794e-01     6.250000e-02     4.862265e-01   
185     3.362502e-01     1.069678e+00     3.125000e-02     6.448283e-01   
186     3.358886e-01     9.933100e-01     5.000000e-01     8.074663e-02   
187     3.296720e-01     1.169517e+00     3.125000e-02     1.146884e+00   
188     3.293887e-01     9.811044e-01     1.250000e-01     1.397815e-01   
189     3.277249e-01     1.040248e+00     3.125000e-02     5.529871e-01   
190     3.261087e-01     9.791725e-01     2.500000e-01     7.775702e-02   
191     3.244453e-01     1.037366e+00     3.125000e-02     5.584387e-01   
192     3.231581e-01     9.742512e-01     2.500000e-01     7.999548e-02   
193     3.212802e-01     1.036899e+00     3.125000e-02     6.043870e-01   
194     3.206237e-01     9.670101e-01     2.500000e-01     8.530321e-02   
195     3.182298e-01     1.050839e+00     3.125000e-02     7.010215e-01   
196     3.174838e-01     9.618724e-01     1.250000e-01     1.003186e-01   
197     3.173082e-01     9.984619e-01     6.250000e-02     3.993868e-01   
198     3.158874e-01     9.589275e-01     3.125000e-02     4.563540e-01   
199     3.146790e-01     9.657726e-01     2.500000e-01     1.098981e-01   
200     3.129691e-01     9.573871e-01     3.125000e-02     5.211759e-01   
201     3.124432e-01     9.618380e-01     2.500000e-01     1.196147e-01   
202     3.101495e-01     9.587206e-01     3.125000e-02     6.297870e-01   
203     3.094899e-01     9.569297e-01     1.250000e-01     1.352012e-01   
204     3.093248e-01     9.416174e-01     6.250000e-02     3.420840e-01   
205     3.080108e-01     9.971832e-01     3.125000e-02     5.072731e-01   
206     3.078860e-01     9.423018e-01     2.500000e-01     8.491591e-02   
207     3.053818e-01     1.031951e+00     3.125000e-02     7.435800e-01   
208     3.052688e-01     9.353953e-01     1.250000e-01     1.267375e-01   
209     3.038849e-01     9.925004e-01     3.125000e-02     5.304888e-01   
210     3.032513e-01     9.336926e-01     1.250000e-01     9.233253e-02   
211     3.032239e-01     9.689092e-01     6.250000e-02     3.815953e-01   
212     3.018760e-01     9.315747e-01     3.125000e-02     4.684616e-01   
213     3.011863e-01     9.395876e-01     1.250000e-01     1.202804e-01   
214     3.010258e-01     9.243265e-01     6.250000e-02     3.055217e-01   
215     2.999185e-01     9.748725e-01     3.125000e-02     4.682278e-01   
216     2.992590e-01     9.256393e-01     1.250000e-01     8.628847e-02   
217     2.992089e-01     9.576914e-01     6.250000e-02     3.578249e-01   
218     2.979932e-01     9.222958e-01     3.125000e-02     4.454137e-01   
219     2.973623e-01     9.314191e-01     1.250000e-01     1.195946e-01   
220     2.972653e-01     9.161663e-01     6.250000e-02     3.135600e-01   
221     2.961191e-01     9.689117e-01     3.125000e-02     4.849101e-01   
222     2.956023e-01     9.170706e-01     1.250000e-01     9.296629e-02   
223     2.947752e-01     9.539531e-01     3.125000e-02     3.939018e-01   
224     2.946600e-01     9.150913e-01     2.500000e-01     7.839496e-02   
225     2.924297e-01     9.967971e-01     1.562500e-02     1.425980e+00   
226     2.924253e-01     8.872959e-01     2.500000e-01     7.645154e-02   
227     2.899356e-01     1.101283e+00     1.562500e-02     1.462110e+00   
228     2.898532e-01     9.317297e-01     1.250000e-01     1.222407e-01   
229     2.887105e-01     9.541000e-01     1.562500e-02     1.055352e+00   
230     2.879628e-01     8.848706e-01     1.250000e-01     7.861224e-02   
231     2.873671e-01     9.574818e-01     1.562500e-02     7.211680e-01   
232     2.870387e-01     9.033752e-01     6.250000e-02     1.774434e-01   
233     2.863794e-01     9.500049e-01     1.562500e-02     7.393632e-01   
234     2.862814e-01     8.959210e-01     1.250000e-01     1.349596e-01   
235     2.846906e-01     9.790086e-01     1.562500e-02     1.149279e+00   
236     2.845057e-01     8.835154e-01     1.250000e-01     1.226442e-01   
237     2.830818e-01     9.573838e-01     1.562500e-02     1.069290e+00   
238     2.824977e-01     8.748868e-01     1.250000e-01     9.899145e-02   
239     2.815194e-01     9.294398e-01     1.562500e-02     8.690364e-01   
240     2.811436e-01     8.698444e-01     2.500000e-01     8.267225e-02   
241     2.786305e-01     9.849929e-01     1.562500e-02     1.406181e+00   
242     2.781554e-01     8.614909e-01     1.250000e-01     9.910384e-02   
243     2.771336e-01     9.158390e-01     1.562500e-02     8.828290e-01   
244     2.766253e-01     8.568930e-01     2.500000e-01     7.713181e-02   
245     2.743679e-01     9.652220e-01     1.562500e-02     1.336983e+00   
246     2.740471e-01     8.516014e-01     1.250000e-01     1.033718e-01   
247     2.729282e-01     9.099479e-01     1.562500e-02     9.308324e-01   
248     2.722548e-01     8.466770e-01     1.250000e-01     8.280425e-02   
249     2.722249e-01     8.902270e-01     3.125000e-02     7.421746e-01   
250     2.712112e-01     8.463339e-01     1.562500e-02     8.954873e-01   
251     2.708732e-01     8.530290e-01     6.250000e-02     1.905505e-01   
252     2.707663e-01     8.369683e-01     3.125000e-02     5.044514e-01   
253     2.707041e-01     8.827850e-01     3.125000e-02     6.914679e-01   
254     2.698066e-01     8.409171e-01     1.562500e-02     8.204153e-01   
255     2.697952e-01     8.481103e-01     1.250000e-01     1.730497e-01   
256     2.684426e-01     8.452780e-01     1.562500e-02     1.073055e+00   
257     2.682723e-01     8.449330e-01     6.250000e-02     2.224764e-01   
258     2.676580e-01     8.311579e-01     1.562500e-02     6.352084e-01   
259     2.671755e-01     8.397648e-01     1.250000e-01     1.428891e-01   
260     2.663149e-01     8.316614e-01     1.562500e-02     8.056446e-01   
261     2.659576e-01     8.381031e-01     6.250000e-02     1.739541e-01   
262     2.658361e-01     8.248196e-01     3.125000e-02     4.569388e-01   
263     2.657796e-01     8.654902e-01     3.125000e-02     6.399301e-01   
264     2.649784e-01     8.281126e-01     1.562500e-02     7.661119e-01   
265     2.649550e-01     8.354963e-01     1.250000e-01     1.660064e-01   
266     2.636780e-01     8.330622e-01     1.562500e-02     1.037013e+00   
267     2.635360e-01     8.333061e-01     6.250000e-02     2.187263e-01   
268     2.629297e-01     8.199635e-01     1.562500e-02     6.371309e-01   
269     2.625990e-01     8.283824e-01     1.250000e-01     1.458781e-01   
270     2.616504e-01     8.222259e-01     1.562500e-02     8.640940e-01   
271     2.613898e-01     8.272079e-01     6.250000e-02     1.884423e-01   
272     2.613543e-01     8.138571e-01     3.125000e-02     5.282639e-01   
273     2.606434e-01     8.616897e-01     1.562500e-02     7.381895e-01   
274     2.601973e-01     8.167364e-01     1.250000e-01     8.638225e-02   
275     2.593871e-01     8.618119e-01     1.562500e-02     7.995057e-01   
276     2.591413e-01     8.124188e-01     1.250000e-01     9.575726e-02   
277     2.581473e-01     8.691079e-01     1.562500e-02     8.993381e-01   
278     2.578098e-01     8.096574e-01     6.250000e-02     1.108672e-01   
279     2.576979e-01     8.330529e-01     3.125000e-02     4.796352e-01   
280     2.571848e-01     8.051991e-01     1.562500e-02     5.780436e-01   
281     2.569130e-01     8.142151e-01     1.250000e-01     1.418552e-01   
282     2.559819e-01     8.081438e-01     1.562500e-02     8.662791e-01   
283     2.558138e-01     8.130857e-01     6.250000e-02     1.978297e-01   
284     2.552955e-01     8.002148e-01     1.562500e-02     5.871429e-01   
285     2.551290e-01     8.090849e-01     1.250000e-01     1.454936e-01   
286     2.541190e-01     8.050163e-01     1.562500e-02     9.155046e-01   
287     2.540317e-01     8.088981e-01     6.250000e-02     2.110665e-01   
288     2.534431e-01     7.962429e-01     1.562500e-02     6.464004e-01   
289     2.531335e-01     8.046813e-01     6.250000e-02     1.584821e-01   
290     2.530683e-01     7.922430e-01     3.125000e-02     4.401791e-01   
291     2.525251e-01     8.315260e-01     1.562500e-02     6.454058e-01   
292     2.522876e-01     7.950084e-01     1.250000e-01     9.209029e-02   
293     2.513739e-01     8.466446e-01     1.562500e-02     8.761416e-01   
294     2.511464e-01     7.905442e-01     6.250000e-02     1.281284e-01   
295     2.511434e-01     8.191477e-01     3.125000e-02     5.551870e-01   
296     2.504775e-01     7.894000e-01     1.562500e-02     7.084321e-01   
297     2.502505e-01     7.971291e-01     6.250000e-02     1.740406e-01   
298     2.498335e-01     7.843470e-01     1.562500e-02     5.115392e-01   
299     2.496284e-01     7.932404e-01     1.250000e-01     1.367701e-01   
300     2.487227e-01     7.885985e-01     1.562500e-02     8.674466e-01   
301     2.486819e-01     7.932112e-01     6.250000e-02     2.105386e-01   
302     2.480849e-01     7.816307e-01     1.562500e-02     6.653105e-01   
303     2.478576e-01     7.896472e-01     6.250000e-02     1.691966e-01   
304     2.474576e-01     7.775414e-01     1.562500e-02     5.017400e-01   
305     2.473131e-01     7.863771e-01     1.250000e-01     1.374858e-01   
306     2.463778e-01     7.828460e-01     1.562500e-02     8.911336e-01   
307     2.461722e-01     7.868952e-01     3.125000e-02     2.207055e-01   
308     2.460005e-01     7.736383e-01     3.125000e-02     2.485598e-01   
309     2.458970e-01     7.943941e-01     3.125000e-02     3.978512e-01   
310     2.455016e-01     7.720616e-01     1.562500e-02     5.023935e-01   
311     2.454336e-01     7.809020e-01     1.250000e-01     1.397342e-01   
312     2.444480e-01     7.784291e-01     1.562500e-02     9.249338e-01   
313     2.442536e-01     7.814532e-01     3.125000e-02     2.324074e-01   
314     2.441007e-01     7.676404e-01     3.125000e-02     2.691755e-01   
315     2.440321e-01     7.902183e-01     3.125000e-02     4.291618e-01   
316     2.435865e-01     7.668782e-01     1.562500e-02     5.537351e-01   
317     2.433279e-01     7.755488e-01     6.250000e-02     1.524399e-01   
318     2.433265e-01     7.640342e-01     3.125000e-02     4.495247e-01   
319     2.427635e-01     8.042682e-01     1.562500e-02     6.830610e-01   
320     2.425487e-01     7.655916e-01     6.250000e-02     1.198403e-01   
321     2.421709e-01     7.911437e-01     1.562500e-02     5.316449e-01   
322     2.420861e-01     7.641177e-01     1.250000e-01     9.377844e-02   
323     2.411495e-01     8.182306e-01     1.562500e-02     9.190060e-01   
324     2.409558e-01     7.595507e-01     3.125000e-02     1.703788e-01   
325     2.408039e-01     7.731079e-01     3.125000e-02     2.916283e-01   
326     2.407342e-01     7.564685e-01     3.125000e-02     3.631397e-01   
327     2.403221e-01     7.879369e-01     1.562500e-02     5.679129e-01   
328     2.400584e-01     7.583192e-01     6.250000e-02     1.040836e-01   
329     2.400506e-01     7.793866e-01     3.125000e-02     4.693635e-01   
330     2.395311e-01     7.556006e-01     1.562500e-02     6.275923e-01   
331     2.393924e-01     7.636422e-01     6.250000e-02     1.745484e-01   
332     2.389598e-01     7.525923e-01     1.562500e-02     5.546193e-01   
333     2.387603e-01     7.609768e-01     6.250000e-02     1.590702e-01   
334     2.383933e-01     7.501611e-01     1.562500e-02     4.934269e-01   
