NewtonCholesky with backtrack line search.

CUTEst problem................: PENALTY2
Number of variables...........: 4
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 4
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 9.558868e-06
Gradient norm.........: 1.719710e-06
Total iterations......: 1000
Total time in seconds.: 0.054558
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 4809
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 20000
Subproblem time in seconds..............: 0.029214
How many times subproblem failed........: 0
Line search iterations..................: 4809
Line search time in seconds.............: 0.015308
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
148     9.572542e-06     3.774274e-04     3.125000e-02     1.207996e-03   
149     9.571707e-06     5.779693e-04     1.562500e-02     1.510290e-03   
150     9.571552e-06     4.302027e-04     1.250000e-01     3.268727e-04   
151     9.570001e-06     6.074323e-04     1.562500e-02     2.253953e-03   
152     9.569871e-06     3.890332e-04     6.250000e-02     4.514965e-04   
153     9.569131e-06     5.243424e-04     1.562500e-02     1.445192e-03   
154     9.568733e-06     3.832485e-04     6.250000e-02     3.082573e-04   
155     9.568640e-06     4.661127e-04     3.125000e-02     9.223031e-04   
156     9.568053e-06     2.909769e-04     1.562500e-02     1.348708e-03   
157     9.567921e-06     3.987975e-04     1.250000e-01     1.881559e-04   
158     9.566834e-06     2.283233e-04     1.562500e-02     1.966238e-03   
159     9.566734e-06     3.805667e-04     6.250000e-02     2.990332e-04   
160     9.566212e-06     2.545518e-04     1.562500e-02     1.290063e-03   
161     9.565924e-06     3.575195e-04     6.250000e-02     1.824532e-04   
162     9.565856e-06     2.706884e-04     3.125000e-02     8.489520e-04   
163     9.565440e-06     4.114090e-04     1.562500e-02     1.058231e-03   
164     9.565326e-06     3.077941e-04     1.250000e-01     2.289523e-04   
165     9.564567e-06     4.308052e-04     1.562500e-02     1.570064e-03   
166     9.564483e-06     2.786260e-04     6.250000e-02     3.143234e-04   
167     9.564123e-06     3.721611e-04     1.562500e-02     1.000837e-03   
168     9.564092e-06     2.743521e-04     1.250000e-01     2.139202e-04   
169     9.563426e-06     3.915115e-04     1.562500e-02     1.481333e-03   
170     9.563382e-06     2.479993e-04     6.250000e-02     2.941526e-04   
171     9.563069e-06     3.365755e-04     1.562500e-02     9.432632e-04   
172     9.562909e-06     2.445414e-04     6.250000e-02     1.994289e-04   
173     9.562873e-06     2.983968e-04     3.125000e-02     5.977353e-04   
174     9.562628e-06     1.850918e-04     1.562500e-02     8.717582e-04   
175     9.562577e-06     2.547324e-04     1.250000e-01     1.209547e-04   
176     9.562129e-06     1.454735e-04     1.562500e-02     1.261152e-03   
177     9.562087e-06     2.429740e-04     6.250000e-02     1.904536e-04   
178     9.561875e-06     1.626761e-04     1.562500e-02     8.210815e-04   
179     9.561870e-06     2.281773e-04     1.250000e-01     1.151699e-04   
180     9.561477e-06     1.269329e-04     1.562500e-02     1.186886e-03   
181     9.561457e-06     2.179076e-04     6.250000e-02     1.803526e-04   
182     9.561273e-06     1.429697e-04     1.562500e-02     7.712774e-04   
183     9.561183e-06     2.043807e-04     6.250000e-02     1.092485e-04   
184     9.561164e-06     1.531162e-04     3.125000e-02     5.030402e-04   
185     9.561020e-06     2.366989e-04     1.562500e-02     6.278780e-04   
186     9.560997e-06     1.753115e-04     1.250000e-01     1.341947e-04   
187     9.560735e-06     2.482110e-04     1.562500e-02     9.249141e-04   
188     9.560712e-06     1.586011e-04     6.250000e-02     1.836014e-04   
189     9.560590e-06     2.135381e-04     1.562500e-02     5.861626e-04   
190     9.560587e-06     1.563118e-04     1.250000e-01     1.241632e-04   
191     9.560362e-06     2.247470e-04     1.562500e-02     8.621852e-04   
192     9.560349e-06     1.412460e-04     6.250000e-02     1.701255e-04   
193     9.560245e-06     1.926137e-04     1.562500e-02     5.461435e-04   
194     9.560193e-06     1.393628e-04     6.250000e-02     1.147375e-04   
195     9.560182e-06     1.704183e-04     3.125000e-02     3.442234e-04   
196     9.560101e-06     1.052726e-04     1.562500e-02     5.010792e-04   
197     9.560084e-06     1.452521e-04     1.250000e-01     6.920920e-05   
198     9.559938e-06     8.286727e-05     1.562500e-02     7.206185e-04   
199     9.559923e-06     1.384753e-04     6.250000e-02     1.082159e-04   
200     9.559855e-06     9.283676e-05     1.562500e-02     4.664063e-04   
201     9.559850e-06     1.300019e-04     1.250000e-01     6.498997e-05   
202     9.559724e-06     7.266640e-05     1.562500e-02     6.705190e-04   
203     9.559716e-06     1.240503e-04     6.250000e-02     1.012163e-04   
204     9.559658e-06     8.186060e-05     1.562500e-02     4.334557e-04   
205     9.559627e-06     1.163434e-04     6.250000e-02     6.089295e-05   
206     9.559621e-06     8.760038e-05     3.125000e-02     2.814118e-04   
207     9.559575e-06     1.342426e-04     1.562500e-02     3.503622e-04   
208     9.559563e-06     9.998090e-05     1.250000e-01     7.500177e-05   
209     9.559482e-06     1.403205e-04     1.562500e-02     5.142886e-04   
210     9.559472e-06     9.050876e-05     6.250000e-02     1.021740e-04   
211     9.559434e-06     1.208520e-04     1.562500e-02     3.247155e-04   
212     9.559429e-06     8.914189e-05     1.250000e-01     6.899274e-05   
213     9.559360e-06     1.267131e-04     1.562500e-02     4.761714e-04   
214     9.559354e-06     8.061459e-05     6.250000e-02     9.412712e-05   
215     9.559322e-06     1.087859e-04     1.562500e-02     3.006060e-04   
216     9.559321e-06     7.946776e-05     1.250000e-01     6.342192e-05   
217     9.559262e-06     1.144105e-04     1.562500e-02     4.404200e-04   
218     9.559259e-06     7.179134e-05     6.250000e-02     8.665005e-05   
219     9.559232e-06     9.791464e-05     1.562500e-02     2.780067e-04   
220     9.559218e-06     7.083322e-05     6.250000e-02     5.826551e-05   
221     9.559215e-06     8.655564e-05     3.125000e-02     1.745826e-04   
222     9.559194e-06     5.355458e-05     1.562500e-02     2.540012e-04   
223     9.559189e-06     7.377144e-05     1.250000e-01     3.490923e-05   
224     9.559151e-06     4.225905e-05     1.562500e-02     3.638278e-04   
225     9.559147e-06     7.026944e-05     6.250000e-02     5.436732e-05   
226     9.559130e-06     4.731180e-05     1.562500e-02     2.345910e-04   
227     9.559127e-06     6.595721e-05     1.250000e-01     3.248780e-05   
228     9.559095e-06     3.716072e-05     1.562500e-02     3.360123e-04   
229     9.559093e-06     6.287021e-05     6.250000e-02     5.044383e-05   
230     9.559078e-06     4.178507e-05     1.562500e-02     2.164905e-04   
231     9.559078e-06     5.896189e-05     1.250000e-01     3.019832e-05   
232     9.559051e-06     3.267685e-05     1.562500e-02     3.100815e-04   
233     9.559049e-06     5.624161e-05     6.250000e-02     4.675649e-05   
234     9.559037e-06     3.689259e-05     1.562500e-02     1.996427e-04   
235     9.559031e-06     5.269973e-05     6.250000e-02     2.804022e-05   
236     9.559029e-06     3.954978e-05     3.125000e-02     1.291334e-04   
237     9.559020e-06     6.090712e-05     1.562500e-02     1.608057e-04   
238     9.559017e-06     4.521732e-05     1.250000e-01     3.428301e-05   
239     9.559000e-06     6.365133e-05     1.562500e-02     2.353555e-04   
240     9.558998e-06     4.090021e-05     6.250000e-02     4.661960e-05   
241     9.558990e-06     5.471925e-05     1.562500e-02     1.482375e-04   
242     9.558989e-06     4.027713e-05     1.250000e-01     3.140315e-05   
243     9.558975e-06     5.734039e-05     1.562500e-02     2.168250e-04   
244     9.558973e-06     3.639509e-05     6.250000e-02     4.276613e-05   
245     9.558967e-06     4.915356e-05     1.562500e-02     1.365798e-04   
246     9.558966e-06     3.586676e-05     1.250000e-01     2.875719e-05   
247     9.558954e-06     5.164918e-05     1.562500e-02     1.996571e-04   
248     9.558953e-06     3.237604e-05     6.250000e-02     3.921884e-05   
249     9.558948e-06     4.414764e-05     1.562500e-02     1.257799e-04   
250     9.558945e-06     3.192954e-05     6.250000e-02     2.632769e-05   
251     9.558944e-06     3.898967e-05     3.125000e-02     7.882446e-05   
252     9.558940e-06     2.415567e-05     1.562500e-02     1.146411e-04   
253     9.558939e-06     3.321962e-05     1.250000e-01     1.572019e-05   
254     9.558931e-06     1.909821e-05     1.562500e-02     1.638337e-04   
255     9.558930e-06     3.160333e-05     6.250000e-02     2.442156e-05   
256     9.558926e-06     2.133275e-05     1.562500e-02     1.054077e-04   
257     9.558926e-06     2.964689e-05     1.250000e-01     1.455797e-05   
258     9.558919e-06     1.680173e-05     1.562500e-02     1.506612e-04   
259     9.558919e-06     2.821909e-05     6.250000e-02     2.255853e-05   
260     9.558916e-06     1.883021e-05     1.562500e-02     9.688262e-05   
261     9.558915e-06     2.645008e-05     1.250000e-01     1.347366e-05   
262     9.558910e-06     1.477826e-05     1.562500e-02     1.384984e-04   
263     9.558910e-06     2.518924e-05     6.250000e-02     2.082737e-05   
264     9.558907e-06     1.661238e-05     1.562500e-02     8.901788e-05   
265     9.558907e-06     2.358979e-05     1.250000e-01     1.246347e-05   
266     9.558902e-06     1.299664e-05     1.562500e-02     1.272766e-04   
267     9.558902e-06     2.247682e-05     6.250000e-02     1.922057e-05   
268     9.558900e-06     1.464763e-05     1.562500e-02     8.176752e-05   
269     9.558899e-06     2.103078e-05     6.250000e-02     1.152351e-05   
270     9.558899e-06     1.570811e-05     3.125000e-02     5.277903e-05   
271     9.558897e-06     2.436620e-05     1.562500e-02     6.580430e-05   
272     9.558897e-06     1.799134e-05     1.250000e-01     1.396308e-05   
273     9.558894e-06     2.547104e-05     1.562500e-02     9.615474e-05   
274     9.558894e-06     1.623830e-05     6.250000e-02     1.898015e-05   
275     9.558892e-06     2.182753e-05     1.562500e-02     6.050077e-05   
276     9.558892e-06     1.598104e-05     1.250000e-01     1.276000e-05   
277     9.558890e-06     2.287718e-05     1.562500e-02     8.836429e-05   
278     9.558889e-06     1.440722e-05     6.250000e-02     1.737114e-05   
279     9.558888e-06     1.954701e-05     1.562500e-02     5.561231e-05   
280     9.558888e-06     1.418746e-05     1.250000e-01     1.165943e-05   
281     9.558886e-06     2.054175e-05     1.562500e-02     8.118854e-05   
282     9.558886e-06     1.277494e-05     6.250000e-02     1.589663e-05   
283     9.558885e-06     1.749853e-05     1.562500e-02     5.110868e-05   
284     9.558885e-06     1.258767e-05     6.250000e-02     1.065282e-05   
285     9.558885e-06     1.541030e-05     3.125000e-02     3.200890e-05   
286     9.558884e-06     9.502388e-06     1.562500e-02     4.646112e-05   
287     9.558884e-06     1.308951e-05     1.250000e-01     6.406010e-06   
288     9.558882e-06     7.538673e-06     1.562500e-02     6.633485e-05   
289     9.558882e-06     1.242646e-05     6.250000e-02     9.917306e-06   
290     9.558882e-06     8.368942e-06     1.562500e-02     4.262005e-05   
291     9.558881e-06     1.163677e-05     1.250000e-01     5.920816e-06   
292     9.558880e-06     6.629214e-06     1.562500e-02     6.086708e-05   
293     9.558880e-06     1.105085e-05     6.250000e-02     9.143303e-06   
294     9.558880e-06     7.367038e-06     1.562500e-02     3.909061e-05   
295     9.558880e-06     1.033897e-05     1.250000e-01     5.471013e-06   
296     9.558879e-06     5.832832e-06     1.562500e-02     5.584167e-05   
297     9.558879e-06     9.821548e-06     6.250000e-02     8.427978e-06   
298     9.558878e-06     6.482786e-06     1.562500e-02     3.584851e-05   
299     9.558878e-06     9.180139e-06     1.250000e-01     5.054297e-06   
300     9.558877e-06     5.137677e-06     1.562500e-02     5.122425e-05   
301     9.558877e-06     8.723538e-06     6.250000e-02     7.767229e-06   
302     9.558877e-06     5.703941e-06     1.562500e-02     3.287118e-05   
303     9.558877e-06     8.146016e-06     1.250000e-01     4.668471e-06   
304     9.558876e-06     4.533343e-06     1.562500e-02     4.698286e-05   
305     9.558876e-06     7.743448e-06     6.250000e-02     7.157184e-06   
306     9.558876e-06     5.019736e-06     1.562500e-02     3.013768e-05   
307     9.558876e-06     7.223911e-06     6.250000e-02     4.311445e-06   
308     9.558876e-06     5.360701e-06     3.125000e-02     1.941888e-05   
309     9.558876e-06     8.421306e-06     1.562500e-02     2.433057e-05   
310     9.558876e-06     6.144130e-06     1.250000e-01     5.097821e-06   
311     9.558875e-06     8.820487e-06     1.562500e-02     3.550353e-05   
312     9.558875e-06     5.524816e-06     6.250000e-02     6.943471e-06   
313     9.558875e-06     7.502223e-06     1.562500e-02     2.234607e-05   
314     9.558875e-06     5.430470e-06     1.250000e-01     4.650763e-06   
315     9.558875e-06     7.878745e-06     1.562500e-02     3.259355e-05   
316     9.558875e-06     4.879785e-06     6.250000e-02     6.345265e-06   
317     9.558874e-06     6.679858e-06     1.562500e-02     2.052186e-05   
318     9.558874e-06     4.798877e-06     1.250000e-01     4.242581e-06   
319     9.558874e-06     7.033916e-06     1.562500e-02     2.991995e-05   
320     9.558874e-06     4.310715e-06     6.250000e-02     5.798142e-06   
321     9.558874e-06     5.944799e-06     1.562500e-02     1.884534e-05   
322     9.558874e-06     4.241494e-06     1.250000e-01     3.869903e-06   
323     9.558874e-06     6.276671e-06     1.562500e-02     2.746396e-05   
324     9.558874e-06     3.810506e-06     6.250000e-02     5.297765e-06   
325     9.558874e-06     5.288678e-06     1.562500e-02     1.730483e-05   
326     9.558874e-06     3.751434e-06     1.250000e-01     3.529645e-06   
327     9.558873e-06     5.598687e-06     1.562500e-02     2.520824e-05   
328     9.558873e-06     3.372955e-06     6.250000e-02     4.840157e-06   
329     9.558873e-06     4.704074e-06     1.562500e-02     1.588954e-05   
330     9.558873e-06     3.322683e-06     1.250000e-01     3.218990e-06   
331     9.558873e-06     4.992563e-06     1.562500e-02     2.313675e-05   
332     9.558873e-06     2.992660e-06     6.250000e-02     4.421677e-06   
333     9.558873e-06     4.184427e-06     1.562500e-02     1.458947e-05   
334     9.558873e-06     2.950004e-06     6.250000e-02     2.935364e-06   
