NewtonCholesky with backtrack line search.

CUTEst problem................: POWELLSG
Number of variables...........: 4
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 4
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 1.996650e-02
Gradient norm.........: 2.931030e-01
Total iterations......: 1000
Total time in seconds.: 0.023072
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 2570
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 20000
Subproblem time in seconds..............: 0.009129
How many times subproblem failed........: 0
Line search iterations..................: 2570
Line search time in seconds.............: 0.010007
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
41      2.489394e+00     4.903658e+00     2.500000e-01     1.872043e-01   
42      2.453168e+00     5.294149e+00     2.500000e-01     1.839573e-01   
43      2.428109e+00     4.844367e+00     2.500000e-01     1.802193e-01   
44      2.393500e+00     5.167256e+00     2.500000e-01     1.782930e-01   
45      2.369020e+00     4.788198e+00     2.500000e-01     1.754979e-01   
46      2.335740e+00     5.059153e+00     2.500000e-01     1.747258e-01   
47      2.311973e+00     4.735205e+00     2.500000e-01     1.728691e-01   
48      2.279795e+00     4.965656e+00     2.500000e-01     1.731148e-01   
49      2.256864e+00     4.685756e+00     2.500000e-01     1.722119e-01   
50      2.225595e+00     4.883907e+00     2.500000e-01     1.733620e-01   
51      2.203620e+00     4.640476e+00     2.500000e-01     1.734471e-01   
52      2.173089e+00     4.811998e+00     2.500000e-01     1.754032e-01   
53      2.152201e+00     4.600235e+00     2.500000e-01     1.765269e-01   
54      2.122239e+00     4.748698e+00     2.500000e-01     1.791983e-01   
55      2.102586e+00     4.566175e+00     2.500000e-01     1.814230e-01   
56      2.073019e+00     4.693262e+00     2.500000e-01     1.847171e-01   
57      2.054776e+00     4.539734e+00     2.500000e-01     1.881093e-01   
58      2.025411e+00     4.645281e+00     2.500000e-01     1.919225e-01   
59      2.008789e+00     4.522685e+00     2.500000e-01     1.965412e-01   
60      1.979408e+00     4.604549e+00     2.500000e-01     2.007482e-01   
61      1.964652e+00     4.517131e+00     2.500000e-01     2.066283e-01   
62      1.935002e+00     4.570922e+00     2.500000e-01     2.110726e-01   
63      1.922392e+00     4.525460e+00     2.500000e-01     2.182035e-01   
64      1.892189e+00     4.544172e+00     2.500000e-01     2.226907e-01   
65      1.882019e+00     4.550211e+00     2.500000e-01     2.309905e-01   
66      1.850955e+00     4.523819e+00     2.500000e-01     2.352884e-01   
67      1.843510e+00     4.593824e+00     2.500000e-01     2.445795e-01   
68      1.811276e+00     4.509005e+00     2.500000e-01     2.484280e-01   
69      1.806781e+00     4.658262e+00     2.500000e-01     2.584221e-01   
70      1.773111e+00     4.498449e+00     2.500000e-01     2.615575e-01   
71      1.771677e+00     4.744551e+00     2.500000e-01     2.718601e-01   
72      1.736395e+00     4.490592e+00     2.500000e-01     2.740514e-01   
73      1.702762e+00     4.852336e+00     1.250000e-01     2.841956e-01   
74      1.648457e+00     3.989903e+00     1.000000e+00     4.989116e-02   
75      1.612575e+00     4.817983e+00     1.250000e-01     3.191200e-01   
76      1.584991e+00     3.908275e+00     1.000000e+00     5.891591e-02   
77      1.531897e+00     5.046107e+00     1.250000e-01     4.609141e-01   
78      1.524302e+00     3.754204e+00     5.000000e-01     1.006603e-01   
79      1.486374e+00     4.684308e+00     1.250000e-01     3.541363e-01   
80      1.464914e+00     3.693056e+00     5.000000e-01     7.174550e-02   
81      1.462368e+00     4.235068e+00     2.500000e-01     2.305720e-01   
82      1.439534e+00     3.955434e+00     2.500000e-01     2.482074e-01   
83      1.411653e+00     4.400088e+00     1.250000e-01     2.811375e-01   
84      1.386257e+00     3.608177e+00     1.000000e+00     5.569990e-02   
85      1.342310e+00     4.694835e+00     1.250000e-01     4.326531e-01   
86      1.339238e+00     3.502898e+00     5.000000e-01     1.005240e-01   
87      1.303799e+00     4.466025e+00     1.250000e-01     3.676708e-01   
88      1.291846e+00     3.445619e+00     5.000000e-01     8.234057e-02   
89      1.266139e+00     4.165812e+00     1.250000e-01     2.866473e-01   
90      1.260516e+00     3.397241e+00     1.000000e+00     6.157140e-02   
91      1.232704e+00     4.709750e+00     2.500000e-01     1.901704e-01   
92      1.205837e+00     5.795957e+00     2.500000e-01     1.901769e-01   
93      1.177935e+00     4.008439e+00     1.250000e-01     3.115365e-01   
94      1.162150e+00     3.126302e+00     5.000000e-01     7.233778e-02   
95      1.143210e+00     3.791888e+00     1.250000e-01     2.336213e-01   
96      1.124981e+00     3.174169e+00     1.000000e+00     5.275424e-02   
97      1.089764e+00     4.210803e+00     1.250000e-01     4.204214e-01   
98      1.078552e+00     3.119381e+00     2.500000e-01     1.106937e-01   
99      1.070938e+00     3.429223e+00     2.500000e-01     1.329242e-01   
100     1.060438e+00     3.118320e+00     2.500000e-01     1.626137e-01   
101     1.045650e+00     3.564218e+00     1.250000e-01     2.033497e-01   
102     1.027307e+00     3.062402e+00     1.000000e+00     4.780412e-02   
103     9.976661e-01     3.900637e+00     1.250000e-01     3.900316e-01   
104     9.878523e-01     2.947137e+00     2.500000e-01     1.067496e-01   
105     9.816538e-01     3.230247e+00     2.500000e-01     1.325257e-01   
106     9.728681e-01     2.961735e+00     2.500000e-01     1.663660e-01   
107     9.583755e-01     3.397586e+00     1.250000e-01     2.162896e-01   
108     9.544485e-01     2.888498e+00     1.000000e+00     5.424829e-02   
109     9.364814e-01     3.956497e+00     2.500000e-01     1.816732e-01   
110     9.182562e-01     4.967513e+00     2.500000e-01     2.023151e-01   
111     8.970006e-01     3.278276e+00     1.250000e-01     2.991558e-01   
112     8.923014e-01     2.561880e+00     5.000000e-01     8.383073e-02   
113     8.721200e-01     3.356625e+00     1.250000e-01     3.058711e-01   
114     8.716841e-01     2.632890e+00     5.000000e-01     8.637208e-02   
115     8.499142e-01     3.442270e+00     1.250000e-01     3.370370e-01   
116     8.420020e-01     2.644398e+00     2.500000e-01     9.819261e-02   
117     8.374493e-01     2.924884e+00     2.500000e-01     1.264530e-01   
118     8.312618e-01     2.679527e+00     2.500000e-01     1.665656e-01   
119     8.179232e-01     3.148806e+00     1.250000e-01     2.289052e-01   
120     8.105074e-01     2.620965e+00     5.000000e-01     6.403058e-02   
121     7.968255e-01     3.123714e+00     1.250000e-01     2.406165e-01   
122     7.918192e-01     2.582453e+00     5.000000e-01     6.889136e-02   
123     7.767424e-01     3.134185e+00     1.250000e-01     2.680116e-01   
124     7.763812e-01     2.539102e+00     5.000000e-01     7.928393e-02   
125     7.580490e-01     3.219368e+00     1.250000e-01     3.227471e-01   
126     7.516149e-01     2.501124e+00     2.500000e-01     1.000652e-01   
127     7.493145e-01     2.775946e+00     2.500000e-01     1.364423e-01   
128     7.452016e-01     2.549148e+00     2.500000e-01     1.839207e-01   
129     7.309325e-01     3.060379e+00     1.250000e-01     2.674937e-01   
130     7.243731e-01     2.456108e+00     2.500000e-01     8.185687e-02   
131     7.203317e-01     2.683331e+00     2.500000e-01     1.101471e-01   
132     7.159653e-01     2.453460e+00     2.500000e-01     1.527306e-01   
133     7.048790e-01     2.896751e+00     1.250000e-01     2.212394e-01   
134     7.015241e-01     2.410971e+00     5.000000e-01     6.760687e-02   
135     6.878842e-01     2.959956e+00     1.250000e-01     2.715001e-01   
136     6.820651e-01     2.368762e+00     2.500000e-01     8.650537e-02   
137     6.793947e-01     2.605931e+00     2.500000e-01     1.202779e-01   
138     6.762296e-01     2.386974e+00     2.500000e-01     1.682386e-01   
139     6.641170e-01     2.870394e+00     1.250000e-01     2.518691e-01   
140     6.584580e-01     2.322457e+00     2.500000e-01     8.101889e-02   
141     6.555530e-01     2.546819e+00     2.500000e-01     1.129778e-01   
142     6.525633e-01     2.328198e+00     2.500000e-01     1.603752e-01   
143     6.413789e-01     2.798910e+00     1.250000e-01     2.419527e-01   
144     6.359703e-01     2.277148e+00     2.500000e-01     7.903730e-02   
145     6.332507e-01     2.496623e+00     2.500000e-01     1.112657e-01   
146     6.306294e-01     2.280618e+00     2.500000e-01     1.596148e-01   
147     6.197210e-01     2.753840e+00     1.250000e-01     2.437738e-01   
148     6.146639e-01     2.231841e+00     2.500000e-01     8.131044e-02   
149     6.126120e-01     2.461249e+00     2.500000e-01     1.162591e-01   
150     6.106367e-01     2.244914e+00     2.500000e-01     1.676138e-01   
151     5.992397e-01     2.748606e+00     1.250000e-01     2.603324e-01   
152     5.946792e-01     2.189187e+00     2.500000e-01     8.916430e-02   
153     5.940577e-01     2.452333e+00     2.500000e-01     1.301961e-01   
154     5.931119e-01     2.229426e+00     2.500000e-01     1.872589e-01   
155     5.801872e-01     2.807584e+00     1.250000e-01     2.971172e-01   
156     5.763771e-01     2.155006e+00     2.500000e-01     1.051685e-01   
157     5.700313e-01     2.493648e+00     1.250000e-01     1.574877e-01   
158     5.652365e-01     2.157687e+00     5.000000e-01     5.336577e-02   
159     5.567351e-01     2.558220e+00     1.250000e-01     2.148295e-01   
160     5.523328e-01     2.108002e+00     2.500000e-01     7.512783e-02   
161     5.507099e-01     2.321242e+00     2.500000e-01     1.107490e-01   
162     5.497508e-01     2.108945e+00     2.500000e-01     1.648449e-01   
163     5.392399e-01     2.620978e+00     1.250000e-01     2.658436e-01   
164     5.357440e-01     2.061546e+00     2.500000e-01     9.675410e-02   
165     5.302108e-01     2.359967e+00     1.250000e-01     1.480042e-01   
166     5.261160e-01     2.059657e+00     5.000000e-01     5.229120e-02   
167     5.182149e-01     2.440909e+00     1.250000e-01     2.152516e-01   
168     5.144372e-01     2.010381e+00     2.500000e-01     7.857264e-02   
169     5.140465e-01     2.229787e+00     2.500000e-01     1.197789e-01   
170     5.052386e-01     2.038499e+00     1.250000e-01     1.804424e-01   
171     5.051808e-01     2.072649e+00     1.000000e+00     3.543886e-02   
172     4.841201e-01     2.276878e+00     1.250000e-01     2.885232e-01   
173     4.803227e-01     2.010092e+00     5.000000e-01     4.288597e-02   
174     4.727696e-01     1.943558e+00     1.250000e-01     1.709399e-01   
175     4.679629e-01     1.960228e+00     5.000000e-01     3.762141e-02   
176     4.618010e-01     1.891671e+00     1.250000e-01     1.522105e-01   
177     4.569083e-01     1.915183e+00     5.000000e-01     3.601562e-02   
178     4.568749e-01     1.858018e+00     2.500000e-01     1.469487e-01   
179     4.487708e-01     2.226343e+00     1.250000e-01     2.534753e-01   
180     4.468387e-01     1.808292e+00     2.500000e-01     1.025653e-01   
181     4.416688e-01     2.065329e+00     1.250000e-01     1.706665e-01   
182     4.385983e-01     1.789400e+00     2.500000e-01     6.770196e-02   
183     4.383589e-01     1.940697e+00     2.500000e-01     1.082735e-01   
184     4.313383e-01     1.836889e+00     1.250000e-01     1.723272e-01   
185     4.284773e-01     1.834747e+00     5.000000e-01     4.187399e-02   
186     4.216377e-01     1.813988e+00     1.250000e-01     1.719689e-01   
187     4.192894e-01     1.801657e+00     5.000000e-01     4.305439e-02   
188     4.122476e-01     1.799989e+00     1.250000e-01     1.773132e-01   
189     4.106470e-01     1.770373e+00     5.000000e-01     4.515558e-02   
190     4.031521e-01     1.793391e+00     1.250000e-01     1.861221e-01   
191     4.024705e-01     1.741537e+00     5.000000e-01     4.783927e-02   
192     3.943361e-01     1.793096e+00     1.250000e-01     1.970572e-01   
193     3.916280e-01     1.715316e+00     2.500000e-01     5.085467e-02   
194     3.899426e-01     1.648199e+00     2.500000e-01     8.854711e-02   
195     3.859648e-01     1.823399e+00     1.250000e-01     1.533786e-01   
196     3.835535e-01     1.628286e+00     2.500000e-01     6.557548e-02   
197     3.806139e-01     1.744084e+00     1.250000e-01     1.105389e-01   
198     3.789577e-01     1.613487e+00     5.000000e-01     4.761761e-02   
199     3.734399e-01     1.869061e+00     1.250000e-01     2.169931e-01   
200     3.722962e-01     1.600706e+00     2.500000e-01     9.608825e-02   
201     3.680940e-01     1.786823e+00     1.250000e-01     1.707572e-01   
202     3.662127e-01     1.578960e+00     2.500000e-01     7.517716e-02   
203     3.630120e-01     1.713884e+00     1.250000e-01     1.307765e-01   
204     3.606477e-01     1.563054e+00     2.500000e-01     5.766966e-02   
205     3.581396e-01     1.653757e+00     1.250000e-01     9.795973e-02   
206     3.561313e-01     1.549425e+00     5.000000e-01     4.375946e-02   
207     3.514310e-01     1.762744e+00     1.250000e-01     1.997636e-01   
208     3.503602e-01     1.538244e+00     2.500000e-01     9.088394e-02   
209     3.465917e-01     1.699646e+00     1.250000e-01     1.642328e-01   
210     3.449568e-01     1.518487e+00     2.500000e-01     7.457343e-02   
211     3.419345e-01     1.642045e+00     1.250000e-01     1.325691e-01   
212     3.398986e-01     1.502787e+00     2.500000e-01     6.036172e-02   
213     3.374350e-01     1.592148e+00     1.250000e-01     1.054273e-01   
214     3.368746e-01     1.489079e+00     5.000000e-01     4.844766e-02   
215     3.317278e-01     1.736548e+00     1.250000e-01     2.302021e-01   
216     3.317027e-01     1.493782e+00     2.500000e-01     1.087314e-01   
217     3.272498e-01     1.693499e+00     1.250000e-01     2.041381e-01   
218     3.267026e-01     1.471938e+00     2.500000e-01     9.627392e-02   
219     3.228899e-01     1.649112e+00     1.250000e-01     1.789361e-01   
220     3.218973e-01     1.454369e+00     2.500000e-01     8.438255e-02   
221     3.186473e-01     1.605301e+00     1.250000e-01     1.552934e-01   
222     3.172926e-01     1.439489e+00     2.500000e-01     7.336640e-02   
223     3.145169e-01     1.563645e+00     1.250000e-01     1.336860e-01   
224     3.128813e-01     1.426162e+00     2.500000e-01     6.342094e-02   
225     3.104916e-01     1.525214e+00     1.250000e-01     1.143831e-01   
226     3.086477e-01     1.413655e+00     2.500000e-01     5.463977e-02   
227     3.065635e-01     1.490545e+00     1.250000e-01     9.747419e-02   
228     3.062938e-01     1.401545e+00     5.000000e-01     4.703268e-02   
229     3.017179e-01     1.637201e+00     1.250000e-01     2.283698e-01   
230     2.990689e-01     1.411829e+00     1.250000e-01     1.127089e-01   
231     2.988467e-01     1.410867e+00     5.000000e-01     4.165260e-02   
232     2.932911e-01     1.499292e+00     1.250000e-01     1.858904e-01   
233     2.922707e-01     1.409261e+00     2.500000e-01     6.485571e-02   
234     2.895031e-01     1.392046e+00     1.250000e-01     1.200976e-01   
235     2.878124e-01     1.381038e+00     2.500000e-01     4.528062e-02   
236     2.873359e-01     1.356340e+00     2.500000e-01     8.632295e-02   
237     2.842980e-01     1.490336e+00     1.250000e-01     1.662026e-01   
238     2.837360e-01     1.343610e+00     2.500000e-01     8.331005e-02   
239     2.808459e-01     1.473109e+00     1.250000e-01     1.603214e-01   
240     2.802191e-01     1.331802e+00     2.500000e-01     8.073369e-02   
241     2.774555e-01     1.456940e+00     1.250000e-01     1.554041e-01   
242     2.767846e-01     1.320671e+00     2.500000e-01     7.863818e-02   
243     2.741261e-01     1.441914e+00     1.250000e-01     1.515223e-01   
244     2.734321e-01     1.310059e+00     2.500000e-01     7.706259e-02   
245     2.708571e-01     1.428149e+00     1.250000e-01     1.487466e-01   
246     2.701614e-01     1.299871e+00     2.500000e-01     7.604665e-02   
247     2.676483e-01     1.415794e+00     1.250000e-01     1.471558e-01   
248     2.669732e-01     1.290063e+00     2.500000e-01     7.563635e-02   
249     2.644997e-01     1.405043e+00     1.250000e-01     1.468488e-01   
250     2.638697e-01     1.280626e+00     2.500000e-01     7.588990e-02   
251     2.614123e-01     1.396155e+00     1.250000e-01     1.479560e-01   
252     2.608548e-01     1.271585e+00     2.500000e-01     7.688461e-02   
253     2.583876e-01     1.389486e+00     1.250000e-01     1.506548e-01   
254     2.579355e-01     1.262998e+00     2.500000e-01     7.872566e-02   
255     2.554289e-01     1.385537e+00     1.250000e-01     1.551902e-01   
256     2.551227e-01     1.254964e+00     2.500000e-01     8.155783e-02   
257     2.525417e-01     1.385034e+00     1.250000e-01     1.619031e-01   
258     2.524342e-01     1.247639e+00     2.500000e-01     8.558211e-02   
259     2.497354e-01     1.389045e+00     1.250000e-01     1.712715e-01   
260     2.480160e-01     1.241269e+00     1.250000e-01     9.108000e-02   
261     2.465745e-01     1.249256e+00     2.500000e-01     3.876710e-02   
262     2.462144e-01     1.226455e+00     2.500000e-01     7.768548e-02   
263     2.438416e-01     1.346433e+00     1.250000e-01     1.552913e-01   
264     2.437401e-01     1.219987e+00     2.500000e-01     8.333739e-02   
265     2.411996e-01     1.354255e+00     1.250000e-01     1.682951e-01   
266     2.395497e-01     1.214865e+00     1.250000e-01     9.088231e-02   
267     2.382167e-01     1.221453e+00     2.500000e-01     3.960168e-02   
268     2.380404e-01     1.201273e+00     2.500000e-01     7.993217e-02   
269     2.356653e-01     1.324709e+00     1.250000e-01     1.620629e-01   
270     2.341008e-01     1.196631e+00     1.250000e-01     8.838996e-02   
271     2.328134e-01     1.201721e+00     2.500000e-01     3.918243e-02   
272     2.326854e-01     1.184298e+00     2.500000e-01     7.959103e-02   
273     2.303698e-01     1.303615e+00     1.250000e-01     1.625871e-01   
274     2.288260e-01     1.180758e+00     1.250000e-01     8.961706e-02   
275     2.276229e-01     1.183342e+00     2.500000e-01     4.032792e-02   
276     2.262156e-01     1.169140e+00     1.250000e-01     8.223293e-02   
277     2.249666e-01     1.171026e+00     2.500000e-01     3.744763e-02   
278     2.248232e-01     1.158924e+00     2.500000e-01     7.693483e-02   
279     2.226620e-01     1.264335e+00     1.250000e-01     1.585876e-01   
280     2.211922e-01     1.156787e+00     1.250000e-01     8.878936e-02   
281     2.200849e-01     1.154282e+00     2.500000e-01     4.094126e-02   
282     2.187063e-01     1.146870e+00     1.250000e-01     8.411900e-02   
283     2.175789e-01     1.143267e+00     2.500000e-01     3.919016e-02   
284     2.162640e-01     1.138008e+00     1.250000e-01     8.097251e-02   
285     2.151341e-01     1.132768e+00     2.500000e-01     3.808305e-02   
286     2.138635e-01     1.129991e+00     1.250000e-01     7.904999e-02   
287     2.127445e-01     1.122750e+00     2.500000e-01     3.750935e-02   
288     2.115031e-01     1.122716e+00     1.250000e-01     7.815467e-02   
289     2.104060e-01     1.113182e+00     2.500000e-01     3.739666e-02   
290     2.091817e-01     1.116144e+00     1.250000e-01     7.815713e-02   
291     2.081162e-01     1.104035e+00     2.500000e-01     3.769826e-02   
292     2.068983e-01     1.110268e+00     1.250000e-01     7.897364e-02   
293     2.058737e-01     1.095282e+00     2.500000e-01     3.838524e-02   
294     2.046520e-01     1.105103e+00     1.250000e-01     8.055224e-02   
295     2.036776e-01     1.086901e+00     2.500000e-01     3.944116e-02   
296     2.024420e-01     1.100678e+00     1.250000e-01     8.286323e-02   
297     2.015278e-01     1.078869e+00     2.500000e-01     4.085823e-02   
298     2.002676e-01     1.097034e+00     1.250000e-01     8.589214e-02   
299     1.994245e-01     1.071169e+00     2.500000e-01     4.263430e-02   
300     1.981282e-01     1.094220e+00     1.250000e-01     8.963396e-02   
301     1.973685e-01     1.063786e+00     2.500000e-01     4.477013e-02   
302     1.960232e-01     1.092285e+00     1.250000e-01     9.408802e-02   
303     1.953608e-01     1.056715e+00     2.500000e-01     4.726694e-02   
304     1.939521e-01     1.091281e+00     1.250000e-01     9.925306e-02   
305     1.934027e-01     1.049955e+00     2.500000e-01     5.012383e-02   
306     1.919142e-01     1.091248e+00     1.250000e-01     1.051222e-01   
307     1.914957e-01     1.043513e+00     2.500000e-01     5.333519e-02   
308     1.899091e-01     1.092213e+00     1.250000e-01     1.116779e-01   
309     1.896411e-01     1.037409e+00     2.500000e-01     5.688809e-02   
310     1.879360e-01     1.094171e+00     1.250000e-01     1.188871e-01   
311     1.878400e-01     1.031671e+00     2.500000e-01     6.075988e-02   
312     1.859943e-01     1.097081e+00     1.250000e-01     1.266965e-01   
313     1.851199e-01     1.026345e+00     1.250000e-01     6.491621e-02   
314     1.842517e-01     1.018608e+00     2.500000e-01     4.015279e-02   
315     1.832668e-01     1.027997e+00     1.250000e-01     8.304454e-02   
316     1.826925e-01     1.018154e+00     2.500000e-01     5.109356e-02   
317     1.815173e-01     1.036307e+00     1.250000e-01     1.087113e-01   
318     1.814651e-01     1.021506e+00     2.500000e-01     6.683917e-02   
319     1.799623e-01     1.058262e+00     1.250000e-01     1.462699e-01   
320     1.788059e-01     1.032381e+00     1.250000e-01     9.022565e-02   
321     1.783260e-01     9.940125e-01     2.500000e-01     4.786125e-02   
322     1.770054e-01     1.039670e+00     1.250000e-01     1.027626e-01   
323     1.767775e-01     9.895713e-01     2.500000e-01     5.471324e-02   
324     1.752408e-01     1.049671e+00     1.250000e-01     1.166606e-01   
325     1.744469e-01     9.856742e-01     1.250000e-01     6.221146e-02   
326     1.736666e-01     9.824409e-01     2.500000e-01     3.951336e-02   
327     1.727537e-01     9.884234e-01     1.250000e-01     8.317831e-02   
328     1.723202e-01     9.837106e-01     2.500000e-01     5.245797e-02   
329     1.711900e-01     9.998503e-01     1.250000e-01     1.139831e-01   
330     1.703006e-01     9.904155e-01     1.250000e-01     7.180137e-02   
331     1.696507e-01     9.610859e-01     2.500000e-01     3.926664e-02   
332     1.686189e-01     9.982588e-01     1.250000e-01     8.641833e-02   
333     1.682236e-01     9.567509e-01     2.500000e-01     4.753955e-02   
334     1.669788e-01     1.010638e+00     1.250000e-01     1.035681e-01   
