NewtonCholesky with backtrack line search.

CUTEst problem................: BROWNDEN
Number of variables...........: 4
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 4
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 5.136087e+05
Gradient norm.........: 5.647020e+04
Total iterations......: 1000
Total time in seconds.: 0.065581
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 4558
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 20000
Subproblem time in seconds..............: 0.034434
How many times subproblem failed........: 0
Line search iterations..................: 4558
Line search time in seconds.............: 0.021177
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
33      2.371226e+06     2.393326e+05     1.562500e-02     4.595599e+01   
34      2.306245e+06     2.399445e+05     1.000000e+00     1.889935e+00   
35      2.301358e+06     2.399273e+05     6.250000e-02     4.518671e+01   
36      2.285876e+06     2.357987e+05     1.562500e-02     7.950092e+01   
37      2.201284e+06     2.346068e+05     1.000000e+00     5.706054e-01   
38      2.198255e+06     2.249790e+05     6.250000e-02     1.431213e+01   
39      2.194346e+06     2.262768e+05     6.250000e-02     1.655922e+01   
40      2.189541e+06     2.247699e+05     3.125000e-02     2.092755e+01   
41      2.181639e+06     2.250040e+05     2.500000e-01     4.474057e+00   
42      2.177338e+06     2.244627e+05     7.812500e-03     1.570468e+02   
43      2.176721e+06     2.258767e+05     1.250000e-01     9.479065e+00   
44      2.172831e+06     2.254297e+05     1.562500e-02     7.536820e+01   
45      2.168402e+06     2.266742e+05     6.250000e-02     1.077088e+01   
46      2.164857e+06     2.254283e+05     6.250000e-02     1.330314e+01   
47      2.161013e+06     2.259980e+05     6.250000e-02     1.541282e+01   
48      2.156477e+06     2.246158e+05     3.125000e-02     1.982533e+01   
49      2.147632e+06     2.246173e+05     2.500000e-01     4.331801e+00   
50      2.142738e+06     2.230210e+05     4.882813e-04     1.503592e+03   
51      2.137816e+06     2.234481e+05     1.250000e-01     7.538963e+00   
52      2.135126e+06     2.241432e+05     6.250000e-02     2.290656e+01   
53      2.132509e+06     2.224549e+05     3.125000e-02     3.715304e+01   
54      2.128850e+06     2.238007e+05     6.250000e-02     1.559591e+01   
55      2.124367e+06     2.222916e+05     3.125000e-02     2.078855e+01   
56      2.119628e+06     2.223644e+05     2.500000e-01     5.060438e+00   
57      2.108772e+06     2.209920e+05     1.562500e-02     7.657974e+01   
58      2.099991e+06     2.205350e+05     5.000000e-01     3.345642e+00   
59      2.085310e+06     2.188623e+05     3.125000e-02     8.080041e+01   
60      2.084336e+06     2.191851e+05     6.250000e-02     3.048002e+01   
61      2.082244e+06     2.167836e+05     7.812500e-03     1.465078e+02   
62      2.080866e+06     2.186082e+05     1.250000e-01     8.956855e+00   
63      2.078203e+06     2.171676e+05     1.953125e-03     3.737164e+02   
64      2.062495e+06     2.181712e+05     5.000000e-01     3.745170e+00   
65      2.036815e+06     2.196391e+05     3.125000e-02     4.924254e+01   
66      1.998475e+06     2.122120e+05     1.000000e+00     1.781019e+00   
67      1.981820e+06     2.080011e+05     3.125000e-02     9.229974e+01   
68      1.967860e+06     2.088905e+05     3.125000e-02     3.657039e+01   
69      1.898026e+06     2.042512e+05     1.000000e+00     7.905753e-01   
70      1.894948e+06     1.983975e+05     6.250000e-02     1.221717e+01   
71      1.894516e+06     1.972376e+05     6.250000e-02     1.717435e+01   
72      1.893137e+06     1.991812e+05     6.250000e-02     2.232191e+01   
73      1.892119e+06     1.977334e+05     3.125000e-02     4.119580e+01   
74      1.890397e+06     1.996339e+05     6.250000e-02     2.016133e+01   
75      1.887527e+06     1.983824e+05     3.125000e-02     3.402652e+01   
76      1.884840e+06     1.993944e+05     6.250000e-02     1.453937e+01   
77      1.881151e+06     1.982944e+05     3.125000e-02     2.122497e+01   
78      1.877012e+06     1.984827e+05     1.250000e-01     6.241884e+00   
79      1.873584e+06     1.975448e+05     3.125000e-02     2.987236e+01   
80      1.870486e+06     1.981760e+05     6.250000e-02     1.161696e+01   
81      1.869653e+06     1.971582e+05     6.250000e-02     1.644787e+01   
82      1.868332e+06     1.984944e+05     6.250000e-02     2.144957e+01   
83      1.867726e+06     1.973566e+05     3.125000e-02     4.020532e+01   
84      1.866154e+06     1.990199e+05     6.250000e-02     2.001499e+01   
85      1.864212e+06     1.978933e+05     3.125000e-02     3.551430e+01   
86      1.861937e+06     1.989915e+05     6.250000e-02     1.633914e+01   
87      1.858402e+06     1.978478e+05     3.125000e-02     2.557460e+01   
88      1.854919e+06     1.981275e+05     6.250000e-02     9.109197e+00   
89      1.852377e+06     1.970668e+05     6.250000e-02     1.286071e+01   
90      1.850211e+06     1.976046e+05     6.250000e-02     1.655778e+01   
91      1.846789e+06     1.964484e+05     3.125000e-02     2.635555e+01   
92      1.843449e+06     1.968246e+05     6.250000e-02     9.728540e+00   
93      1.841365e+06     1.957559e+05     6.250000e-02     1.388699e+01   
94      1.839566e+06     1.965100e+05     6.250000e-02     1.807746e+01   
95      1.836778e+06     1.953337e+05     3.125000e-02     3.071028e+01   
96      1.834009e+06     1.960718e+05     6.250000e-02     1.298034e+01   
97      1.830589e+06     1.949264e+05     3.125000e-02     1.939472e+01   
98      1.825932e+06     1.950136e+05     1.250000e-01     5.766786e+00   
99      1.822845e+06     1.937381e+05     3.125000e-02     2.819527e+01   
100     1.819847e+06     1.943388e+05     6.250000e-02     1.127114e+01   
101     1.819210e+06     1.932260e+05     6.250000e-02     1.659714e+01   
102     1.818466e+06     1.945782e+05     6.250000e-02     2.218503e+01   
103     1.814892e+06     1.933505e+05     1.562500e-02     5.471976e+01   
104     1.809762e+06     1.938942e+05     1.250000e-01     5.377278e+00   
105     1.806597e+06     1.924505e+05     3.125000e-02     2.594603e+01   
106     1.803427e+06     1.929461e+05     6.250000e-02     9.983582e+00   
107     1.801827e+06     1.918158e+05     6.250000e-02     1.473104e+01   
108     1.800623e+06     1.928318e+05     6.250000e-02     1.963292e+01   
109     1.796540e+06     1.915522e+05     1.562500e-02     3.968909e+01   
110     1.738543e+06     1.916150e+05     1.000000e+00     1.239871e+00   
111     1.730832e+06     1.846361e+05     3.125000e-02     2.867048e+01   
112     1.718348e+06     1.817737e+05     5.000000e-01     2.861446e+00   
113     1.702591e+06     1.847746e+05     3.125000e-02     4.268383e+01   
114     1.688817e+06     1.799234e+05     5.000000e-01     2.649200e+00   
115     1.675065e+06     1.817762e+05     3.125000e-02     4.006916e+01   
116     1.665739e+06     1.777513e+05     5.000000e-01     2.920066e+00   
117     1.649010e+06     1.802477e+05     3.125000e-02     4.459511e+01   
118     1.640316e+06     1.756613e+05     5.000000e-01     2.900408e+00   
119     1.623743e+06     1.778688e+05     3.125000e-02     4.473928e+01   
120     1.619031e+06     1.734900e+05     5.000000e-01     3.137601e+00   
121     1.599721e+06     1.763645e+05     3.125000e-02     4.862769e+01   
122     1.596038e+06     1.714538e+05     5.000000e-01     3.163781e+00   
123     1.576431e+06     1.742536e+05     3.125000e-02     4.939623e+01   
124     1.569776e+06     1.693948e+05     2.500000e-01     3.416826e+00   
125     1.563570e+06     1.695490e+05     3.125000e-02     2.682194e+01   
126     1.557867e+06     1.680673e+05     2.500000e-01     3.639389e+00   
127     1.551019e+06     1.684687e+05     3.125000e-02     2.864974e+01   
128     1.546283e+06     1.668329e+05     2.500000e-01     3.856575e+00   
129     1.538771e+06     1.674564e+05     3.125000e-02     3.043074e+01   
130     1.535007e+06     1.656704e+05     2.500000e-01     4.066511e+00   
131     1.526818e+06     1.664965e+05     3.125000e-02     3.215169e+01   
132     1.524033e+06     1.645653e+05     2.500000e-01     4.270061e+00   
133     1.515156e+06     1.655807e+05     3.125000e-02     3.382019e+01   
134     1.513360e+06     1.635076e+05     2.500000e-01     4.468932e+00   
135     1.503781e+06     1.647043e+05     3.125000e-02     3.544992e+01   
136     1.502988e+06     1.624909e+05     2.500000e-01     4.664683e+00   
137     1.492691e+06     1.638650e+05     3.125000e-02     3.705319e+01   
138     1.489286e+06     1.615109e+05     1.250000e-01     4.858383e+00   
139     1.488964e+06     1.614193e+05     6.250000e-02     1.803120e+01   
140     1.486689e+06     1.617110e+05     3.125000e-02     3.414229e+01   
141     1.486087e+06     1.616212e+05     6.250000e-02     1.677392e+01   
142     1.483543e+06     1.618612e+05     3.125000e-02     3.068262e+01   
143     1.482389e+06     1.615878e+05     6.250000e-02     1.421812e+01   
144     1.479706e+06     1.616619e+05     3.125000e-02     2.451206e+01   
145     1.477790e+06     1.612476e+05     6.250000e-02     1.003930e+01   
146     1.475522e+06     1.610783e+05     3.125000e-02     1.629961e+01   
147     1.472961e+06     1.606947e+05     1.250000e-01     5.569696e+00   
148     1.470389e+06     1.605946e+05     3.125000e-02     2.785635e+01   
149     1.468934e+06     1.602985e+05     6.250000e-02     1.242706e+01   
150     1.466424e+06     1.602288e+05     3.125000e-02     2.103627e+01   
151     1.464266e+06     1.598507e+05     6.250000e-02     8.130424e+00   
152     1.463535e+06     1.595737e+05     6.250000e-02     1.312391e+01   
153     1.460043e+06     1.597601e+05     3.125000e-02     1.956307e+01   
154     1.455874e+06     1.590477e+05     2.500000e-01     3.832709e+00   
155     1.448831e+06     1.592024e+05     3.125000e-02     3.109790e+01   
156     1.445932e+06     1.575858e+05     1.250000e-01     5.241734e+00   
157     1.442472e+06     1.575475e+05     3.125000e-02     1.973051e+01   
158     1.439270e+06     1.567985e+05     2.500000e-01     4.019386e+00   
159     1.431672e+06     1.573930e+05     3.125000e-02     3.278375e+01   
160     1.429305e+06     1.555884e+05     1.250000e-01     5.635522e+00   
161     1.425527e+06     1.557497e+05     3.125000e-02     2.134069e+01   
162     1.424084e+06     1.549054e+05     2.500000e-01     4.398781e+00   
163     1.415231e+06     1.560117e+05     3.125000e-02     3.597045e+01   
164     1.413534e+06     1.538868e+05     1.250000e-01     6.137896e+00   
165     1.409305e+06     1.542219e+05     3.125000e-02     2.335196e+01   
166     1.406273e+06     1.532709e+05     1.250000e-01     4.831159e+00   
167     1.403219e+06     1.532390e+05     3.125000e-02     1.851161e+01   
168     1.400994e+06     1.525822e+05     2.500000e-01     4.148221e+00   
169     1.393082e+06     1.534809e+05     3.125000e-02     3.429210e+01   
170     1.391752e+06     1.515919e+05     1.250000e-01     6.333283e+00   
171     1.387370e+06     1.520149e+05     3.125000e-02     2.429186e+01   
172     1.384810e+06     1.510327e+05     1.250000e-01     5.188467e+00   
173     1.381509e+06     1.511095e+05     3.125000e-02     2.003893e+01   
174     1.381320e+06     1.504002e+05     2.500000e-01     4.578865e+00   
175     1.371963e+06     1.517819e+05     3.125000e-02     3.797745e+01   
176     1.371612e+06     1.495619e+05     1.250000e-01     7.007406e+00   
177     1.366543e+06     1.501864e+05     3.125000e-02     2.701939e+01   
178     1.364745e+06     1.490650e+05     1.250000e-01     5.808562e+00   
179     1.360939e+06     1.492822e+05     3.125000e-02     2.256650e+01   
180     1.358522e+06     1.484745e+05     1.250000e-01     5.185290e+00   
181     1.355277e+06     1.485264e+05     3.125000e-02     2.024508e+01   
182     1.352571e+06     1.478542e+05     1.250000e-01     4.842304e+00   
183     1.349609e+06     1.478343e+05     3.125000e-02     1.897759e+01   
184     1.346778e+06     1.472292e+05     1.250000e-01     4.662750e+00   
185     1.343962e+06     1.471822e+05     3.125000e-02     1.833186e+01   
186     1.341102e+06     1.466107e+05     1.250000e-01     4.589884e+00   
187     1.338348e+06     1.465614e+05     3.125000e-02     1.809583e+01   
188     1.335525e+06     1.460038e+05     1.250000e-01     4.592461e+00   
189     1.332780e+06     1.459676e+05     3.125000e-02     1.815169e+01   
190     1.330041e+06     1.454113e+05     1.250000e-01     4.651618e+00   
191     1.327263e+06     1.453987e+05     3.125000e-02     1.842769e+01   
192     1.324647e+06     1.448344e+05     1.250000e-01     4.755056e+00   
193     1.321804e+06     1.448531e+05     3.125000e-02     1.887669e+01   
194     1.319344e+06     1.442735e+05     1.250000e-01     4.894188e+00   
195     1.316406e+06     1.443299e+05     3.125000e-02     1.946548e+01   
196     1.314133e+06     1.437289e+05     1.250000e-01     5.062628e+00   
197     1.311074e+06     1.438284e+05     3.125000e-02     2.016922e+01   
198     1.309017e+06     1.432006e+05     1.250000e-01     5.255363e+00   
199     1.305812e+06     1.433480e+05     3.125000e-02     2.096826e+01   
200     1.303997e+06     1.426886e+05     1.250000e-01     5.468273e+00   
201     1.300624e+06     1.428882e+05     3.125000e-02     2.184640e+01   
202     1.299075e+06     1.421928e+05     1.250000e-01     5.697866e+00   
203     1.295512e+06     1.424486e+05     3.125000e-02     2.278988e+01   
204     1.294255e+06     1.417134e+05     1.250000e-01     5.941130e+00   
205     1.290481e+06     1.420289e+05     3.125000e-02     2.378680e+01   
206     1.289538e+06     1.412501e+05     1.250000e-01     6.195444e+00   
207     1.285533e+06     1.416287e+05     3.125000e-02     2.482684e+01   
208     1.284926e+06     1.408031e+05     1.250000e-01     6.458538e+00   
209     1.280671e+06     1.412478e+05     3.125000e-02     2.590103e+01   
210     1.280421e+06     1.403724e+05     1.250000e-01     6.728461e+00   
211     1.275899e+06     1.408859e+05     3.125000e-02     2.700173e+01   
212     1.274247e+06     1.399578e+05     6.250000e-02     7.003567e+00   
213     1.273297e+06     1.397974e+05     6.250000e-02     1.140584e+01   
214     1.271388e+06     1.399253e+05     3.125000e-02     2.159152e+01   
215     1.270196e+06     1.395982e+05     6.250000e-02     1.010999e+01   
216     1.268382e+06     1.396476e+05     3.125000e-02     1.877051e+01   
217     1.266907e+06     1.393197e+05     6.250000e-02     8.395667e+00   
218     1.265257e+06     1.392721e+05     3.125000e-02     1.527296e+01   
219     1.264759e+06     1.389732e+05     1.250000e-01     6.452966e+00   
220     1.261067e+06     1.394918e+05     1.562500e-02     4.144789e+01   
221     1.228260e+06     1.387100e+05     1.000000e+00     4.276024e-01   
222     1.226596e+06     1.341237e+05     3.125000e-02     1.838880e+01   
223     1.225298e+06     1.340296e+05     6.250000e-02     8.633404e+00   
224     1.223719e+06     1.339392e+05     3.125000e-02     1.633167e+01   
225     1.222243e+06     1.338173e+05     6.250000e-02     7.430847e+00   
226     1.220779e+06     1.336970e+05     3.125000e-02     1.387803e+01   
227     1.220094e+06     1.335643e+05     1.250000e-01     6.085313e+00   
228     1.216721e+06     1.339829e+05     1.562500e-02     3.855053e+01   
229     1.185172e+06     1.333542e+05     1.000000e+00     4.107438e-01   
230     1.184285e+06     1.298454e+05     6.250000e-02     1.022484e+01   
231     1.182689e+06     1.299020e+05     3.125000e-02     2.037172e+01   
232     1.181825e+06     1.297432e+05     6.250000e-02     1.029501e+01   
233     1.180236e+06     1.298230e+05     3.125000e-02     2.057366e+01   
234     1.179410e+06     1.296359e+05     6.250000e-02     1.045565e+01   
235     1.177827e+06     1.297408e+05     3.125000e-02     2.100020e+01   
236     1.177073e+06     1.295298e+05     6.250000e-02     1.077241e+01   
237     1.175495e+06     1.296674e+05     3.125000e-02     2.182387e+01   
238     1.174874e+06     1.294374e+05     6.250000e-02     1.137244e+01   
239     1.173318e+06     1.296260e+05     3.125000e-02     2.340919e+01   
240     1.172968e+06     1.293864e+05     6.250000e-02     1.254344e+01   
241     1.171540e+06     1.296711e+05     3.125000e-02     2.672469e+01   
242     1.169759e+06     1.294597e+05     3.125000e-02     1.512943e+01   
243     1.168479e+06     1.291780e+05     1.250000e-01     5.370395e+00   
244     1.165532e+06     1.292878e+05     3.125000e-02     2.288036e+01   
245     1.164322e+06     1.287323e+05     6.250000e-02     7.719498e+00   
246     1.164230e+06     1.286240e+05     6.250000e-02     1.346770e+01   
247     1.163121e+06     1.289948e+05     3.125000e-02     2.996316e+01   
248     1.160999e+06     1.288660e+05     3.125000e-02     1.801286e+01   
249     1.160787e+06     1.285167e+05     1.250000e-01     6.355377e+00   
250     1.157028e+06     1.288455e+05     3.125000e-02     2.705570e+01   
251     1.156112e+06     1.281125e+05     6.250000e-02     9.039946e+00   
252     1.154291e+06     1.280438e+05     3.125000e-02     1.586964e+01   
253     1.153462e+06     1.277527e+05     1.250000e-01     5.768594e+00   
254     1.150244e+06     1.279347e+05     3.125000e-02     2.471860e+01   
255     1.149231e+06     1.273155e+05     6.250000e-02     8.510689e+00   
256     1.147529e+06     1.272354e+05     3.125000e-02     1.500560e+01   
257     1.146526e+06     1.269628e+05     1.250000e-01     5.564443e+00   
258     1.143493e+06     1.271191e+05     3.125000e-02     2.395584e+01   
259     1.142480e+06     1.265316e+05     6.250000e-02     8.408231e+00   
260     1.140809e+06     1.264634e+05     3.125000e-02     1.489326e+01   
261     1.139875e+06     1.261921e+05     1.250000e-01     5.598252e+00   
262     1.136833e+06     1.263826e+05     3.125000e-02     2.418592e+01   
263     1.135881e+06     1.257842e+05     6.250000e-02     8.594242e+00   
264     1.134185e+06     1.257395e+05     3.125000e-02     1.529376e+01   
265     1.133493e+06     1.254592e+05     1.250000e-01     5.801555e+00   
266     1.130303e+06     1.257225e+05     3.125000e-02     2.512891e+01   
267     1.129462e+06     1.250841e+05     6.250000e-02     8.996877e+00   
268     1.127695e+06     1.250704e+05     3.125000e-02     1.608420e+01   
269     1.127397e+06     1.247735e+05     1.250000e-01     6.137710e+00   
270     1.123937e+06     1.251409e+05     3.125000e-02     2.663194e+01   
271     1.123255e+06     1.244379e+05     6.250000e-02     9.574050e+00   
272     1.121375e+06     1.244614e+05     3.125000e-02     1.719336e+01   
273     1.120083e+06     1.241410e+05     6.250000e-02     6.584515e+00   
274     1.119749e+06     1.239986e+05     6.250000e-02     1.182509e+01   
275     1.118561e+06     1.242525e+05     3.125000e-02     2.620026e+01   
276     1.116878e+06     1.240783e+05     3.125000e-02     1.563590e+01   
277     1.116577e+06     1.238056e+05     1.250000e-01     6.108266e+00   
278     1.113185e+06     1.241250e+05     3.125000e-02     2.665792e+01   
279     1.112588e+06     1.234470e+05     6.250000e-02     9.807628e+00   
280     1.110678e+06     1.234714e+05     3.125000e-02     1.774441e+01   
281     1.109463e+06     1.231451e+05     6.250000e-02     6.914103e+00   
282     1.109330e+06     1.230051e+05     6.250000e-02     1.251058e+01   
283     1.108420e+06     1.233169e+05     3.125000e-02     2.881171e+01   
284     1.106481e+06     1.232229e+05     3.125000e-02     1.809986e+01   
285     1.105301e+06     1.228947e+05     6.250000e-02     7.100725e+00   
286     1.105276e+06     1.227391e+05     6.250000e-02     1.288493e+01   
287     1.104608e+06     1.230796e+05     3.125000e-02     3.042459e+01   
288     1.102476e+06     1.230489e+05     3.125000e-02     1.970226e+01   
289     1.101412e+06     1.226787e+05     6.250000e-02     7.727033e+00   
290     1.099937e+06     1.225299e+05     3.125000e-02     1.406629e+01   
291     1.099287e+06     1.222917e+05     1.250000e-01     5.755508e+00   
292     1.096265e+06     1.224611e+05     3.125000e-02     2.538990e+01   
293     1.095698e+06     1.218550e+05     6.250000e-02     9.789864e+00   
294     1.093830e+06     1.218751e+05     3.125000e-02     1.793378e+01   
295     1.092704e+06     1.215385e+05     6.250000e-02     7.241438e+00   
296     1.091322e+06     1.214109e+05     3.125000e-02     1.326529e+01   
297     1.090519e+06     1.211784e+05     1.250000e-01     5.553981e+00   
298     1.087678e+06     1.213619e+05     3.125000e-02     2.465105e+01   
299     1.087124e+06     1.207709e+05     6.250000e-02     9.722087e+00   
300     1.085286e+06     1.208275e+05     3.125000e-02     1.792320e+01   
301     1.084211e+06     1.204821e+05     6.250000e-02     7.362981e+00   
302     1.082825e+06     1.203924e+05     3.125000e-02     1.357660e+01   
303     1.082279e+06     1.201500e+05     1.250000e-01     5.762933e+00   
304     1.079299e+06     1.204382e+05     3.125000e-02     2.568302e+01   
305     1.078918e+06     1.197961e+05     6.250000e-02     1.025857e+01   
306     1.076973e+06     1.199175e+05     3.125000e-02     1.903333e+01   
307     1.076028e+06     1.195389e+05     6.250000e-02     7.895246e+00   
308     1.074568e+06     1.194943e+05     3.125000e-02     1.465220e+01   
309     1.073338e+06     1.192310e+05     6.250000e-02     6.267553e+00   
310     1.073119e+06     1.191096e+05     6.250000e-02     1.163714e+01   
311     1.072281e+06     1.193239e+05     3.125000e-02     2.732033e+01   
312     1.070534e+06     1.192935e+05     3.125000e-02     1.758279e+01   
313     1.069512e+06     1.189642e+05     6.250000e-02     7.450779e+00   
314     1.068137e+06     1.188823e+05     3.125000e-02     1.388658e+01   
315     1.067944e+06     1.186370e+05     1.250000e-01     6.047318e+00   
316     1.064787e+06     1.190121e+05     3.125000e-02     2.714112e+01   
317     1.064699e+06     1.183174e+05     6.250000e-02     1.111882e+01   
318     1.062574e+06     1.185164e+05     3.125000e-02     2.085967e+01   
319     1.061867e+06     1.180887e+05     6.250000e-02     8.824842e+00   
320     1.060264e+06     1.181021e+05     3.125000e-02     1.655858e+01   
321     1.059225e+06     1.178004e+05     6.250000e-02     7.197167e+00   
322     1.057906e+06     1.177216e+05     3.125000e-02     1.351417e+01   
323     1.057723e+06     1.174852e+05     1.250000e-01     6.010753e+00   
324     1.054629e+06     1.178763e+05     3.125000e-02     2.714578e+01   
325     1.053606e+06     1.171877e+05     3.125000e-02     1.136187e+01   
326     1.053532e+06     1.170145e+05     1.250000e-01     5.995545e+00   
327     1.051074e+06     1.174639e+05     1.562500e-02     4.955949e+01   
328     1.050169e+06     1.170122e+05     6.250000e-02     8.002151e+00   
329     1.049062e+06     1.169817e+05     3.125000e-02     1.753757e+01   
330     1.048580e+06     1.167970e+05     6.250000e-02     1.015063e+01   
331     1.047619e+06     1.168962e+05     3.125000e-02     2.351194e+01   
332     1.046222e+06     1.167903e+05     3.125000e-02     1.484617e+01   
333     1.045117e+06     1.165264e+05     6.250000e-02     6.717619e+00   
334     1.043891e+06     1.164059e+05     3.125000e-02     1.273935e+01   
