NewtonCholesky with backtrack line search.

CUTEst problem................: BARD
Number of variables...........: 3
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 3
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 8.217351e-03
Gradient norm.........: 4.194591e-03
Total iterations......: 1000
Total time in seconds.: 0.021622
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 0
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 13500
Subproblem time in seconds..............: 0.012898
How many times subproblem failed........: 0
Line search iterations..................: 0
Line search time in seconds.............: 0.003265
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
170     1.189159e-02     7.883185e-02     1.000000e+00     3.124603e-03   
171     1.187962e-02     7.880125e-02     1.000000e+00     3.123466e-03   
172     1.186766e-02     7.877041e-02     1.000000e+00     3.122320e-03   
173     1.185571e-02     7.873935e-02     1.000000e+00     3.121164e-03   
174     1.184377e-02     7.870805e-02     1.000000e+00     3.120000e-03   
175     1.183184e-02     7.867652e-02     1.000000e+00     3.118827e-03   
176     1.181992e-02     7.864475e-02     1.000000e+00     3.117644e-03   
177     1.180801e-02     7.861275e-02     1.000000e+00     3.116452e-03   
178     1.179611e-02     7.858051e-02     1.000000e+00     3.115250e-03   
179     1.178423e-02     7.854803e-02     1.000000e+00     3.114040e-03   
180     1.177235e-02     7.851532e-02     1.000000e+00     3.112820e-03   
181     1.176049e-02     7.848237e-02     1.000000e+00     3.111590e-03   
182     1.174863e-02     7.844918e-02     1.000000e+00     3.110351e-03   
183     1.173679e-02     7.841574e-02     1.000000e+00     3.109103e-03   
184     1.172496e-02     7.838207e-02     1.000000e+00     3.107845e-03   
185     1.171314e-02     7.834815e-02     1.000000e+00     3.106577e-03   
186     1.170133e-02     7.831400e-02     1.000000e+00     3.105300e-03   
187     1.168953e-02     7.827959e-02     1.000000e+00     3.104013e-03   
188     1.167774e-02     7.824495e-02     1.000000e+00     3.102717e-03   
189     1.166596e-02     7.821005e-02     1.000000e+00     3.101411e-03   
190     1.165420e-02     7.817492e-02     1.000000e+00     3.100095e-03   
191     1.164245e-02     7.813953e-02     1.000000e+00     3.098769e-03   
192     1.163070e-02     7.810389e-02     1.000000e+00     3.097434e-03   
193     1.161897e-02     7.806801e-02     1.000000e+00     3.096089e-03   
194     1.160725e-02     7.803187e-02     1.000000e+00     3.094733e-03   
195     1.159555e-02     7.799549e-02     1.000000e+00     3.093368e-03   
196     1.158385e-02     7.795885e-02     1.000000e+00     3.091993e-03   
197     1.157217e-02     7.792196e-02     1.000000e+00     3.090608e-03   
198     1.156050e-02     7.788482e-02     1.000000e+00     3.089213e-03   
199     1.154884e-02     7.784742e-02     1.000000e+00     3.087808e-03   
200     1.153719e-02     7.780977e-02     1.000000e+00     3.086393e-03   
201     1.152556e-02     7.777186e-02     1.000000e+00     3.084967e-03   
202     1.151394e-02     7.773369e-02     1.000000e+00     3.083532e-03   
203     1.150233e-02     7.769527e-02     1.000000e+00     3.082086e-03   
204     1.149073e-02     7.765658e-02     1.000000e+00     3.080630e-03   
205     1.147914e-02     7.761764e-02     1.000000e+00     3.079163e-03   
206     1.146757e-02     7.757844e-02     1.000000e+00     3.077687e-03   
207     1.145601e-02     7.753897e-02     1.000000e+00     3.076200e-03   
208     1.144446e-02     7.749924e-02     1.000000e+00     3.074703e-03   
209     1.143293e-02     7.745925e-02     1.000000e+00     3.073195e-03   
210     1.142141e-02     7.741900e-02     1.000000e+00     3.071676e-03   
211     1.140990e-02     7.737848e-02     1.000000e+00     3.070148e-03   
212     1.139840e-02     7.733769e-02     1.000000e+00     3.068608e-03   
213     1.138692e-02     7.729664e-02     1.000000e+00     3.067058e-03   
214     1.137545e-02     7.725531e-02     1.000000e+00     3.065498e-03   
215     1.136399e-02     7.721372e-02     1.000000e+00     3.063927e-03   
216     1.135255e-02     7.717187e-02     1.000000e+00     3.062345e-03   
217     1.134112e-02     7.712974e-02     1.000000e+00     3.060753e-03   
218     1.132970e-02     7.708733e-02     1.000000e+00     3.059149e-03   
219     1.131829e-02     7.704466e-02     1.000000e+00     3.057535e-03   
220     1.130690e-02     7.700172e-02     1.000000e+00     3.055910e-03   
221     1.129553e-02     7.695850e-02     1.000000e+00     3.054275e-03   
222     1.128416e-02     7.691500e-02     1.000000e+00     3.052628e-03   
223     1.127282e-02     7.687123e-02     1.000000e+00     3.050970e-03   
224     1.126148e-02     7.682718e-02     1.000000e+00     3.049302e-03   
225     1.125016e-02     7.678286e-02     1.000000e+00     3.047622e-03   
226     1.123885e-02     7.673826e-02     1.000000e+00     3.045932e-03   
227     1.122756e-02     7.669337e-02     1.000000e+00     3.044230e-03   
228     1.121628e-02     7.664821e-02     1.000000e+00     3.042517e-03   
229     1.120501e-02     7.660277e-02     1.000000e+00     3.040793e-03   
230     1.119376e-02     7.655704e-02     1.000000e+00     3.039058e-03   
231     1.118253e-02     7.651104e-02     1.000000e+00     3.037312e-03   
232     1.117130e-02     7.646475e-02     1.000000e+00     3.035554e-03   
233     1.116009e-02     7.641817e-02     1.000000e+00     3.033785e-03   
234     1.114890e-02     7.637131e-02     1.000000e+00     3.032005e-03   
235     1.113772e-02     7.632416e-02     1.000000e+00     3.030213e-03   
236     1.112656e-02     7.627673e-02     1.000000e+00     3.028410e-03   
237     1.111541e-02     7.622901e-02     1.000000e+00     3.026596e-03   
238     1.110427e-02     7.618100e-02     1.000000e+00     3.024770e-03   
239     1.109315e-02     7.613270e-02     1.000000e+00     3.022932e-03   
240     1.108205e-02     7.608411e-02     1.000000e+00     3.021083e-03   
241     1.107096e-02     7.603522e-02     1.000000e+00     3.019223e-03   
242     1.105989e-02     7.598605e-02     1.000000e+00     3.017350e-03   
243     1.104883e-02     7.593658e-02     1.000000e+00     3.015466e-03   
244     1.103778e-02     7.588682e-02     1.000000e+00     3.013571e-03   
245     1.102675e-02     7.583677e-02     1.000000e+00     3.011664e-03   
246     1.101574e-02     7.578641e-02     1.000000e+00     3.009745e-03   
247     1.100474e-02     7.573577e-02     1.000000e+00     3.007814e-03   
248     1.099376e-02     7.568482e-02     1.000000e+00     3.005871e-03   
249     1.098279e-02     7.563358e-02     1.000000e+00     3.003917e-03   
250     1.097184e-02     7.558204e-02     1.000000e+00     3.001950e-03   
251     1.096091e-02     7.553019e-02     1.000000e+00     2.999972e-03   
252     1.094999e-02     7.547805e-02     1.000000e+00     2.997981e-03   
253     1.093908e-02     7.542561e-02     1.000000e+00     2.995979e-03   
254     1.092820e-02     7.537286e-02     1.000000e+00     2.993965e-03   
255     1.091732e-02     7.531981e-02     1.000000e+00     2.991938e-03   
256     1.090647e-02     7.526646e-02     1.000000e+00     2.989900e-03   
257     1.089563e-02     7.521280e-02     1.000000e+00     2.987849e-03   
258     1.088481e-02     7.515883e-02     1.000000e+00     2.985786e-03   
259     1.087400e-02     7.510456e-02     1.000000e+00     2.983711e-03   
260     1.086321e-02     7.504999e-02     1.000000e+00     2.981624e-03   
261     1.085244e-02     7.499510e-02     1.000000e+00     2.979524e-03   
262     1.084168e-02     7.493991e-02     1.000000e+00     2.977412e-03   
263     1.083094e-02     7.488440e-02     1.000000e+00     2.975288e-03   
264     1.082022e-02     7.482859e-02     1.000000e+00     2.973151e-03   
265     1.080951e-02     7.477246e-02     1.000000e+00     2.971002e-03   
266     1.079882e-02     7.471602e-02     1.000000e+00     2.968841e-03   
267     1.078815e-02     7.465927e-02     1.000000e+00     2.966667e-03   
268     1.077749e-02     7.460220e-02     1.000000e+00     2.964480e-03   
269     1.076685e-02     7.454482e-02     1.000000e+00     2.962281e-03   
270     1.075623e-02     7.448713e-02     1.000000e+00     2.960070e-03   
271     1.074563e-02     7.442912e-02     1.000000e+00     2.957845e-03   
272     1.073504e-02     7.437079e-02     1.000000e+00     2.955609e-03   
273     1.072447e-02     7.431215e-02     1.000000e+00     2.953359e-03   
274     1.071392e-02     7.425318e-02     1.000000e+00     2.951097e-03   
275     1.070338e-02     7.419390e-02     1.000000e+00     2.948822e-03   
276     1.069287e-02     7.413430e-02     1.000000e+00     2.946534e-03   
277     1.068237e-02     7.407437e-02     1.000000e+00     2.944233e-03   
278     1.067189e-02     7.401413e-02     1.000000e+00     2.941920e-03   
279     1.066142e-02     7.395356e-02     1.000000e+00     2.939594e-03   
280     1.065098e-02     7.389267e-02     1.000000e+00     2.937254e-03   
281     1.064055e-02     7.383145e-02     1.000000e+00     2.934902e-03   
282     1.063014e-02     7.376992e-02     1.000000e+00     2.932537e-03   
283     1.061975e-02     7.370805e-02     1.000000e+00     2.930159e-03   
284     1.060937e-02     7.364586e-02     1.000000e+00     2.927768e-03   
285     1.059902e-02     7.358335e-02     1.000000e+00     2.925364e-03   
286     1.058868e-02     7.352050e-02     1.000000e+00     2.922947e-03   
287     1.057836e-02     7.345733e-02     1.000000e+00     2.920516e-03   
288     1.056806e-02     7.339383e-02     1.000000e+00     2.918073e-03   
289     1.055778e-02     7.333000e-02     1.000000e+00     2.915616e-03   
290     1.054752e-02     7.326584e-02     1.000000e+00     2.913146e-03   
291     1.053728e-02     7.320135e-02     1.000000e+00     2.910663e-03   
292     1.052705e-02     7.313653e-02     1.000000e+00     2.908166e-03   
293     1.051685e-02     7.307138e-02     1.000000e+00     2.905657e-03   
294     1.050666e-02     7.300589e-02     1.000000e+00     2.903134e-03   
295     1.049649e-02     7.294007e-02     1.000000e+00     2.900597e-03   
296     1.048634e-02     7.287391e-02     1.000000e+00     2.898048e-03   
297     1.047621e-02     7.280742e-02     1.000000e+00     2.895484e-03   
298     1.046610e-02     7.274060e-02     1.000000e+00     2.892908e-03   
299     1.045601e-02     7.267343e-02     1.000000e+00     2.890318e-03   
300     1.044594e-02     7.260593e-02     1.000000e+00     2.887714e-03   
301     1.043589e-02     7.253810e-02     1.000000e+00     2.885097e-03   
302     1.042585e-02     7.246992e-02     1.000000e+00     2.882466e-03   
303     1.041584e-02     7.240141e-02     1.000000e+00     2.879822e-03   
304     1.040585e-02     7.233256e-02     1.000000e+00     2.877164e-03   
305     1.039587e-02     7.226336e-02     1.000000e+00     2.874493e-03   
306     1.038592e-02     7.219383e-02     1.000000e+00     2.871808e-03   
307     1.037598e-02     7.212396e-02     1.000000e+00     2.869109e-03   
308     1.036607e-02     7.205374e-02     1.000000e+00     2.866396e-03   
309     1.035617e-02     7.198318e-02     1.000000e+00     2.863670e-03   
310     1.034630e-02     7.191228e-02     1.000000e+00     2.860930e-03   
311     1.033645e-02     7.184103e-02     1.000000e+00     2.858177e-03   
312     1.032661e-02     7.176944e-02     1.000000e+00     2.855409e-03   
313     1.031680e-02     7.169751e-02     1.000000e+00     2.852628e-03   
314     1.030701e-02     7.162523e-02     1.000000e+00     2.849832e-03   
315     1.029723e-02     7.155260e-02     1.000000e+00     2.847023e-03   
316     1.028748e-02     7.147963e-02     1.000000e+00     2.844200e-03   
317     1.027775e-02     7.140631e-02     1.000000e+00     2.841363e-03   
318     1.026804e-02     7.133265e-02     1.000000e+00     2.838512e-03   
319     1.025835e-02     7.125863e-02     1.000000e+00     2.835648e-03   
320     1.024868e-02     7.118427e-02     1.000000e+00     2.832769e-03   
321     1.023903e-02     7.110956e-02     1.000000e+00     2.829876e-03   
322     1.022941e-02     7.103450e-02     1.000000e+00     2.826969e-03   
323     1.021980e-02     7.095909e-02     1.000000e+00     2.824048e-03   
324     1.021021e-02     7.088333e-02     1.000000e+00     2.821113e-03   
325     1.020065e-02     7.080721e-02     1.000000e+00     2.818164e-03   
326     1.019111e-02     7.073075e-02     1.000000e+00     2.815201e-03   
327     1.018158e-02     7.065394e-02     1.000000e+00     2.812223e-03   
328     1.017208e-02     7.057677e-02     1.000000e+00     2.809232e-03   
329     1.016261e-02     7.049925e-02     1.000000e+00     2.806226e-03   
330     1.015315e-02     7.042138e-02     1.000000e+00     2.803206e-03   
331     1.014371e-02     7.034315e-02     1.000000e+00     2.800172e-03   
332     1.013430e-02     7.026457e-02     1.000000e+00     2.797124e-03   
333     1.012491e-02     7.018564e-02     1.000000e+00     2.794061e-03   
334     1.011554e-02     7.010635e-02     1.000000e+00     2.790984e-03   
335     1.010619e-02     7.002670e-02     1.000000e+00     2.787893e-03   
