NewtonCholesky with backtrack line search.

CUTEst problem................: KOWOSB
Number of variables...........: 4
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 4
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 3.078009e-04
Gradient norm.........: 2.720007e-08
Total iterations......: 1000
Total time in seconds.: 0.040632
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 332
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 20000
Subproblem time in seconds..............: 0.027686
How many times subproblem failed........: 0
Line search iterations..................: 332
Line search time in seconds.............: 0.005165
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
33      3.106248e-04     1.309110e-04     1.000000e+00     2.004362e-03   
34      3.105828e-04     2.024153e-04     1.000000e+00     3.285797e-03   
35      3.105617e-04     1.784170e-04     1.000000e+00     4.164425e-03   
36      3.104575e-04     3.054501e-04     5.000000e-01     6.415417e-03   
37      3.104029e-04     1.215568e-04     1.000000e+00     1.273028e-03   
38      3.103539e-04     1.668744e-04     1.000000e+00     2.201964e-03   
39      3.103150e-04     1.376366e-04     1.000000e+00     2.658486e-03   
40      3.102971e-04     2.289050e-04     1.000000e+00     4.250526e-03   
41      3.102034e-04     2.263266e-04     5.000000e-01     5.648044e-03   
42      3.101540e-04     1.444301e-04     1.000000e+00     1.530366e-03   
43      3.101097e-04     1.189573e-04     1.000000e+00     1.721137e-03   
44      3.100753e-04     1.815969e-04     1.000000e+00     2.875670e-03   
45      3.100593e-04     1.620127e-04     1.000000e+00     3.712811e-03   
46      3.099743e-04     2.793282e-04     5.000000e-01     5.815050e-03   
47      3.099303e-04     1.116936e-04     1.000000e+00     1.223123e-03   
48      3.098920e-04     1.559188e-04     1.000000e+00     2.124692e-03   
49      3.098642e-04     1.319647e-04     1.000000e+00     2.657905e-03   
50      3.098597e-04     2.233665e-04     1.000000e+00     4.274143e-03   
51      3.097674e-04     2.337335e-04     5.000000e-01     5.842696e-03   
52      3.097286e-04     1.371501e-04     1.000000e+00     1.602624e-03   
53      3.096960e-04     1.144149e-04     1.000000e+00     1.920935e-03   
54      3.096766e-04     1.841133e-04     1.000000e+00     3.181646e-03   
55      3.096183e-04     1.781852e-04     5.000000e-01     4.287251e-03   
56      3.095808e-04     1.256264e-04     1.000000e+00     1.268162e-03   
57      3.095474e-04     1.047871e-04     1.000000e+00     1.454156e-03   
58      3.095222e-04     1.588002e-04     1.000000e+00     2.477065e-03   
59      3.095131e-04     1.450106e-04     1.000000e+00     3.284223e-03   
60      3.094458e-04     2.522680e-04     5.000000e-01     5.237689e-03   
61      3.094136e-04     9.961940e-05     1.000000e+00     1.182697e-03   
62      3.093871e-04     1.432058e-04     1.000000e+00     2.060087e-03   
63      3.093721e-04     1.267067e-04     1.000000e+00     2.696896e-03   
64      3.093216e-04     2.191448e-04     5.000000e-01     4.365171e-03   
65      3.092909e-04     9.491792e-05     1.000000e+00     9.964961e-04   
66      3.092646e-04     1.317048e-04     1.000000e+00     1.766562e-03   
67      3.092472e-04     1.143623e-04     1.000000e+00     2.286870e-03   
68      3.092070e-04     1.954408e-04     5.000000e-01     3.751087e-03   
69      3.091781e-04     9.104532e-05     1.000000e+00     8.675934e-04   
70      3.091529e-04     1.229442e-04     1.000000e+00     1.559020e-03   
71      3.091346e-04     1.057274e-04     1.000000e+00     2.001150e-03   
72      3.091326e-04     1.783259e-04     1.000000e+00     3.319788e-03   
73      3.090742e-04     1.916176e-04     5.000000e-01     4.694250e-03   
74      3.090501e-04     1.148075e-04     1.000000e+00     1.391579e-03   
75      3.090318e-04     9.872968e-05     1.000000e+00     1.770807e-03   
76      3.090267e-04     1.641267e-04     1.000000e+00     2.968900e-03   
77      3.089783e-04     1.731890e-04     5.000000e-01     4.199398e-03   
78      3.089557e-04     1.090556e-04     1.000000e+00     1.275766e-03   
79      3.089381e-04     9.358278e-05     1.000000e+00     1.617824e-03   
80      3.089319e-04     1.540230e-04     1.000000e+00     2.734125e-03   
81      3.088897e-04     1.611270e-04     5.000000e-01     3.875427e-03   
82      3.088687e-04     1.044168e-04     1.000000e+00     1.199294e-03   
83      3.088523e-04     8.969394e-05     1.000000e+00     1.523017e-03   
84      3.088462e-04     1.470131e-04     1.000000e+00     2.587792e-03   
85      3.088080e-04     1.538336e-04     5.000000e-01     3.682759e-03   
86      3.087886e-04     1.006705e-04     1.000000e+00     1.154050e-03   
87      3.087736e-04     8.677286e-05     1.000000e+00     1.474822e-03   
88      3.087685e-04     1.425201e-04     1.000000e+00     2.513225e-03   
89      3.087325e-04     1.504255e-04     5.000000e-01     3.597734e-03   
90      3.087148e-04     9.770241e-05     1.000000e+00     1.135416e-03   
91      3.087014e-04     8.471996e-05     1.000000e+00     1.466772e-03   
92      3.086981e-04     1.402567e-04     1.000000e+00     2.501192e-03   
93      3.086628e-04     1.505058e-04     5.000000e-01     3.607587e-03   
94      3.086467e-04     9.547537e-05     1.000000e+00     1.141270e-03   
95      3.086351e-04     8.357342e-05     1.000000e+00     1.496081e-03   
96      3.086342e-04     1.401501e-04     1.000000e+00     2.547932e-03   
97      3.085984e-04     1.540354e-04     5.000000e-01     3.707677e-03   
98      3.085840e-04     9.401666e-05     1.000000e+00     1.171442e-03   
99      3.085745e-04     8.349004e-05     1.000000e+00     1.562893e-03   
100     3.085541e-04     1.423052e-04     5.000000e-01     2.654132e-03   
101     3.085391e-04     6.858866e-05     1.000000e+00     6.805830e-04   
102     3.085265e-04     9.438027e-05     1.000000e+00     1.242493e-03   
103     3.085197e-04     8.539462e-05     1.000000e+00     1.694650e-03   
104     3.084979e-04     1.484212e-04     5.000000e-01     2.863536e-03   
105     3.084844e-04     6.689591e-05     1.000000e+00     7.454335e-04   
106     3.084739e-04     9.552864e-05     1.000000e+00     1.347609e-03   
107     3.084704e-04     8.939065e-05     1.000000e+00     1.879208e-03   
108     3.084460e-04     1.580006e-04     5.000000e-01     3.157680e-03   
109     3.084341e-04     6.586261e-05     1.000000e+00     8.362509e-04   
110     3.084261e-04     9.826870e-05     1.000000e+00     1.494035e-03   
111     3.084104e-04     9.622598e-05     5.000000e-01     2.129224e-03   
112     3.083981e-04     7.545816e-05     1.000000e+00     7.467917e-04   
113     3.083880e-04     6.525061e-05     1.000000e+00     9.447611e-04   
114     3.083827e-04     1.022750e-04     1.000000e+00     1.667579e-03   
115     3.083649e-04     1.054767e-04     5.000000e-01     2.422632e-03   
116     3.083541e-04     7.547675e-05     1.000000e+00     8.271967e-04   
117     3.083459e-04     6.614502e-05     1.000000e+00     1.088503e-03   
118     3.083441e-04     1.086571e-04     1.000000e+00     1.898113e-03   
119     3.083231e-04     1.189797e-04     5.000000e-01     2.807126e-03   
120     3.083137e-04     7.649932e-05     1.000000e+00     9.359708e-04   
121     3.083079e-04     6.892931e-05     1.000000e+00     1.277473e-03   
122     3.082942e-04     1.181583e-04     5.000000e-01     2.201433e-03   
123     3.082846e-04     5.659415e-05     1.000000e+00     5.951724e-04   
124     3.082771e-04     7.961579e-05     1.000000e+00     1.092002e-03   
125     3.082746e-04     7.495905e-05     1.000000e+00     1.542781e-03   
126     3.082577e-04     1.328462e-04     5.000000e-01     2.628003e-03   
127     3.082494e-04     5.626630e-05     1.000000e+00     7.240920e-04   
128     3.082443e-04     8.472432e-05     1.000000e+00     1.303547e-03   
129     3.082325e-04     8.533025e-05     5.000000e-01     1.896719e-03   
130     3.082241e-04     6.513448e-05     1.000000e+00     6.757834e-04   
131     3.082175e-04     5.712374e-05     1.000000e+00     8.881039e-04   
132     3.082155e-04     9.232246e-05     1.000000e+00     1.569683e-03   
133     3.082005e-04     1.004700e-04     5.000000e-01     2.338777e-03   
134     3.081934e-04     6.683822e-05     1.000000e+00     8.032672e-04   
135     3.081890e-04     6.054562e-05     1.000000e+00     1.107117e-03   
136     3.081786e-04     1.038225e-04     5.000000e-01     1.924625e-03   
137     3.081713e-04     4.999443e-05     1.000000e+00     5.345856e-04   
138     3.081658e-04     7.087242e-05     1.000000e+00     9.849926e-04   
139     3.081646e-04     6.801507e-05     1.000000e+00     1.414100e-03   
140     3.081507e-04     1.215009e-04     5.000000e-01     2.422216e-03   
141     3.081447e-04     5.036171e-05     1.000000e+00     6.870334e-04   
142     3.081415e-04     7.765099e-05     1.000000e+00     1.236782e-03   
143     3.081314e-04     8.120277e-05     5.000000e-01     1.833988e-03   
144     3.081252e-04     5.889074e-05     1.000000e+00     6.537280e-04   
145     3.081209e-04     5.263314e-05     1.000000e+00     8.895018e-04   
146     3.081133e-04     8.802887e-05     5.000000e-01     1.567461e-03   
147     3.081072e-04     4.530078e-05     1.000000e+00     4.408822e-04   
148     3.081023e-04     6.239872e-05     1.000000e+00     8.227082e-04   
149     3.081005e-04     5.891581e-05     1.000000e+00     1.176346e-03   
150     3.080903e-04     1.044304e-04     5.000000e-01     2.035269e-03   
151     3.080851e-04     4.540266e-05     1.000000e+00     5.841816e-04   
152     3.080822e-04     6.871276e-05     1.000000e+00     1.062165e-03   
153     3.080744e-04     7.101255e-05     5.000000e-01     1.577297e-03   
154     3.080692e-04     5.318505e-05     1.000000e+00     5.744083e-04   
155     3.080655e-04     4.752255e-05     1.000000e+00     7.820002e-04   
156     3.080595e-04     7.890922e-05     5.000000e-01     1.387642e-03   
157     3.080543e-04     4.134039e-05     1.000000e+00     3.958605e-04   
158     3.080503e-04     5.671884e-05     1.000000e+00     7.422380e-04   
159     3.080489e-04     5.375797e-05     1.000000e+00     1.067396e-03   
160     3.080404e-04     9.542134e-05     5.000000e-01     1.855553e-03   
161     3.080362e-04     4.160121e-05     1.000000e+00     5.405198e-04   
162     3.080339e-04     6.329508e-05     1.000000e+00     9.852533e-04   
163     3.080273e-04     6.625620e-05     5.000000e-01     1.475058e-03   
164     3.080231e-04     4.898567e-05     1.000000e+00     5.403423e-04   
165     3.080202e-04     4.417113e-05     1.000000e+00     7.459705e-04   
166     3.080149e-04     7.422825e-05     5.000000e-01     1.324755e-03   
167     3.080108e-04     3.793863e-05     1.000000e+00     3.837380e-04   
168     3.080076e-04     5.302585e-05     1.000000e+00     7.180843e-04   
169     3.080070e-04     5.138045e-05     1.000000e+00     1.047899e-03   
170     3.079992e-04     9.219311e-05     5.000000e-01     1.821787e-03   
171     3.079959e-04     3.874644e-05     1.000000e+00     5.399787e-04   
172     3.079946e-04     6.057752e-05     1.000000e+00     9.804309e-04   
173     3.079884e-04     6.571266e-05     5.000000e-01     1.488017e-03   
174     3.079850e-04     4.604861e-05     1.000000e+00     5.416575e-04   
175     3.079831e-04     4.242743e-05     1.000000e+00     7.662995e-04   
176     3.079781e-04     7.324388e-05     5.000000e-01     1.355173e-03   
177     3.079748e-04     3.514131e-05     1.000000e+00     3.994818e-04   
178     3.079726e-04     5.113228e-05     1.000000e+00     7.414457e-04   
179     3.079685e-04     5.172195e-05     5.000000e-01     1.104688e-03   
180     3.079652e-04     4.113066e-05     1.000000e+00     4.207178e-04   
181     3.079628e-04     3.680376e-05     1.000000e+00     5.742269e-04   
182     3.079627e-04     6.022940e-05     1.000000e+00     1.033707e-03   
183     3.079562e-04     6.897761e-05     5.000000e-01     1.594772e-03   
184     3.079537e-04     4.431345e-05     1.000000e+00     5.732799e-04   
185     3.079529e-04     4.248712e-05     1.000000e+00     8.351907e-04   
186     3.079477e-04     7.569540e-05     5.000000e-01     1.466600e-03   
187     3.079452e-04     3.313120e-05     1.000000e+00     4.411457e-04   
188     3.079441e-04     5.107236e-05     1.000000e+00     8.083815e-04   
189     3.079397e-04     5.507126e-05     5.000000e-01     1.232078e-03   
190     3.079372e-04     3.951025e-05     1.000000e+00     4.573071e-04   
191     3.079358e-04     3.648549e-05     1.000000e+00     6.504367e-04   
192     3.079321e-04     6.290273e-05     5.000000e-01     1.157478e-03   
193     3.079297e-04     3.042596e-05     1.000000e+00     3.470211e-04   
194     3.079282e-04     4.440285e-05     1.000000e+00     6.465165e-04   
195     3.079250e-04     4.544451e-05     5.000000e-01     9.720724e-04   
196     3.079226e-04     3.579731e-05     1.000000e+00     3.731969e-04   
197     3.079210e-04     3.231032e-05     1.000000e+00     5.172414e-04   
198     3.079183e-04     5.354369e-05     5.000000e-01     9.326821e-04   
199     3.079160e-04     2.832880e-05     1.000000e+00     2.792663e-04   
200     3.079143e-04     3.938112e-05     1.000000e+00     5.280202e-04   
201     3.079141e-04     3.864536e-05     1.000000e+00     7.823613e-04   
202     3.079097e-04     6.973591e-05     5.000000e-01     1.374633e-03   
203     3.079080e-04     2.935734e-05     1.000000e+00     4.219324e-04   
204     3.079075e-04     4.667081e-05     1.000000e+00     7.703407e-04   
205     3.079038e-04     5.243850e-05     5.000000e-01     1.191926e-03   
206     3.079021e-04     3.544638e-05     1.000000e+00     4.405855e-04   
207     3.079014e-04     3.375989e-05     1.000000e+00     6.430288e-04   
208     3.078982e-04     5.979021e-05     5.000000e-01     1.140248e-03   
209     3.078965e-04     2.697909e-05     1.000000e+00     3.493345e-04   
210     3.078957e-04     4.128106e-05     1.000000e+00     6.452620e-04   
211     3.078929e-04     4.464376e-05     5.000000e-01     9.906967e-04   
212     3.078913e-04     3.233622e-05     1.000000e+00     3.741570e-04   
213     3.078904e-04     3.010201e-05     1.000000e+00     5.379735e-04   
214     3.078879e-04     5.215262e-05     5.000000e-01     9.623241e-04   
215     3.078863e-04     2.505438e-05     1.000000e+00     2.945285e-04   
216     3.078854e-04     3.703644e-05     1.000000e+00     5.497540e-04   
217     3.078832e-04     3.877923e-05     5.000000e-01     8.376122e-04   
218     3.078816e-04     2.975781e-05     1.000000e+00     3.229772e-04   
219     3.078807e-04     2.727199e-05     1.000000e+00     4.577250e-04   
220     3.078787e-04     4.617870e-05     5.000000e-01     8.254369e-04   
221     3.078772e-04     2.342595e-05     1.000000e+00     2.526115e-04   
222     3.078763e-04     3.361425e-05     1.000000e+00     4.758351e-04   
223     3.078745e-04     3.428063e-05     5.000000e-01     7.197157e-04   
224     3.078731e-04     2.756887e-05     1.000000e+00     2.829978e-04   
225     3.078721e-04     2.500758e-05     1.000000e+00     3.957111e-04   
226     3.078705e-04     4.142251e-05     5.000000e-01     7.188529e-04   
227     3.078692e-04     2.199987e-05     1.000000e+00     2.201671e-04   
228     3.078682e-04     3.079471e-05     1.000000e+00     4.179310e-04   
229     3.078667e-04     3.075980e-05     5.000000e-01     6.279415e-04   
230     3.078654e-04     2.567328e-05     1.000000e+00     2.513731e-04   
231     3.078645e-04     2.313743e-05     1.000000e+00     3.472999e-04   
232     3.078644e-04     3.757205e-05     1.000000e+00     6.349914e-04   
233     3.078619e-04     4.361211e-05     5.000000e-01     9.967358e-04   
234     3.078610e-04     2.836009e-05     1.000000e+00     3.711637e-04   
235     3.078609e-04     2.789915e-05     1.000000e+00     5.542147e-04   
236     3.078586e-04     5.035730e-05     5.000000e-01     9.834776e-04   
237     3.078577e-04     2.158264e-05     1.000000e+00     3.094532e-04   
238     3.078576e-04     3.442499e-05     1.000000e+00     5.689525e-04   
239     3.078555e-04     3.932369e-05     5.000000e-01     8.911225e-04   
240     3.078546e-04     2.636073e-05     1.000000e+00     3.350385e-04   
241     3.078544e-04     2.563714e-05     1.000000e+00     4.980175e-04   
242     3.078525e-04     4.597105e-05     5.000000e-01     8.871810e-04   
243     3.078517e-04     2.020073e-05     1.000000e+00     2.794842e-04   
244     3.078515e-04     3.180196e-05     1.000000e+00     5.161514e-04   
245     3.078497e-04     3.588753e-05     5.000000e-01     8.071767e-04   
246     3.078490e-04     2.462557e-05     1.000000e+00     3.059543e-04   
247     3.078487e-04     2.376116e-05     1.000000e+00     4.532957e-04   
248     3.078471e-04     4.237406e-05     5.000000e-01     8.100984e-04   
249     3.078464e-04     1.897917e-05     1.000000e+00     2.556178e-04   
250     3.078461e-04     2.958999e-05     1.000000e+00     4.737350e-04   
251     3.078446e-04     3.311047e-05     5.000000e-01     7.402233e-04   
252     3.078439e-04     2.310310e-05     1.000000e+00     2.824283e-04   
253     3.078436e-04     2.218306e-05     1.000000e+00     4.176226e-04   
254     3.078422e-04     3.940281e-05     5.000000e-01     7.482250e-04   
255     3.078416e-04     1.788488e-05     1.000000e+00     2.365782e-04   
256     3.078413e-04     2.770738e-05     1.000000e+00     4.395833e-04   
257     3.078400e-04     3.085238e-05     5.000000e-01     6.867913e-04   
258     3.078394e-04     2.175584e-05     1.000000e+00     2.633569e-04   
259     3.078391e-04     2.084088e-05     1.000000e+00     3.891900e-04   
260     3.078379e-04     3.693632e-05     5.000000e-01     6.985690e-04   
261     3.078373e-04     1.689545e-05     1.000000e+00     2.214159e-04   
262     3.078370e-04     2.609413e-05     1.000000e+00     4.121091e-04   
263     3.078359e-04     2.901120e-05     5.000000e-01     6.442805e-04   
264     3.078353e-04     2.055609e-05     1.000000e+00     2.479120e-04   
265     3.078351e-04     1.969100e-05     1.000000e+00     3.666397e-04   
266     3.078340e-04     3.488447e-05     5.000000e-01     6.588767e-04   
267     3.078335e-04     1.599557e-05     1.000000e+00     2.094193e-04   
268     3.078332e-04     2.470582e-05     1.000000e+00     3.901152e-04   
269     3.078322e-04     2.751233e-05     5.000000e-01     6.107277e-04   
270     3.078317e-04     1.948325e-05     1.000000e+00     2.354684e-04   
271     3.078315e-04     1.870266e-05     1.000000e+00     3.489449e-04   
272     3.078305e-04     3.317972e-05     5.000000e-01     6.274387e-04   
273     3.078300e-04     1.517478e-05     1.000000e+00     2.000525e-04   
274     3.078299e-04     2.350939e-05     1.000000e+00     3.726930e-04   
275     3.078289e-04     2.630119e-05     5.000000e-01     5.846429e-04   
276     3.078285e-04     1.852181e-05     1.000000e+00     2.255510e-04   
277     3.078283e-04     1.785435e-05     1.000000e+00     3.353261e-04   
278     3.078274e-04     3.177131e-05     5.000000e-01     6.029535e-04   
279     3.078270e-04     1.442596e-05     1.000000e+00     1.929103e-04   
280     3.078268e-04     2.248020e-05     1.000000e+00     3.591506e-04   
281     3.078260e-04     2.533786e-05     5.000000e-01     5.648915e-04   
282     3.078256e-04     1.766015e-05     1.000000e+00     2.177987e-04   
283     3.078255e-04     1.713117e-05     1.000000e+00     3.251902e-04   
284     3.078246e-04     3.062107e-05     5.000000e-01     5.844278e-04   
285     3.078243e-04     1.374449e-05     1.000000e+00     1.876865e-04   
286     3.078242e-04     2.159988e-05     1.000000e+00     3.489607e-04   
287     3.078234e-04     2.459331e-05     5.000000e-01     5.506100e-04   
288     3.078230e-04     1.688952e-05     1.000000e+00     2.119367e-04   
289     3.078229e-04     1.652314e-05     1.000000e+00     3.180872e-04   
290     3.078222e-04     2.970036e-05     5.000000e-01     5.711053e-04   
291     3.078218e-04     1.312758e-05     1.000000e+00     1.841505e-04   
292     3.078218e-04     2.085486e-05     1.000000e+00     3.417231e-04   
293     3.078210e-04     2.404659e-05     5.000000e-01     5.411438e-04   
294     3.078207e-04     1.620343e-05     1.000000e+00     2.077574e-04   
295     3.078207e-04     1.602388e-05     1.000000e+00     3.136777e-04   
296     3.078199e-04     2.898793e-05     5.000000e-01     5.624144e-04   
297     3.078196e-04     1.257394e-05     1.000000e+00     1.821303e-04   
298     3.078196e-04     2.023529e-05     1.000000e+00     3.371370e-04   
299     3.078189e-04     2.368291e-05     5.000000e-01     5.360030e-04   
300     3.078186e-04     1.559724e-05     1.000000e+00     2.051057e-04   
301     3.078186e-04     1.562975e-05     1.000000e+00     3.117100e-04   
302     3.078179e-04     2.846824e-05     5.000000e-01     5.579299e-04   
303     3.078177e-04     1.208350e-05     1.000000e+00     1.815003e-04   
304     3.078173e-04     1.973426e-05     5.000000e-01     3.349805e-04   
305     3.078170e-04     1.079595e-05     1.000000e+00     1.064178e-04   
306     3.078168e-04     1.508754e-05     1.000000e+00     2.041366e-04   
307     3.078164e-04     1.535448e-05     5.000000e-01     3.124812e-04   
308     3.078162e-04     1.270388e-05     1.000000e+00     1.278448e-04   
309     3.078160e-04     1.164492e-05     1.000000e+00     1.820745e-04   
310     3.078156e-04     1.934041e-05     5.000000e-01     3.349068e-04   
311     3.078153e-04     1.027937e-05     1.000000e+00     1.068480e-04   
312     3.078152e-04     1.462994e-05     1.000000e+00     2.041313e-04   
313     3.078148e-04     1.516205e-05     5.000000e-01     3.147309e-04   
314     3.078146e-04     1.219833e-05     1.000000e+00     1.275700e-04   
315     3.078144e-04     1.128153e-05     1.000000e+00     1.838833e-04   
316     3.078141e-04     1.905771e-05     5.000000e-01     3.370082e-04   
317     3.078138e-04     9.806473e-06     1.000000e+00     1.080192e-04   
318     3.078137e-04     1.424648e-05     1.000000e+00     2.054191e-04   
319     3.078134e-04     1.507445e-05     5.000000e-01     3.190518e-04   
320     3.078131e-04     1.174511e-05     1.000000e+00     1.280817e-04   
321     3.078130e-04     1.098655e-05     1.000000e+00     1.869046e-04   
322     3.078127e-04     1.888523e-05     5.000000e-01     3.412209e-04   
323     3.078125e-04     9.378577e-06     1.000000e+00     1.099211e-04   
324     3.078124e-04     1.393717e-05     1.000000e+00     2.079732e-04   
325     3.078121e-04     1.509372e-05     5.000000e-01     3.254065e-04   
326     3.078119e-04     1.134404e-05     1.000000e+00     1.293701e-04   
327     3.078118e-04     1.076338e-05     1.000000e+00     1.911269e-04   
328     3.078115e-04     1.882323e-05     5.000000e-01     3.475225e-04   
329     3.078113e-04     8.997659e-06     1.000000e+00     1.125543e-04   
330     3.078112e-04     1.370285e-05     1.000000e+00     2.117888e-04   
331     3.078109e-04     1.522262e-05     5.000000e-01     3.337951e-04   
332     3.078107e-04     1.099551e-05     1.000000e+00     1.314373e-04   
333     3.078107e-04     1.061600e-05     1.000000e+00     1.965594e-04   
334     3.078104e-04     1.887319e-05     5.000000e-01     3.559267e-04   
