NewtonCholesky with backtrack line search.

CUTEst problem................: VARDIM
Number of variables...........: 10
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 10
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 2.854932e-01
Gradient norm.........: 1.228674e+00
Total iterations......: 1000
Total time in seconds.: 0.035597
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 1765
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 80000
Subproblem time in seconds..............: 0.025052
How many times subproblem failed........: 0
Line search iterations..................: 1765
Line search time in seconds.............: 0.005302
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
33      1.942120e+01     3.633638e+02     5.000000e-01     2.543042e+00   
34      1.923491e+01     6.234235e+01     2.500000e-01     9.298208e+00   
35      1.680876e+01     3.254928e+02     5.000000e-01     3.684717e+00   
36      1.431454e+01     2.920392e+01     1.250000e-01     1.091840e+01   
37      1.381949e+01     1.062098e+02     5.000000e-01     6.920476e-01   
38      1.358395e+01     4.129509e+01     2.500000e-01     4.036516e+00   
39      1.311450e+01     9.262932e+01     2.500000e-01     2.571166e+00   
40      1.293140e+01     3.613951e+01     2.500000e-01     2.320992e+00   
41      1.280192e+01     5.585983e+01     2.500000e-01     1.771963e+00   
42      1.267461e+01     2.679497e+01     2.500000e-01     2.160241e+00   
43      1.258945e+01     4.291543e+01     2.500000e-01     1.824203e+00   
44      1.249225e+01     2.038786e+01     2.500000e-01     2.156163e+00   
45      1.241412e+01     3.546740e+01     2.500000e-01     1.941016e+00   
46      1.233188e+01     1.642076e+01     2.500000e-01     2.184915e+00   
47      1.225392e+01     3.113471e+01     2.500000e-01     2.091955e+00   
48      1.218151e+01     1.388544e+01     2.500000e-01     2.309295e+00   
49      1.209967e+01     2.920163e+01     2.500000e-01     2.321258e+00   
50      1.204020e+01     1.217344e+01     2.500000e-01     2.548710e+00   
51      1.195034e+01     2.906115e+01     2.500000e-01     2.645812e+00   
52      1.191351e+01     1.091435e+01     2.500000e-01     2.906304e+00   
53      1.180894e+01     3.037259e+01     2.500000e-01     3.075446e+00   
54      1.157475e+01     9.893835e+00     1.250000e-01     3.386603e+00   
55      1.145592e+01     1.841001e+01     1.000000e+00     4.197589e-01   
56      1.120735e+01     8.674654e+00     1.250000e-01     3.570988e+00   
57      1.116063e+01     1.704449e+01     1.000000e+00     5.200986e-01   
58      1.083443e+01     7.725455e+00     1.250000e-01     4.327476e+00   
59      1.076577e+01     1.733053e+01     5.000000e-01     6.860714e-01   
60      1.071200e+01     1.007327e+01     2.500000e-01     2.351666e+00   
61      1.063071e+01     2.457316e+01     2.500000e-01     2.556532e+00   
62      1.060530e+01     9.437844e+00     2.500000e-01     2.828156e+00   
63      1.050707e+01     2.733268e+01     2.500000e-01     3.065041e+00   
64      1.028237e+01     8.759869e+00     1.250000e-01     3.390399e+00   
65      1.021591e+01     1.680379e+01     1.000000e+00     4.635042e-01   
66      9.944436e+00     7.688889e+00     1.250000e-01     3.891272e+00   
67      9.866509e+00     1.634035e+01     5.000000e-01     5.972603e-01   
68      9.808912e+00     1.005876e+01     2.500000e-01     2.039465e+00   
69      9.740166e+00     2.217430e+01     2.500000e-01     2.224849e+00   
70      9.703130e+00     9.413825e+00     2.500000e-01     2.472644e+00   
71      9.623566e+00     2.441007e+01     2.500000e-01     2.687961e+00   
72      9.620313e+00     8.729290e+00     2.500000e-01     2.984211e+00   
73      9.519366e+00     2.733711e+01     2.500000e-01     3.235824e+00   
74      9.282927e+00     8.036868e+00     1.250000e-01     3.587437e+00   
75      9.201023e+00     1.628338e+01     5.000000e-01     5.082268e-01   
76      9.141277e+00     1.037960e+01     2.500000e-01     1.754519e+00   
77      9.081116e+00     2.050894e+01     2.500000e-01     1.905463e+00   
78      9.034826e+00     9.643275e+00     2.500000e-01     2.126222e+00   
79      8.968950e+00     2.211300e+01     2.500000e-01     2.311743e+00   
80      8.945881e+00     8.908576e+00     2.500000e-01     2.577012e+00   
81      8.866874e+00     2.434680e+01     2.500000e-01     2.798970e+00   
82      8.678951e+00     8.181555e+00     1.250000e-01     3.114404e+00   
83      8.613603e+00     1.534910e+01     1.000000e+00     4.220679e-01   
84      8.390148e+00     7.195576e+00     1.250000e-01     3.531756e+00   
85      8.318664e+00     1.484908e+01     5.000000e-01     5.323931e-01   
86      8.269223e+00     9.434030e+00     2.500000e-01     1.821069e+00   
87      8.213314e+00     1.970880e+01     2.500000e-01     2.003837e+00   
88      8.181615e+00     8.770725e+00     2.500000e-01     2.250012e+00   
89      8.117636e+00     2.170199e+01     2.500000e-01     2.464162e+00   
90      8.115778e+00     8.071057e+00     2.500000e-01     2.759564e+00   
91      8.033839e+00     2.433506e+01     2.500000e-01     3.008279e+00   
92      7.830620e+00     7.375792e+00     1.250000e-01     3.355415e+00   
93      7.760577e+00     1.480995e+01     5.000000e-01     4.775024e-01   
94      7.712057e+00     9.532571e+00     2.500000e-01     1.653413e+00   
95      7.661733e+00     1.865237e+01     2.500000e-01     1.814728e+00   
96      7.627100e+00     8.791284e+00     2.500000e-01     2.046989e+00   
97      7.571533e+00     2.026524e+01     2.500000e-01     2.244952e+00   
98      7.561232e+00     8.045780e+00     2.500000e-01     2.526006e+00   
99      7.492333e+00     2.251427e+01     2.500000e-01     2.761161e+00   
100     7.316160e+00     7.316850e+00     1.250000e-01     3.093717e+00   
101     7.292535e+00     1.413620e+01     1.000000e+00     4.321109e-01   
102     7.070714e+00     6.313893e+00     1.250000e-01     3.622457e+00   
103     7.021353e+00     1.374593e+01     5.000000e-01     5.580901e-01   
104     6.989022e+00     8.342790e+00     2.500000e-01     1.927491e+00   
105     6.939919e+00     1.884270e+01     2.500000e-01     2.136627e+00   
106     6.931088e+00     7.650610e+00     2.500000e-01     2.420144e+00   
107     6.870076e+00     2.111984e+01     2.500000e-01     2.663428e+00   
108     6.706386e+00     6.945519e+00     1.250000e-01     2.999748e+00   
109     6.689712e+00     1.342002e+01     1.000000e+00     4.236735e-01   
110     6.480336e+00     6.007665e+00     1.250000e-01     3.540686e+00   
111     6.436568e+00     1.313529e+01     5.000000e-01     5.451860e-01   
112     6.409087e+00     7.957524e+00     2.500000e-01     1.887933e+00   
113     6.364736e+00     1.802182e+01     2.500000e-01     2.102698e+00   
114     6.361159e+00     7.253208e+00     2.500000e-01     2.394508e+00   
115     6.305052e+00     2.029207e+01     2.500000e-01     2.644940e+00   
116     6.146260e+00     6.543306e+00     1.250000e-01     2.991036e+00   
117     6.089678e+00     1.286047e+01     5.000000e-01     4.277491e-01   
118     6.053592e+00     8.457376e+00     2.500000e-01     1.485888e+00   
119     6.015757e+00     1.615505e+01     2.500000e-01     1.659456e+00   
120     5.993384e+00     7.716058e+00     2.500000e-01     1.904059e+00   
121     5.951798e+00     1.773732e+01     2.500000e-01     2.118610e+00   
122     5.838089e+00     6.955691e+00     1.250000e-01     2.419792e+00   
123     5.772932e+00     1.216226e+01     1.000000e+00     3.269930e-01   
124     5.640779e+00     6.256853e+00     1.250000e-01     2.699077e+00   
125     5.621275e+00     1.183718e+01     1.000000e+00     3.913462e-01   
126     5.448424e+00     5.574705e+00     1.250000e-01     3.224787e+00   
127     5.409724e+00     1.192068e+01     5.000000e-01     4.906215e-01   
128     5.387056e+00     7.390590e+00     2.500000e-01     1.704550e+00   
129     5.352781e+00     1.607041e+01     2.500000e-01     1.920454e+00   
130     5.351652e+00     6.664456e+00     2.500000e-01     2.214778e+00   
131     5.308707e+00     1.815895e+01     2.500000e-01     2.471235e+00   
132     5.170358e+00     5.933810e+00     1.250000e-01     2.825337e+00   
133     5.124486e+00     1.169762e+01     5.000000e-01     4.078259e-01   
134     5.096806e+00     7.683014e+00     2.500000e-01     1.423141e+00   
135     5.066439e+00     1.477028e+01     2.500000e-01     1.608702e+00   
136     5.053293e+00     6.931635e+00     2.500000e-01     1.868146e+00   
137     5.019677e+00     1.638325e+01     2.500000e-01     2.099396e+00   
138     4.912210e+00     6.158995e+00     1.250000e-01     2.422302e+00   
139     4.880584e+00     1.116382e+01     1.000000e+00     3.380388e-01   
140     4.747410e+00     5.421558e+00     1.250000e-01     2.800032e+00   
141     4.707687e+00     1.091973e+01     5.000000e-01     4.173546e-01   
142     4.685070e+00     7.133308e+00     2.500000e-01     1.449424e+00   
143     4.658013e+00     1.423342e+01     2.500000e-01     1.653068e+00   
144     4.652042e+00     6.410101e+00     2.500000e-01     1.929960e+00   
145     4.621020e+00     1.601341e+01     2.500000e-01     2.179688e+00   
146     4.509512e+00     5.656454e+00     1.250000e-01     2.523652e+00   
147     4.505155e+00     1.072551e+01     1.000000e+00     3.614791e-01   
148     4.359228e+00     4.904501e+00     1.250000e-01     3.000412e+00   
149     4.331129e+00     1.055453e+01     5.000000e-01     4.559390e-01   
150     4.316746e+00     6.531752e+00     2.500000e-01     1.593558e+00   
151     4.292256e+00     1.424428e+01     2.500000e-01     1.821500e+00   
152     4.208012e+00     5.788127e+00     1.250000e-01     2.132022e+00   
153     4.171527e+00     1.010445e+01     1.000000e+00     2.978679e-01   
154     4.068180e+00     5.184359e+00     1.250000e-01     2.450433e+00   
155     4.031325e+00     9.952599e+00     5.000000e-01     3.598281e-01   
156     4.011118e+00     6.750458e+00     2.500000e-01     1.252041e+00   
157     3.989747e+00     1.265655e+01     2.500000e-01     1.446499e+00   
158     3.983042e+00     6.038562e+00     2.500000e-01     1.710308e+00   
159     3.960749e+00     1.421395e+01     2.500000e-01     1.956680e+00   
160     3.868867e+00     5.274199e+00     1.250000e-01     2.294830e+00   
161     3.861845e+00     9.786804e+00     1.000000e+00     3.287890e-01   
162     3.741919e+00     4.600009e+00     1.250000e-01     2.720736e+00   
163     3.716749e+00     9.646472e+00     5.000000e-01     4.099942e-01   
164     3.704505e+00     6.108326e+00     2.500000e-01     1.436614e+00   
165     3.686025e+00     1.281901e+01     2.500000e-01     1.661896e+00   
166     3.615072e+00     5.363923e+00     1.250000e-01     1.968224e+00   
167     3.585243e+00     9.260217e+00     1.000000e+00     2.766730e-01   
168     3.497266e+00     4.803938e+00     1.250000e-01     2.273663e+00   
169     3.466434e+00     9.134293e+00     5.000000e-01     3.337878e-01   
170     3.450325e+00     6.237323e+00     2.500000e-01     1.166143e+00   
171     3.433573e+00     1.156875e+01     2.500000e-01     1.362178e+00   
172     3.430315e+00     5.529369e+00     2.500000e-01     1.627706e+00   
173     3.413930e+00     1.306069e+01     2.500000e-01     1.881235e+00   
174     3.329905e+00     4.765562e+00     1.250000e-01     2.227852e+00   
175     3.301043e+00     9.013725e+00     5.000000e-01     3.231155e-01   
176     3.286039e+00     6.129124e+00     2.500000e-01     1.136351e+00   
177     3.270568e+00     1.126988e+01     2.500000e-01     1.329333e+00   
178     3.267979e+00     5.404021e+00     2.500000e-01     1.593698e+00   
179     3.253320e+00     1.270370e+01     2.500000e-01     1.846755e+00   
180     3.172405e+00     4.631622e+00     1.250000e-01     2.193944e+00   
181     3.145592e+00     8.781645e+00     5.000000e-01     3.185119e-01   
182     3.131914e+00     5.955672e+00     2.500000e-01     1.122218e+00   
183     3.117756e+00     1.098615e+01     2.500000e-01     1.316886e+00   
184     3.116535e+00     5.230057e+00     2.500000e-01     1.583529e+00   
185     3.103461e+00     1.241482e+01     2.500000e-01     1.840123e+00   
186     3.023680e+00     4.460405e+00     1.250000e-01     2.191688e+00   
187     2.999371e+00     8.558439e+00     5.000000e-01     3.195716e-01   
188     2.987325e+00     5.753263e+00     2.500000e-01     1.127810e+00   
189     2.974527e+00     1.076740e+01     2.500000e-01     1.327174e+00   
190     2.926263e+00     5.024830e+00     1.250000e-01     1.599995e+00   
191     2.892783e+00     8.139435e+00     1.000000e+00     2.225082e-01   
192     2.834511e+00     4.556416e+00     1.250000e-01     1.822500e+00   
193     2.821896e+00     8.000378e+00     1.000000e+00     2.630146e-01   
194     2.746090e+00     4.083258e+00     1.250000e-01     2.155680e+00   
195     2.725958e+00     7.992022e+00     5.000000e-01     3.195708e-01   
196     2.716753e+00     5.336006e+00     2.500000e-01     1.125428e+00   
197     2.706557e+00     1.025969e+01     2.500000e-01     1.334720e+00   
198     2.659137e+00     4.626487e+00     1.250000e-01     1.617596e+00   
199     2.637102e+00     7.705855e+00     1.000000e+00     2.291503e-01   
200     2.577614e+00     4.162239e+00     1.250000e-01     1.878691e+00   
201     2.555773e+00     7.615922e+00     5.000000e-01     2.747818e-01   
202     2.545269e+00     5.334542e+00     2.500000e-01     9.665191e-01   
203     2.535419e+00     9.499962e+00     2.500000e-01     1.154709e+00   
204     2.535282e+00     4.666538e+00     2.500000e-01     1.408187e+00   
205     2.528416e+00     1.078817e+01     2.500000e-01     1.664129e+00   
206     2.462664e+00     3.928564e+00     1.250000e-01     2.010760e+00   
207     2.444930e+00     7.555376e+00     5.000000e-01     2.953179e-01   
208     2.437016e+00     5.075799e+00     2.500000e-01     1.045977e+00   
209     2.428860e+00     9.557302e+00     2.500000e-01     1.248903e+00   
210     2.387144e+00     4.372170e+00     1.250000e-01     1.524354e+00   
211     2.368850e+00     7.233552e+00     1.000000e+00     2.165073e-01   
212     2.316099e+00     3.921178e+00     1.250000e-01     1.776543e+00   
213     2.297296e+00     7.138153e+00     5.000000e-01     2.602156e-01   
214     2.288566e+00     5.013323e+00     2.500000e-01     9.175154e-01   
215     2.280657e+00     8.894704e+00     2.500000e-01     1.104091e+00   
216     2.246541e+00     4.361359e+00     1.250000e-01     1.354860e+00   
217     2.223056e+00     6.907958e+00     1.000000e+00     1.914004e-01   
218     2.180842e+00     3.971052e+00     1.250000e-01     1.564549e+00   
219     2.173242e+00     6.829858e+00     1.000000e+00     2.267507e-01   
220     2.117671e+00     3.559029e+00     1.250000e-01     1.858011e+00   
221     2.103542e+00     6.814958e+00     5.000000e-01     2.749966e-01   
222     2.097754e+00     4.614272e+00     2.500000e-01     9.734761e-01   
223     2.092251e+00     8.679909e+00     2.500000e-01     1.175607e+00   
224     2.055647e+00     3.948511e+00     1.250000e-01     1.447195e+00   
225     2.044841e+00     6.595940e+00     1.000000e+00     2.080474e-01   
226     1.997342e+00     3.534795e+00     1.250000e-01     1.706722e+00   
227     1.983129e+00     6.536442e+00     5.000000e-01     2.514196e-01   
228     1.977084e+00     4.534048e+00     2.500000e-01     8.900475e-01   
229     1.971854e+00     8.210814e+00     2.500000e-01     1.080361e+00   
230     1.940198e+00     3.896104e+00     1.250000e-01     1.335537e+00   
231     1.926958e+00     6.335691e+00     1.000000e+00     1.914699e-01   
232     1.886288e+00     3.510992e+00     1.250000e-01     1.568665e+00   
233     1.872196e+00     6.277847e+00     5.000000e-01     2.300242e-01   
234     1.866043e+00     4.452320e+00     2.500000e-01     8.145322e-01   
235     1.861012e+00     7.782367e+00     2.500000e-01     9.933142e-01   
236     1.833603e+00     3.843193e+00     1.250000e-01     1.232629e+00   
237     1.818632e+00     6.091003e+00     1.000000e+00     1.763020e-01   
238     1.783742e+00     3.484463e+00     1.250000e-01     1.442706e+00   
239     1.782762e+00     6.034110e+00     1.000000e+00     2.106956e-01   
240     1.735805e+00     3.115538e+00     1.250000e-01     1.727556e+00   
241     1.726378e+00     6.026054e+00     5.000000e-01     2.564428e-01   
242     1.723220e+00     4.040175e+00     2.500000e-01     9.115295e-01   
243     1.720711e+00     7.727332e+00     2.500000e-01     1.113695e+00   
244     1.688628e+00     3.409735e+00     1.250000e-01     1.384087e+00   
245     1.687402e+00     5.846327e+00     1.000000e+00     2.014970e-01   
246     1.644310e+00     3.035382e+00     1.250000e-01     1.654774e+00   
247     1.635458e+00     5.808289e+00     5.000000e-01     2.454549e-01   
248     1.632516e+00     3.922240e+00     2.500000e-01     8.729343e-01   
249     1.630422e+00     7.422455e+00     2.500000e-01     1.070343e+00   
250     1.600682e+00     3.309109e+00     1.250000e-01     1.333961e+00   
251     1.599664e+00     5.641269e+00     1.000000e+00     1.943679e-01   
252     1.559647e+00     2.950896e+00     1.250000e-01     1.595794e+00   
253     1.551464e+00     5.606996e+00     5.000000e-01     2.365882e-01   
254     1.548809e+00     3.801981e+00     2.500000e-01     8.420181e-01   
255     1.547134e+00     7.150152e+00     2.500000e-01     1.035722e+00   
256     1.519264e+00     3.204491e+00     1.250000e-01     1.294067e+00   
257     1.518869e+00     5.449254e+00     1.000000e+00     1.887826e-01   
258     1.481246e+00     2.860815e+00     1.250000e-01     1.549761e+00   
259     1.473800e+00     5.418305e+00     5.000000e-01     2.297516e-01   
260     1.471492e+00     3.678844e+00     2.500000e-01     8.183045e-01   
261     1.470252e+00     6.906909e+00     2.500000e-01     1.009443e+00   
262     1.443825e+00     3.095755e+00     1.250000e-01     1.264058e+00   
263     1.433875e+00     5.268987e+00     5.000000e-01     1.846906e-01   
264     1.429691e+00     3.838034e+00     2.500000e-01     6.576573e-01   
265     1.426778e+00     6.415182e+00     2.500000e-01     8.146635e-01   
266     1.408092e+00     3.309432e+00     1.250000e-01     1.024048e+00   
267     1.398294e+00     5.115450e+00     1.000000e+00     1.476459e-01   
268     1.374100e+00     3.008757e+00     1.250000e-01     1.208505e+00   
269     1.364776e+00     5.072814e+00     5.000000e-01     1.769659e-01   
270     1.360875e+00     3.723681e+00     2.500000e-01     6.295721e-01   
271     1.358232e+00     6.173436e+00     2.500000e-01     7.822869e-01   
272     1.340947e+00     3.215930e+00     1.250000e-01     9.853248e-01   
273     1.331828e+00     4.942750e+00     1.000000e+00     1.423276e-01   
274     1.309388e+00     2.930075e+00     1.250000e-01     1.164503e+00   
275     1.300723e+00     4.906984e+00     5.000000e-01     1.705643e-01   
276     1.297129e+00     3.614932e+00     2.500000e-01     6.072263e-01   
277     1.294770e+00     5.960934e+00     2.500000e-01     7.563564e-01   
278     1.278610e+00     3.122297e+00     1.250000e-01     9.544507e-01   
279     1.270347e+00     4.783712e+00     1.000000e+00     1.380817e-01   
280     1.249290e+00     2.846504e+00     1.250000e-01     1.129842e+00   
281     1.241294e+00     4.750771e+00     5.000000e-01     1.655972e-01   
282     1.238023e+00     3.505117e+00     2.500000e-01     5.899480e-01   
283     1.235962e+00     5.768868e+00     2.500000e-01     7.364638e-01   
284     1.220686e+00     3.025658e+00     1.250000e-01     9.309110e-01   
285     1.213428e+00     4.633944e+00     1.000000e+00     1.349183e-01   
286     1.193424e+00     2.758791e+00     1.250000e-01     1.104133e+00   
287     1.186103e+00     4.604048e+00     5.000000e-01     1.619852e-01   
288     1.183166e+00     3.394618e+00     2.500000e-01     5.774820e-01   
289     1.181421e+00     5.596058e+00     2.500000e-01     7.223491e-01   
290     1.166812e+00     2.926373e+00     1.250000e-01     9.144413e-01   
291     1.160690e+00     4.493033e+00     1.000000e+00     1.327941e-01   
292     1.141443e+00     2.667473e+00     1.250000e-01     1.087008e+00   
293     1.134799e+00     4.466303e+00     5.000000e-01     1.596643e-01   
294     1.132209e+00     3.283633e+00     2.500000e-01     5.696049e-01   
295     1.130798e+00     5.441356e+00     2.500000e-01     7.137867e-01   
296     1.116656e+00     2.824781e+00     1.250000e-01     9.048067e-01   
297     1.111792e+00     4.360523e+00     1.000000e+00     1.316734e-01   
298     1.093029e+00     2.573188e+00     1.250000e-01     1.078153e+00   
299     1.087067e+00     4.337074e+00     5.000000e-01     1.585809e-01   
300     1.084834e+00     3.172336e+00     2.500000e-01     5.661301e-01   
301     1.083777e+00     5.303780e+00     2.500000e-01     7.105858e-01   
302     1.069917e+00     2.721282e+00     1.250000e-01     9.018054e-01   
303     1.066429e+00     4.235993e+00     1.000000e+00     1.315261e-01   
304     1.047893e+00     2.476701e+00     1.250000e-01     1.077308e+00   
305     1.042617e+00     4.215933e+00     5.000000e-01     1.586896e-01   
306     1.040755e+00     3.060889e+00     2.500000e-01     5.669001e-01   
307     1.040074e+00     5.182482e+00     2.500000e-01     7.125832e-01   
308     1.026318e+00     2.616357e+00     1.250000e-01     9.052610e-01   
309     1.024328e+00     4.119050e+00     1.000000e+00     1.323265e-01   
310     1.005772e+00     2.378947e+00     1.250000e-01     1.084243e+00   
311     1.001190e+00     4.102475e+00     5.000000e-01     1.599501e-01   
312     9.997139e-01     2.949465e+00     2.500000e-01     5.717750e-01   
313     9.994338e-01     5.076709e+00     2.500000e-01     7.196298e-01   
314     9.856080e-01     2.510610e+00     1.250000e-01     9.150062e-01   
315     9.852461e-01     4.009322e+00     1.000000e+00     1.340494e-01   
316     9.664250e-01     2.281108e+00     1.250000e-01     1.098737e+00   
317     9.625502e-01     3.996314e+00     5.000000e-01     1.623222e-01   
318     9.614767e-01     2.838276e+00     2.500000e-01     5.806143e-01   
319     9.515991e-01     4.985761e+00     1.250000e-01     7.315687e-01   
320     9.427180e-01     3.545792e+00     1.000000e+00     8.997492e-02   
321     9.334297e-01     4.882053e+00     1.250000e-01     7.077928e-01   
322     9.247422e-01     3.495178e+00     1.000000e+00     8.781951e-02   
323     9.158608e-01     4.799064e+00     1.250000e-01     6.917274e-01   
324     9.074688e-01     3.447983e+00     1.000000e+00     8.642785e-02   
325     8.988691e-01     4.727544e+00     1.250000e-01     6.812904e-01   
326     8.908445e-01     3.400723e+00     1.000000e+00     8.559528e-02   
327     8.824311e-01     4.665728e+00     1.250000e-01     6.752977e-01   
328     8.748267e-01     3.353984e+00     1.000000e+00     8.521738e-02   
329     8.665245e-01     4.611812e+00     1.250000e-01     6.728812e-01   
330     8.593806e-01     3.307810e+00     1.000000e+00     8.521240e-02   
331     8.511284e-01     4.564539e+00     1.250000e-01     6.734039e-01   
332     8.444763e-01     3.262275e+00     1.000000e+00     8.551886e-02   
333     8.362228e-01     4.522946e+00     1.250000e-01     6.763801e-01   
334     8.300876e-01     3.217426e+00     1.000000e+00     8.608856e-02   
