NewtonCholesky with backtrack line search.

CUTEst problem................: BEALE
Number of variables...........: 2
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 2
Maximum line search iterations: 1000
Time limit....................: 10 min

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ summary statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Objective.............: 3.645407e-16
Gradient norm.........: 7.583654e-08
Total iterations......: 1000
Total time in seconds.: 0.030822
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ output statistics ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
Number of objective function evaluations: 2584
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Subproblem iterations...................: 8000
Subproblem time in seconds..............: 0.016333
How many times subproblem failed........: 0
Line search iterations..................: 2584
Line search time in seconds.............: 0.007873
How many times line search failed.......: 0
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾ superscription ‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
iter....: current iteration
f(x*)...: objective function avaluated at x(iter)
‖∇f(x)‖.: gradient norm used to calculate x(iter), so x in ‖∇f(x)‖ is equal to x(iter-1)
alpha...: step calculated by backtrack line search
‖d‖.....: search direction norm
‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾
__________________________________________________________________________
iter    f(x*)            ‖∇f(x)‖          alpha            ‖d‖            
33      3.026725e-02     1.813517e-01     3.125000e-02     1.025749e+00   
34      3.019326e-02     6.290926e-01     1.250000e-01     1.856990e-01   
35      2.974190e-02     2.207606e-01     3.125000e-02     7.823640e-01   
36      2.953065e-02     5.603549e-01     1.250000e-01     9.857382e-02   
37      2.939315e-02     3.150655e-01     6.250000e-02     4.057498e-01   
38      2.937131e-02     6.568536e-01     1.250000e-01     2.246860e-01   
39      2.883134e-02     1.787328e-01     3.125000e-02     9.500666e-01   
40      2.869472e-02     5.905825e-01     1.250000e-01     1.484755e-01   
41      2.869315e-02     2.539871e-01     6.250000e-02     5.783739e-01   
42      2.807249e-02     7.503967e-01     6.250000e-02     3.232655e-01   
43      2.794581e-02     4.152414e-01     2.500000e-01     1.256325e-01   
44      2.793337e-02     7.575581e-01     1.250000e-01     3.324252e-01   
45      2.732682e-02     9.531362e-02     3.125000e-02     1.478723e+00   
46      2.731548e-02     7.225197e-01     1.250000e-01     3.031460e-01   
47      2.664850e-02     1.106987e-01     3.125000e-02     1.259915e+00   
48      2.660358e-02     6.469581e-01     1.250000e-01     2.312422e-01   
49      2.603639e-02     1.633676e-01     3.125000e-02     8.655913e-01   
50      2.583459e-02     5.332614e-01     1.250000e-01     9.875443e-02   
51      2.565860e-02     2.935035e-01     6.250000e-02     3.571412e-01   
52      2.554710e-02     5.888929e-01     1.250000e-01     1.729075e-01   
53      2.551731e-02     2.135266e-01     6.250000e-02     5.975628e-01   
54      2.544588e-02     7.221288e-01     1.250000e-01     3.104159e-01   
55      2.471938e-02     1.031480e-01     3.125000e-02     1.164947e+00   
56      2.461518e-02     5.922567e-01     1.250000e-01     1.842352e-01   
57      2.458685e-02     1.982399e-01     6.250000e-02     6.138290e-01   
58      2.448207e-02     7.194576e-01     1.250000e-01     3.118811e-01   
59      2.373713e-02     1.007061e-01     3.125000e-02     1.106650e+00   
60      2.360246e-02     5.620760e-01     1.250000e-01     1.571900e-01   
61      2.345551e-02     2.193682e-01     6.250000e-02     5.002265e-01   
62      2.336893e-02     6.395734e-01     1.250000e-01     2.432695e-01   
63      2.278082e-02     1.424860e-01     3.125000e-02     7.831456e-01   
64      2.255358e-02     4.707128e-01     2.500000e-01     4.882466e-02   
65      2.243093e-02     1.884845e-01     6.250000e-02     5.605957e-01   
66      2.231261e-02     6.596983e-01     1.250000e-01     2.683521e-01   
67      2.166498e-02     1.213927e-01     3.125000e-02     8.253376e-01   
68      2.148225e-02     4.637634e-01     2.500000e-01     5.289967e-02   
69      2.135032e-02     1.707806e-01     6.250000e-02     5.761882e-01   
70      2.120449e-02     6.534148e-01     1.250000e-01     2.683584e-01   
71      2.056895e-02     1.181504e-01     3.125000e-02     7.764323e-01   
72      2.047543e-02     4.377063e-01     5.000000e-01     3.066562e-02   
73      1.953170e-02     7.110517e-02     3.125000e-02     1.165285e+00   
74      1.937386e-02     5.120446e-01     1.250000e-01     1.371534e-01   
75      1.914902e-02     2.143624e-01     6.250000e-02     3.671362e-01   
76      1.899379e-02     5.138564e-01     1.250000e-01     1.428780e-01   
77      1.876389e-02     2.066974e-01     6.250000e-02     3.743907e-01   
78      1.860875e-02     5.121228e-01     1.250000e-01     1.445755e-01   
79      1.837530e-02     2.027559e-01     6.250000e-02     3.717912e-01   
80      1.821793e-02     5.055743e-01     1.250000e-01     1.409510e-01   
81      1.798402e-02     2.035562e-01     6.250000e-02     3.569727e-01   
82      1.782208e-02     4.932511e-01     1.250000e-01     1.309048e-01   
83      1.759366e-02     2.100791e-01     6.250000e-02     3.285229e-01   
84      1.742422e-02     4.749397e-01     1.250000e-01     1.139098e-01   
85      1.721038e-02     2.230337e-01     6.250000e-02     2.867832e-01   
86      1.703028e-02     4.515983e-01     1.250000e-01     9.052252e-02   
87      1.684083e-02     2.423607e-01     6.250000e-02     2.346526e-01   
88      1.679531e-02     4.255715e-01     2.500000e-01     6.293183e-02   
89      1.653607e-02     1.165257e-01     6.250000e-02     5.547176e-01   
90      1.633901e-02     5.694327e-01     1.250000e-01     2.211931e-01   
91      1.605678e-02     1.299203e-01     6.250000e-02     4.900726e-01   
92      1.588485e-02     5.289207e-01     1.250000e-01     1.862607e-01   
93      1.560611e-02     1.519645e-01     6.250000e-02     4.085815e-01   
94      1.544359e-02     4.826645e-01     1.250000e-01     1.430105e-01   
95      1.520042e-02     1.832793e-01     6.250000e-02     3.161349e-01   
96      1.503007e-02     4.356877e-01     1.250000e-01     9.527910e-02   
97      1.484257e-02     2.219648e-01     6.250000e-02     2.223712e-01   
98      1.471584e-02     3.940676e-01     2.500000e-01     4.987456e-02   
99      1.441691e-02     1.350814e-01     6.250000e-02     4.094552e-01   
100     1.425241e-02     4.644461e-01     1.250000e-01     1.357881e-01   
101     1.401919e-02     1.806771e-01     6.250000e-02     2.844857e-01   
102     1.384841e-02     4.053937e-01     1.250000e-01     7.453974e-02   
103     1.378915e-02     2.308896e-01     1.250000e-01     1.751801e-01   
104     1.360466e-02     4.946448e-01     1.250000e-01     1.725386e-01   
105     1.332905e-02     1.478551e-01     6.250000e-02     3.366781e-01   
106     1.316571e-02     4.155619e-01     1.250000e-01     9.490712e-02   
107     1.298826e-02     2.064840e-01     6.250000e-02     2.018594e-01   
108     1.278985e-02     3.606545e-01     2.500000e-01     3.489471e-02   
109     1.254459e-02     1.589363e-01     6.250000e-02     2.847065e-01   
110     1.238155e-02     3.827027e-01     1.250000e-01     6.760206e-02   
111     1.228968e-02     2.234535e-01     1.250000e-01     1.518326e-01   
112     1.211840e-02     4.472395e-01     1.250000e-01     1.404952e-01   
113     1.188856e-02     1.605329e-01     6.250000e-02     2.601002e-01   
114     1.183317e-02     3.633219e-01     2.500000e-01     5.419825e-02   
115     1.149657e-02     1.030542e-01     6.250000e-02     3.813160e-01   
116     1.133894e-02     4.031122e-01     1.250000e-01     1.039515e-01   
117     1.133340e-02     1.823602e-01     1.250000e-01     1.956827e-01   
118     1.110700e-02     4.815496e-01     1.250000e-01     1.828714e-01   
119     1.082726e-02     1.238815e-01     6.250000e-02     3.034937e-01   
120     1.067613e-02     3.610298e-01     1.250000e-01     6.681855e-02   
121     1.057586e-02     2.068140e-01     1.250000e-01     1.369326e-01   
122     1.041450e-02     4.057977e-01     1.250000e-01     1.180800e-01   
123     1.022723e-02     1.627048e-01     6.250000e-02     2.043484e-01   
124     1.003213e-02     3.183134e-01     2.500000e-01     2.660754e-02   
125     9.841608e-03     1.553846e-01     6.250000e-02     2.061243e-01   
126     9.650187e-03     3.123182e-01     2.500000e-01     2.586800e-02   
127     9.466266e-03     1.534504e-01     6.250000e-02     1.981414e-01   
128     9.387784e-03     3.036578e-01     5.000000e-01     2.198372e-02   
129     8.916105e-03     5.648771e-02     6.250000e-02     4.599762e-01   
130     8.754108e-03     3.859420e-01     1.250000e-01     1.189334e-01   
131     8.732765e-03     1.459122e-01     1.250000e-01     1.843277e-01   
132     8.516997e-03     4.258104e-01     1.250000e-01     1.587722e-01   
133     8.295027e-03     1.177826e-01     6.250000e-02     2.266622e-01   
134     8.136640e-03     2.902933e-01     2.500000e-01     2.667244e-02   
135     8.115156e-03     1.352455e-01     1.250000e-01     1.835372e-01   
136     7.900177e-03     4.137665e-01     1.250000e-01     1.549264e-01   
137     7.691217e-03     1.143489e-01     6.250000e-02     2.122676e-01   
138     7.617280e-03     2.748370e-01     5.000000e-01     1.991276e-02   
139     7.178968e-03     5.251701e-02     6.250000e-02     3.773043e-01   
140     7.053216e-03     3.156022e-01     1.250000e-01     7.300955e-02   
141     6.961153e-03     1.595736e-01     1.250000e-01     1.141258e-01   
142     6.831049e-03     3.225510e-01     1.250000e-01     8.358396e-02   
143     6.746588e-03     1.489745e-01     1.250000e-01     1.232820e-01   
144     6.611565e-03     3.274954e-01     1.250000e-01     9.188536e-02   
145     6.533124e-03     1.403203e-01     1.250000e-01     1.296378e-01   
146     6.394164e-03     3.296140e-01     1.250000e-01     9.727529e-02   
147     6.319387e-03     1.338678e-01     1.250000e-01     1.327207e-01   
148     6.178907e-03     3.284317e-01     1.250000e-01     9.944240e-02   
149     6.105255e-03     1.296538e-01     1.250000e-01     1.324456e-01   
150     5.966433e-03     3.238971e-01     1.250000e-01     9.842609e-02   
151     5.891816e-03     1.275368e-01     1.250000e-01     1.290702e-01   
152     5.757726e-03     3.163344e-01     1.250000e-01     9.455364e-02   
153     5.680900e-03     1.272619e-01     1.250000e-01     1.230828e-01   
154     5.553847e-03     3.063142e-01     1.250000e-01     8.833245e-02   
155     5.474497e-03     1.285177e-01     1.250000e-01     1.150793e-01   
156     5.355739e-03     2.945107e-01     1.250000e-01     8.034512e-02   
157     5.274300e-03     1.309729e-01     1.250000e-01     1.056708e-01   
158     5.164115e-03     2.815939e-01     1.250000e-01     7.117428e-02   
159     5.081481e-03     1.342960e-01     1.250000e-01     9.542825e-02   
160     4.979417e-03     2.681661e-01     1.250000e-01     6.135991e-02   
161     4.896646e-03     1.381646e-01     1.250000e-01     8.485743e-02   
162     4.801831e-03     2.547347e-01     1.250000e-01     5.137931e-02   
163     4.719910e-03     1.422722e-01     1.250000e-01     7.438956e-02   
164     4.702196e-03     2.417051e-01     2.500000e-01     4.163861e-02   
165     4.690402e-03     6.034087e-02     1.250000e-01     1.941464e-01   
166     4.459037e-03     3.512294e-01     1.250000e-01     1.449329e-01   
167     4.402631e-03     8.151738e-02     1.250000e-01     1.475334e-01   
168     4.257964e-03     3.005683e-01     1.250000e-01     1.048722e-01   
169     4.187798e-03     9.926199e-02     1.250000e-01     1.144170e-01   
170     4.081774e-03     2.653132e-01     1.250000e-01     7.588109e-02   
171     4.008870e-03     1.136979e-01     1.250000e-01     8.920763e-02   
172     3.922419e-03     2.388232e-01     1.250000e-01     5.374713e-02   
173     3.850906e-03     1.252199e-01     1.250000e-01     6.956823e-02   
174     3.826973e-03     2.182610e-01     2.500000e-01     3.662549e-02   
175     3.779606e-03     5.774374e-02     1.250000e-01     1.621856e-01   
176     3.617338e-03     2.980107e-01     1.250000e-01     1.137659e-01   
177     3.550872e-03     8.432914e-02     1.250000e-01     1.125903e-01   
178     3.453252e-03     2.478716e-01     1.250000e-01     7.232433e-02   
179     3.386764e-03     1.046195e-01     1.250000e-01     8.011568e-02   
180     3.312894e-03     2.158781e-01     1.250000e-01     4.502660e-02   
181     3.298108e-03     1.191630e-01     2.500000e-01     5.771991e-02   
182     3.165856e-03     2.698614e-01     1.250000e-01     9.793152e-02   
183     3.101562e-03     8.473332e-02     1.250000e-01     9.551064e-02   
184     3.022529e-03     2.213422e-01     1.250000e-01     5.709239e-02   
185     2.962552e-03     1.054192e-01     1.250000e-01     6.453700e-02   
186     2.938509e-03     1.920640e-01     2.500000e-01     3.186398e-02   
187     2.877592e-03     5.261073e-02     1.250000e-01     1.327489e-01   
188     2.766450e-03     2.466072e-01     1.250000e-01     8.589146e-02   
189     2.706875e-03     8.344066e-02     1.250000e-01     8.233982e-02   
190     2.641123e-03     1.994745e-01     1.250000e-01     4.576296e-02   
191     2.630942e-03     1.041114e-01     2.500000e-01     5.292982e-02   
192     2.517618e-03     2.424598e-01     1.250000e-01     8.778582e-02   
193     2.460778e-03     7.728439e-02     1.250000e-01     8.054630e-02   
194     2.399476e-03     1.908469e-01     1.250000e-01     4.395201e-02   
195     2.385523e-03     9.952696e-02     2.500000e-01     4.963272e-02   
196     2.284320e-03     2.283623e-01     1.250000e-01     8.095658e-02   
197     2.231400e-03     7.571644e-02     1.250000e-01     7.329419e-02   
198     2.177092e-03     1.781171e-01     1.250000e-01     3.807987e-02   
199     2.150855e-03     9.758274e-02     2.500000e-01     4.372240e-02   
200     2.068817e-03     2.082226e-01     1.250000e-01     6.866476e-02   
201     2.020972e-03     7.713453e-02     1.250000e-01     6.297119e-02   
202     2.012728e-03     1.634865e-01     2.500000e-01     3.017066e-02   
203     1.952626e-03     3.878829e-02     1.250000e-01     1.126631e-01   
204     1.874819e-03     2.001091e-01     1.250000e-01     6.670301e-02   
205     1.830321e-03     7.327209e-02     1.250000e-01     5.955100e-02   
206     1.818425e-03     1.546340e-01     2.500000e-01     2.759119e-02   
207     1.761219e-03     3.893107e-02     1.250000e-01     1.022335e-01   
208     1.695388e-03     1.849656e-01     1.250000e-01     5.839969e-02   
209     1.655339e-03     7.287669e-02     1.250000e-01     5.245351e-02   
210     1.633482e-03     1.433747e-01     2.500000e-01     2.250644e-02   
211     1.582634e-03     4.363949e-02     1.250000e-01     8.556074e-02   
212     1.531513e-03     1.654595e-01     1.250000e-01     4.593869e-02   
213     1.529352e-03     7.494787e-02     2.500000e-01     4.312134e-02   
214     1.452355e-03     1.883063e-01     1.250000e-01     6.863057e-02   
215     1.414414e-03     6.061884e-02     1.250000e-01     5.563924e-02   
216     1.404872e-03     1.368993e-01     2.500000e-01     2.477027e-02   
217     1.354428e-03     3.414412e-02     1.250000e-01     8.766336e-02   
218     1.305554e-03     1.580696e-01     1.250000e-01     4.683800e-02   
219     1.274439e-03     6.732802e-02     1.250000e-01     4.135900e-02   
220     1.246676e-03     1.213633e-01     2.500000e-01     1.516174e-02   
221     1.209162e-03     4.767557e-02     1.250000e-01     6.076066e-02   
222     1.176469e-03     1.324052e-01     1.250000e-01     2.821765e-02   
223     1.152114e-03     7.325881e-02     2.500000e-01     2.906964e-02   
224     1.111533e-03     1.434567e-01     1.250000e-01     4.076573e-02   
225     1.105441e-03     6.392937e-02     2.500000e-01     3.580337e-02   
226     1.050983e-03     1.569107e-01     1.250000e-01     5.490809e-02   
227     1.023008e-03     5.442195e-02     1.250000e-01     4.300607e-02   
228     1.005304e-03     1.120641e-01     2.500000e-01     1.656201e-02   
229     9.705115e-04     3.730567e-02     1.250000e-01     6.032320e-02   
230     9.420847e-04     1.216101e-01     1.250000e-01     2.781842e-02   
231     9.230177e-04     6.455025e-02     2.500000e-01     2.670462e-02   
232     8.889364e-04     1.294040e-01     1.250000e-01     3.711382e-02   
233     8.816331e-04     5.735415e-02     2.500000e-01     3.138117e-02   
234     8.390482e-04     1.381410e-01     1.250000e-01     4.692641e-02   
235     8.166612e-04     5.028163e-02     1.250000e-01     3.609686e-02   
236     7.982838e-04     9.790298e-02     2.500000e-01     1.253501e-02   
237     7.719411e-04     3.795227e-02     1.250000e-01     4.728498e-02   
238     7.673246e-04     1.030643e-01     2.500000e-01     1.954782e-02   
239     7.331895e-04     2.444996e-02     1.250000e-01     6.306149e-02   
240     7.078636e-04     1.116316e-01     1.250000e-01     2.941554e-02   
241     6.962109e-04     5.355844e-02     2.500000e-01     2.522503e-02   
242     6.669913e-04     1.163436e-01     1.250000e-01     3.558472e-02   
243     6.623411e-04     4.843745e-02     2.500000e-01     2.803261e-02   
244     6.284150e-04     1.209230e-01     1.250000e-01     4.147368e-02   
245     6.111847e-04     4.366324e-02     1.250000e-01     3.058309e-02   
246     5.955394e-04     8.365419e-02     2.500000e-01     9.727848e-03   
247     5.762408e-04     3.530310e-02     1.250000e-01     3.733545e-02   
248     5.672269e-04     8.593388e-02     2.500000e-01     1.380431e-02   
249     5.442941e-04     2.618086e-02     1.250000e-01     4.592762e-02   
250     5.281926e-04     8.951910e-02     1.250000e-01     1.895880e-02   
251     5.137940e-04     5.005925e-02     2.500000e-01     1.773457e-02   
252     4.968275e-04     9.083826e-02     1.250000e-01     2.195763e-02   
253     4.852095e-04     4.671990e-02     2.500000e-01     1.895862e-02   
254     4.672533e-04     9.199410e-02     1.250000e-01     2.472967e-02   
255     4.583064e-04     4.359014e-02     2.500000e-01     2.003620e-02   
256     4.393457e-04     9.285620e-02     1.250000e-01     2.716803e-02   
257     4.328519e-04     4.071422e-02     2.500000e-01     2.092018e-02   
258     4.129907e-04     9.331720e-02     1.250000e-01     2.918877e-02   
259     4.086368e-04     3.812152e-02     2.500000e-01     2.157770e-02   
260     3.880875e-04     9.330257e-02     1.250000e-01     3.073749e-02   
261     3.854931e-04     3.582518e-02     2.500000e-01     2.199194e-02   
262     3.645494e-04     9.277476e-02     1.250000e-01     3.179122e-02   
263     3.633031e-04     3.382323e-02     2.500000e-01     2.216162e-02   
264     3.423033e-04     9.173186e-02     1.250000e-01     3.235607e-02   
265     3.419977e-04     3.210145e-02     2.500000e-01     2.209851e-02   
266     3.212867e-04     9.020184e-02     1.250000e-01     3.246170e-02   
267     3.118501e-04     3.063706e-02     1.250000e-01     2.182396e-02   
268     3.026615e-04     5.892004e-02     2.500000e-01     6.015789e-03   
269     2.930067e-04     2.739726e-02     1.250000e-01     2.350267e-02   
270     2.852734e-04     5.841834e-02     2.500000e-01     7.012970e-03   
271     2.753091e-04     2.423981e-02     1.250000e-01     2.520971e-02   
272     2.690508e-04     5.797367e-02     2.500000e-01     8.018111e-03   
273     2.586913e-04     2.120710e-02     1.250000e-01     2.692791e-02   
274     2.539222e-04     5.757507e-02     2.500000e-01     9.021031e-03   
275     2.430900e-04     1.835543e-02     1.250000e-01     2.863924e-02   
276     2.398161e-04     5.721103e-02     2.500000e-01     1.001178e-02   
277     2.284441e-04     1.576226e-02     1.250000e-01     3.032498e-02   
278     2.266606e-04     5.686953e-02     2.500000e-01     1.098041e-02   
279     2.146947e-04     1.353523e-02     1.250000e-01     3.196572e-02   
280     2.143834e-04     5.653803e-02     2.500000e-01     1.191690e-02   
281     2.017852e-04     1.181598e-02     1.250000e-01     3.354148e-02   
282     1.949871e-04     5.620360e-02     1.250000e-01     1.281105e-02   
283     1.891732e-04     3.023958e-02     2.500000e-01     1.060648e-02   
284     1.828388e-04     5.422989e-02     1.250000e-01     1.221748e-02   
285     1.772937e-04     2.940091e-02     2.500000e-01     1.014338e-02   
286     1.714247e-04     5.220629e-02     1.250000e-01     1.154676e-02   
287     1.661151e-04     2.863275e-02     2.500000e-01     9.652737e-03   
288     1.607041e-04     5.015484e-02     1.250000e-01     1.081902e-02   
289     1.605525e-04     2.792435e-02     5.000000e-01     9.144065e-03   
290     1.462958e-04     6.872727e-02     1.250000e-01     2.841598e-02   
291     1.412139e-04     1.817091e-02     1.250000e-01     1.686090e-02   
292     1.371925e-04     4.037930e-02     2.500000e-01     4.625190e-03   
293     1.323771e-04     1.746096e-02     1.250000e-01     1.643827e-02   
294     1.286066e-04     3.912258e-02     2.500000e-01     4.496948e-03   
295     1.240735e-04     1.688032e-02     1.250000e-01     1.591635e-02   
296     1.205124e-04     3.784371e-02     2.500000e-01     4.319528e-03   
297     1.162733e-04     1.641863e-02     1.250000e-01     1.530544e-02   
298     1.128865e-04     3.654827e-02     2.500000e-01     4.098771e-03   
299     1.089482e-04     1.606428e-02     1.250000e-01     1.461780e-02   
300     1.057080e-04     3.524285e-02     2.500000e-01     3.841388e-03   
301     1.020717e-04     1.580465e-02     1.250000e-01     1.386718e-02   
302     9.895681e-05     3.393476e-02     2.500000e-01     3.554711e-03   
303     9.561870e-05     1.562627e-02     1.250000e-01     1.306835e-02   
304     9.261419e-05     3.263167e-02     2.500000e-01     3.246422e-03   
305     8.956530e-05     1.551507e-02     1.250000e-01     1.223647e-02   
306     8.946693e-05     3.134135e-02     5.000000e-01     2.924277e-03   
307     8.184259e-05     7.763986e-03     1.250000e-01     2.599710e-02   
308     7.860146e-05     3.758860e-02     1.250000e-01     9.684803e-03   
309     7.632898e-05     1.862902e-02     2.500000e-01     7.143013e-03   
310     7.356385e-05     3.510493e-02     1.250000e-01     8.259701e-03   
311     7.123896e-05     1.856978e-02     2.500000e-01     6.398162e-03   
312     7.108647e-05     3.284314e-02     2.500000e-01     7.002280e-03   
313     6.659639e-05     6.863253e-03     1.250000e-01     1.872905e-02   
314     6.616326e-05     3.124917e-02     2.500000e-01     6.307458e-03   
315     6.225504e-05     7.069296e-03     1.250000e-01     1.716446e-02   
316     6.157417e-05     2.968370e-02     2.500000e-01     5.615076e-03   
317     5.819884e-05     7.413630e-03     1.250000e-01     1.561914e-02   
318     5.730906e-05     2.816036e-02     2.500000e-01     4.937779e-03   
319     5.441146e-05     7.863279e-03     1.250000e-01     1.411700e-02   
320     5.335419e-05     2.669085e-02     2.500000e-01     4.286574e-03   
321     5.087652e-05     8.377358e-03     1.250000e-01     1.267836e-02   
322     4.969285e-05     2.528458e-02     2.500000e-01     3.670548e-03   
323     4.757780e-05     8.915984e-03     1.250000e-01     1.131953e-02   
324     4.630626e-05     2.394851e-02     2.500000e-01     3.096729e-03   
325     4.449948e-05     9.445300e-03     1.250000e-01     1.005255e-02   
326     4.317451e-05     2.268720e-02     2.500000e-01     2.570109e-03   
327     4.162636e-05     9.939246e-03     1.250000e-01     8.885294e-03   
328     4.027745e-05     2.150294e-02     2.500000e-01     2.093815e-03   
329     4.015690e-05     1.037947e-02     2.500000e-01     7.821798e-03   
330     3.754699e-05     3.085851e-02     1.250000e-01     1.088197e-02   
331     3.701709e-05     1.099661e-02     2.500000e-01     6.624575e-03   
332     3.504363e-05     2.779564e-02     1.250000e-01     8.762776e-03   
333     3.426822e-05     1.143759e-02     2.500000e-01     5.639049e-03   
334     3.273483e-05     2.521494e-02     1.250000e-01     7.032745e-03   
