NewtonCholesky with backtrack line search.

CUTEst problem................: ROSENBRTU
Number of variables...........: 2
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 2
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 566
Subproblem iterations...................: 4528
Line search iterations..................: 260
Number of objective function evaluations: 826
Number of gradient evaluations..........: 567
Number of hessian evaluations...........: 566
Total time in seconds...................: 0.014812
Subproblem time in seconds..............: 0.003812
Line search time in seconds.............: 0.001477
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
30      9.939591e-01     9.673458e-01     1.000000e+00     2.718581e-01   
31      9.939507e-01     6.250881e-01     1.000000e+00     4.220443e-01   
32      9.939339e-01     1.504530e+00     1.000000e+00     1.747061e-01   
33      9.939259e-01     2.599850e-01     2.500000e-01     1.024817e+00   
34      9.939143e-01     7.503685e-01     1.000000e+00     3.520171e-01   
35      9.939005e-01     1.050711e+00     1.000000e+00     2.511854e-01   
36      9.938986e-01     5.367899e-01     1.000000e+00     4.939351e-01   
37      9.938741e-01     2.070283e+00     1.000000e+00     1.271998e-01   
38      9.938659e-01     1.395040e-01     1.250000e-01     1.941368e+00   
39      9.938576e-01     6.229287e-01     1.000000e+00     4.262206e-01   
40      9.938399e-01     1.547236e+00     1.000000e+00     1.709308e-01   
41      9.938315e-01     2.510746e-01     2.500000e-01     1.068722e+00   
42      9.938189e-01     7.973325e-01     1.000000e+00     3.332977e-01   
43      9.938053e-01     9.501826e-01     1.000000e+00     2.796744e-01   
44      9.937950e-01     6.705544e-01     1.000000e+00     3.973902e-01   
45      9.937789e-01     1.352652e+00     1.000000e+00     1.964558e-01   
46      9.937726e-01     3.327852e-01     5.000000e-01     8.067733e-01   
47      9.937545e-01     1.561659e+00     1.000000e+00     1.702998e-01   
48      9.937458e-01     2.511401e-01     2.500000e-01     1.074756e+00   
49      9.937328e-01     8.089107e-01     1.000000e+00     3.303794e-01   
50      9.937188e-01     9.407283e-01     1.000000e+00     2.841129e-01   
51      9.937076e-01     6.971864e-01     1.000000e+00     3.843205e-01   
52      9.936917e-01     1.274945e+00     1.000000e+00     2.096841e-01   
53      9.936832e-01     3.817115e-01     5.000000e-01     7.064690e-01   
54      9.936672e-01     1.269218e+00     1.000000e+00     2.109686e-01   
55      9.936586e-01     3.871963e-01     5.000000e-01     6.974938e-01   
56      9.936426e-01     1.246985e+00     1.000000e+00     2.150900e-01   
57      9.936337e-01     4.032397e-01     5.000000e-01     6.705654e-01   
58      9.936180e-01     1.177391e+00     1.000000e+00     2.282306e-01   
59      9.936086e-01     4.546879e-01     5.000000e-01     5.950004e-01   
60      9.935937e-01     9.974424e-01     1.000000e+00     2.700516e-01   
61      9.935846e-01     6.369494e-01     1.000000e+00     4.243436e-01   
62      9.935654e-01     1.570396e+00     1.000000e+00     1.714181e-01   
63      9.935563e-01     2.586428e-01     2.500000e-01     1.056482e+00   
64      9.935427e-01     8.034523e-01     1.000000e+00     3.367502e-01   
65      9.935276e-01     9.933277e-01     1.000000e+00     2.723175e-01   
66      9.935177e-01     6.512895e-01     1.000000e+00     4.167040e-01   
67      9.934988e-01     1.523000e+00     1.000000e+00     1.775279e-01   
68      9.934897e-01     2.788299e-01     2.500000e-01     9.832113e-01   
69      9.934770e-01     7.400198e-01     1.000000e+00     3.673351e-01   
70      9.934605e-01     1.188035e+00     1.000000e+00     2.284358e-01   
71      9.934506e-01     4.616358e-01     5.000000e-01     5.919461e-01   
72      9.934351e-01     1.003249e+00     1.000000e+00     2.711785e-01   
73      9.934251e-01     6.509147e-01     1.000000e+00     4.193936e-01   
74      9.934054e-01     1.554688e+00     1.000000e+00     1.748982e-01   
75      9.933960e-01     2.728391e-01     2.500000e-01     1.011222e+00   
76      9.933823e-01     7.705726e-01     1.000000e+00     3.547656e-01   
77      9.933659e-01     1.117043e+00     1.000000e+00     2.444583e-01   
78      9.933557e-01     5.324921e-01     5.000000e-01     5.156323e-01   
79      9.933408e-01     8.572075e-01     1.000000e+00     3.195135e-01   
80      9.933254e-01     9.096816e-01     1.000000e+00     3.012627e-01   
81      9.933109e-01     8.100521e-01     1.000000e+00     3.388519e-01   
82      9.932946e-01     1.025307e+00     1.000000e+00     2.676129e-01   
83      9.932851e-01     6.413785e-01     1.000000e+00     4.293976e-01   
84      9.932635e-01     1.648534e+00     1.000000e+00     1.663085e-01   
85      9.932534e-01     2.498449e-01     2.500000e-01     1.115881e+00   
86      9.932378e-01     8.844881e-01     1.000000e+00     3.115466e-01   
87      9.932222e-01     8.723157e-01     1.000000e+00     3.162160e-01   
88      9.932064e-01     8.997069e-01     1.000000e+00     3.068242e-01   
89      9.931910e-01     8.483039e-01     1.000000e+00     3.258331e-01   
90      9.931745e-01     9.575044e-01     1.000000e+00     2.887480e-01   
91      9.931606e-01     7.535403e-01     1.000000e+00     3.677679e-01   
92      9.931425e-01     1.222057e+00     1.000000e+00     2.263667e-01   
93      9.931316e-01     4.653525e-01     5.000000e-01     5.988617e-01   
94      9.931144e-01     1.044034e+00     1.000000e+00     2.656332e-01   
95      9.931048e-01     6.412301e-01     1.000000e+00     4.342010e-01   
96      9.930816e-01     1.710174e+00     1.000000e+00     1.620083e-01   
97      9.930708e-01     2.407480e-01     2.500000e-01     1.172034e+00   
98      9.930538e-01     9.608178e-01     1.000000e+00     2.898029e-01   
99      9.930392e-01     7.663733e-01     1.000000e+00     3.641713e-01   
100     9.930205e-01     1.209919e+00     1.000000e+00     2.302852e-01   
101     9.930092e-01     4.862070e-01     5.000000e-01     5.771296e-01   
102     9.929917e-01     1.004030e+00     1.000000e+00     2.782614e-01   
103     9.929786e-01     7.102314e-01     1.000000e+00     3.945820e-01   
104     9.929579e-01     1.426744e+00     1.000000e+00     1.958083e-01   
105     9.929498e-01     3.539918e-01     5.000000e-01     7.983714e-01   
106     9.929267e-01     1.639003e+00     1.000000e+00     1.706051e-01   
107     9.929156e-01     2.700087e-01     2.500000e-01     1.052793e+00   
108     9.928992e-01     8.398651e-01     1.000000e+00     3.347922e-01   
109     9.928810e-01     1.034235e+00     1.000000e+00     2.718061e-01   
110     9.928688e-01     6.836587e-01     1.000000e+00     4.126576e-01   
111     9.928461e-01     1.573560e+00     1.000000e+00     1.785585e-01   
112     9.928352e-01     2.973913e-01     2.500000e-01     9.589470e-01   
113     9.928202e-01     7.552145e-01     1.000000e+00     3.742804e-01   
114     9.927999e-01     1.299741e+00     1.000000e+00     2.169874e-01   
115     9.927882e-01     4.394621e-01     5.000000e-01     6.474206e-01   
116     9.927685e-01     1.193456e+00     1.000000e+00     2.368423e-01   
117     9.927563e-01     5.242875e-01     5.000000e-01     5.427069e-01   
118     9.927381e-01     9.483593e-01     1.000000e+00     2.989615e-01   
119     9.927210e-01     8.355472e-01     1.000000e+00     3.399308e-01   
120     9.927016e-01     1.080738e+00     1.000000e+00     2.626649e-01   
121     9.926917e-01     6.474493e-01     1.000000e+00     4.403533e-01   
122     9.926647e-01     1.815907e+00     1.000000e+00     1.561306e-01   
123     9.926526e-01     2.311890e-01     2.500000e-01     1.252311e+00   
124     9.926328e-01     1.093106e+00     1.000000e+00     2.606573e-01   
125     9.926235e-01     6.409432e-01     1.000000e+00     4.465612e-01   
126     9.925951e-01     1.876987e+00     1.000000e+00     1.515813e-01   
127     9.925830e-01     2.192191e-01     2.500000e-01     1.327534e+00   
128     9.925621e-01     1.203196e+00     1.000000e+00     2.375813e-01   
129     9.925493e-01     5.358051e-01     5.000000e-01     5.370870e-01   
130     9.925301e-01     9.504736e-01     1.000000e+00     3.017043e-01   
131     9.925117e-01     8.642161e-01     1.000000e+00     3.323576e-01   
132     9.924915e-01     1.049478e+00     1.000000e+00     2.736375e-01   
133     9.924773e-01     7.134880e-01     1.000000e+00     4.039348e-01   
134     9.924527e-01     1.552699e+00     1.000000e+00     1.848886e-01   
135     9.924481e-01     3.282791e-01     5.000000e-01     8.870627e-01   
136     9.924157e-01     2.038337e+00     1.000000e+00     1.408205e-01   
137     9.924051e-01     1.921285e-01     2.500000e-01     1.535255e+00   
138     9.923801e-01     1.551369e+00     1.000000e+00     1.857550e-01   
139     9.923748e-01     3.331065e-01     5.000000e-01     8.775063e-01   
140     9.923425e-01     2.010310e+00     1.000000e+00     1.433464e-01   
141     9.923309e-01     2.000610e-01     2.500000e-01     1.478965e+00   
142     9.923065e-01     1.463022e+00     1.000000e+00     1.978030e-01   
143     9.922959e-01     3.793499e-01     5.000000e-01     7.721798e-01   
144     9.922694e-01     1.625468e+00     1.000000e+00     1.782487e-01   
145     9.922568e-01     3.094350e-01     2.500000e-01     9.514368e-01   
146     9.922394e-01     7.787455e-01     1.000000e+00     3.744770e-01   
147     9.922155e-01     1.357920e+00     1.000000e+00     2.142127e-01   
148     9.922020e-01     4.472898e-01     5.000000e-01     6.567045e-01   
149     9.921787e-01     1.269349e+00     1.000000e+00     2.296877e-01   
150     9.921645e-01     5.151278e-01     5.000000e-01     5.704385e-01   
151     9.921425e-01     1.048988e+00     1.000000e+00     2.787836e-01   
152     9.921255e-01     7.592618e-01     1.000000e+00     3.864292e-01   
153     9.921000e-01     1.457440e+00     1.000000e+00     2.006631e-01   
154     9.920881e-01     3.961036e-01     5.000000e-01     7.471989e-01   
155     9.920612e-01     1.562308e+00     1.000000e+00     1.874693e-01   
156     9.920542e-01     3.470676e-01     5.000000e-01     8.561200e-01   
157     9.920207e-01     1.968643e+00     1.000000e+00     1.488088e-01   
158     9.920069e-01     2.204237e-01     2.500000e-01     1.362943e+00   
159     9.919822e-01     1.306095e+00     1.000000e+00     2.253924e-01   
160     9.919673e-01     5.030411e-01     5.000000e-01     5.902182e-01   
161     9.919439e-01     1.110357e+00     1.000000e+00     2.659048e-01   
162     9.919298e-01     7.006535e-01     1.000000e+00     4.232421e-01   
163     9.918991e-01     1.771659e+00     1.000000e+00     1.664872e-01   
164     9.918844e-01     2.774956e-01     2.500000e-01     1.084052e+00   
165     9.918622e-01     9.361692e-01     1.000000e+00     3.170179e-01   
166     9.918391e-01     9.999689e-01     1.000000e+00     2.969855e-01   
167     9.918175e-01     8.794082e-01     1.000000e+00     3.383755e-01   
168     9.917931e-01     1.142185e+00     1.000000e+00     2.603524e-01   
169     9.917810e-01     6.787848e-01     1.000000e+00     4.402600e-01   
170     9.917463e-01     1.936293e+00     1.000000e+00     1.533409e-01   
171     9.917311e-01     2.383623e-01     2.500000e-01     1.276204e+00   
172     9.917057e-01     1.197917e+00     1.000000e+00     2.492015e-01   
173     9.917007e-01     6.258524e-01     1.000000e+00     4.798808e-01   
174     9.916571e-01     2.312885e+00     1.000000e+00     1.286909e-01   
175     9.916530e-01     1.698402e-01     2.500000e-01     1.816962e+00   
176     9.916117e-01     2.203827e+00     1.000000e+00     1.354153e-01   
177     9.916013e-01     1.882958e-01     2.500000e-01     1.637237e+00   
178     9.915674e-01     1.832678e+00     1.000000e+00     1.634528e-01   
179     9.915514e-01     2.736867e-01     2.500000e-01     1.118078e+00   
180     9.915268e-01     9.970346e-01     1.000000e+00     3.023271e-01   
181     9.915029e-01     9.303431e-01     1.000000e+00     3.245307e-01   
182     9.914772e-01     1.073096e+00     1.000000e+00     2.813952e-01   
183     9.914563e-01     8.091050e-01     1.000000e+00     3.744160e-01   
184     9.914272e-01     1.431449e+00     1.000000e+00     2.110146e-01   
185     9.914110e-01     4.580918e-01     5.000000e-01     6.667230e-01   
186     9.913824e-01     1.365790e+00     1.000000e+00     2.216836e-01   
187     9.913652e-01     5.066862e-01     5.000000e-01     6.032880e-01   
188     9.913378e-01     1.187079e+00     1.000000e+00     2.558211e-01   
189     9.913267e-01     6.754498e-01     1.000000e+00     4.521098e-01   
190     9.912855e-01     2.103503e+00     1.000000e+00     1.440652e-01   
191     9.912699e-01     2.173487e-01     2.500000e-01     1.435712e+00   
192     9.912391e-01     1.491805e+00     1.000000e+00     2.041410e-01   
193     9.912233e-01     4.342049e-01     5.000000e-01     7.101381e-01   
194     9.911917e-01     1.522029e+00     1.000000e+00     2.004783e-01   
195     9.911766e-01     4.201604e-01     5.000000e-01     7.358341e-01   
196     9.911435e-01     1.615175e+00     1.000000e+00     1.892335e-01   
197     9.911330e-01     3.758952e-01     5.000000e-01     8.257606e-01   
198     9.910935e-01     1.962139e+00     1.000000e+00     1.558582e-01   
199     9.910756e-01     2.569576e-01     2.500000e-01     1.220230e+00   
200     9.910467e-01     1.164572e+00     1.000000e+00     2.641950e-01   
201     9.910295e-01     7.335137e-01     1.000000e+00     4.215029e-01   
202     9.909913e-01     1.862965e+00     1.000000e+00     1.649586e-01   
203     9.909732e-01     2.892731e-01     2.500000e-01     1.086070e+00   
204     9.909455e-01     9.919320e-01     1.000000e+00     3.119226e-01   
205     9.909172e-01     1.027235e+00     1.000000e+00     3.014859e-01   
206     9.908897e-01     9.615946e-01     1.000000e+00     3.226202e-01   
207     9.908603e-01     1.102364e+00     1.000000e+00     2.814703e-01   
208     9.908359e-01     8.416269e-01     1.000000e+00     3.699090e-01   
209     9.908027e-01     1.452652e+00     1.000000e+00     2.136799e-01   
210     9.907837e-01     4.884996e-01     5.000000e-01     6.426435e-01   
211     9.907514e-01     1.342500e+00     1.000000e+00     2.318474e-01   
212     9.907315e-01     5.761759e-01     5.000000e-01     5.449216e-01   
213     9.907013e-01     1.080676e+00     1.000000e+00     2.890959e-01   
214     9.906744e-01     8.961824e-01     1.000000e+00     3.495640e-01   
215     9.906416e-01     1.310358e+00     1.000000e+00     2.386638e-01   
216     9.906214e-01     6.143504e-01     5.000000e-01     5.130789e-01   
217     9.905915e-01     1.014649e+00     1.000000e+00     3.094758e-01   
218     9.905611e-01     1.033082e+00     1.000000e+00     3.042895e-01   
219     9.905310e-01     1.000696e+00     1.000000e+00     3.146102e-01   
220     9.904997e-01     1.071313e+00     1.000000e+00     2.940805e-01   
221     9.904706e-01     9.383608e-01     1.000000e+00     3.365316e-01   
222     9.904374e-01     1.229502e+00     1.000000e+00     2.566133e-01   
223     9.904221e-01     7.181915e-01     1.000000e+00     4.419060e-01   
224     9.903738e-01     2.123415e+00     1.000000e+00     1.482732e-01   
225     9.903535e-01     2.434220e-01     2.500000e-01     1.332752e+00   
226     9.903179e-01     1.392800e+00     1.000000e+00     2.273922e-01   
227     9.902961e-01     5.688366e-01     5.000000e-01     5.621636e-01   
228     9.902625e-01     1.149654e+00     1.000000e+00     2.765067e-01   
229     9.902360e-01     8.416210e-01     1.000000e+00     3.791968e-01   
230     9.901972e-01     1.581131e+00     1.000000e+00     2.010561e-01   
231     9.901780e-01     4.487680e-01     5.000000e-01     7.185440e-01   
232     9.901377e-01     1.646384e+00     1.000000e+00     1.934688e-01   
233     9.901213e-01     4.172786e-01     5.000000e-01     7.755995e-01   
234     9.900766e-01     1.870554e+00     1.000000e+00     1.704915e-01   
235     9.900552e-01     3.261392e-01     2.500000e-01     9.997579e-01   
236     9.900239e-01     9.377331e-01     1.000000e+00     3.427928e-01   
237     9.899869e-01     1.308535e+00     1.000000e+00     2.452939e-01   
238     9.899813e-01     6.737996e-01     1.000000e+00     4.799255e-01   
239     9.899158e-01     2.568246e+00     1.000000e+00     1.244865e-01   
240     9.898936e-01     1.774376e-01     1.250000e-01     1.886403e+00   
241     9.898713e-01     7.776191e-01     1.000000e+00     4.167067e-01   
242     9.898231e-01     1.948142e+00     1.000000e+00     1.652108e-01   
243     9.898001e-01     3.109428e-01     2.500000e-01     1.060700e+00   
244     9.897652e-01     1.024371e+00     1.000000e+00     3.166388e-01   
245     9.897283e-01     1.133319e+00     1.000000e+00     2.863329e-01   
246     9.896957e-01     9.295638e-01     1.000000e+00     3.501779e-01   
247     9.896555e-01     1.390254e+00     1.000000e+00     2.336409e-01   
248     9.896307e-01     6.230626e-01     5.000000e-01     5.261566e-01   
249     9.895935e-01     1.098280e+00     1.000000e+00     2.970257e-01   
250     9.895577e-01     1.007242e+00     1.000000e+00     3.245604e-01   
251     9.895186e-01     1.203935e+00     1.000000e+00     2.714789e-01   
252     9.894896e-01     8.456888e-01     1.000000e+00     3.882708e-01   
253     9.894430e-01     1.727149e+00     1.000000e+00     1.891626e-01   
254     9.894266e-01     4.148113e-01     5.000000e-01     8.018632e-01   
255     9.893723e-01     2.052351e+00     1.000000e+00     1.593175e-01   
256     9.893468e-01     2.967282e-01     2.500000e-01     1.132833e+00   
257     9.893070e-01     1.146975e+00     1.000000e+00     2.872560e-01   
258     9.892712e-01     9.569078e-01     1.000000e+00     3.453661e-01   
259     9.892280e-01     1.383392e+00     1.000000e+00     2.384338e-01   
260     9.892013e-01     6.636834e-01     5.000000e-01     5.013899e-01   
261     9.891620e-01     1.062864e+00     1.000000e+00     3.118009e-01   
262     9.891210e-01     1.135011e+00     1.000000e+00     2.922144e-01   
263     9.890828e-01     9.996910e-01     1.000000e+00     3.326291e-01   
264     9.890392e-01     1.296238e+00     1.000000e+00     2.562824e-01   
265     9.890175e-01     7.734950e-01     1.000000e+00     4.322917e-01   
266     9.889558e-01     2.193585e+00     1.000000e+00     1.511012e-01   
267     9.889285e-01     2.733570e-01     2.500000e-01     1.252363e+00   
268     9.888831e-01     1.359125e+00     1.000000e+00     2.456220e-01   
269     9.888733e-01     7.166414e-01     1.000000e+00     4.695617e-01   
270     9.887958e-01     2.607164e+00     1.000000e+00     1.275197e-01   
271     9.887868e-01     1.977234e-01     2.500000e-01     1.763679e+00   
272     9.887144e-01     2.453326e+00     1.000000e+00     1.359969e-01   
273     9.886926e-01     2.251635e-01     2.500000e-01     1.544937e+00   
274     9.886350e-01     1.945561e+00     1.000000e+00     1.724138e-01   
275     9.886074e-01     3.602952e-01     2.500000e-01     9.538220e-01   
276     9.885683e-01     9.510383e-01     1.000000e+00     3.559981e-01   
277     9.885179e-01     1.522914e+00     1.000000e+00     2.216346e-01   
278     9.884874e-01     5.953510e-01     5.000000e-01     5.737977e-01   
279     9.884394e-01     1.289452e+00     1.000000e+00     2.628363e-01   
280     9.884087e-01     8.381583e-01     1.000000e+00     4.067561e-01   
281     9.883472e-01     2.002224e+00     1.000000e+00     1.690363e-01   
282     9.883177e-01     3.515390e-01     2.500000e-01     9.880704e-01   
283     9.882746e-01     1.004535e+00     1.000000e+00     3.400539e-01   
284     9.882234e-01     1.410088e+00     1.000000e+00     2.418030e-01   
285     9.882177e-01     7.178004e-01     1.000000e+00     4.792504e-01   
286     9.881248e-01     2.804977e+00     1.000000e+00     1.209427e-01   
287     9.880934e-01     1.845442e-01     1.250000e-01     1.944660e+00   
288     9.880567e-01     8.863921e-01     1.000000e+00     3.886809e-01   
289     9.879958e-01     1.859705e+00     1.000000e+00     1.841353e-01   
290     9.879785e-01     4.232970e-01     5.000000e-01     8.264937e-01   
291     9.879034e-01     2.318015e+00     1.000000e+00     1.477593e-01   
292     9.878711e-01     2.757859e-01     2.500000e-01     1.288460e+00   
293     9.878154e-01     1.492539e+00     1.000000e+00     2.312064e-01   
294     9.877810e-01     6.696549e-01     5.000000e-01     5.209331e-01   
295     9.877293e-01     1.180603e+00     1.000000e+00     2.937519e-01   
296     9.876797e-01     1.081317e+00     1.000000e+00     3.215177e-01   
297     9.876252e-01     1.297027e+00     1.000000e+00     2.679538e-01   
298     9.875853e-01     9.051867e-01     1.000000e+00     3.860628e-01   
299     9.875198e-01     1.875390e+00     1.000000e+00     1.851883e-01   
300     9.874992e-01     4.377774e-01     5.000000e-01     8.108024e-01   
301     9.874204e-01     2.291203e+00     1.000000e+00     1.516498e-01   
302     9.873848e-01     2.968935e-01     2.500000e-01     1.213000e+00   
303     9.873265e-01     1.387896e+00     1.000000e+00     2.524326e-01   
304     9.872994e-01     8.151208e-01     1.000000e+00     4.331425e-01   
305     9.872148e-01     2.390309e+00     1.000000e+00     1.461288e-01   
306     9.871791e-01     2.787200e-01     2.500000e-01     1.303742e+00   
307     9.871162e-01     1.567220e+00     1.000000e+00     2.246072e-01   
308     9.870777e-01     6.528473e-01     5.000000e-01     5.459922e-01   
309     9.870184e-01     1.285166e+00     1.000000e+00     2.752347e-01   
310     9.869694e-01     9.810744e-01     1.000000e+00     3.622401e-01   
311     9.869023e-01     1.697754e+00     1.000000e+00     2.083982e-01   
312     9.868639e-01     5.683089e-01     5.000000e-01     6.327389e-01   
313     9.867980e-01     1.582814e+00     1.000000e+00     2.243418e-01   
314     9.867575e-01     6.605138e-01     5.000000e-01     5.445347e-01   
315     9.866953e-01     1.297236e+00     1.000000e+00     2.750923e-01   
316     9.866436e-01     9.939295e-01     1.000000e+00     3.607504e-01   
317     9.865733e-01     1.707683e+00     1.000000e+00     2.090291e-01   
318     9.865327e-01     5.799502e-01     5.000000e-01     6.256539e-01   
319     9.864638e-01     1.577840e+00     1.000000e+00     2.270888e-01   
320     9.864214e-01     6.864135e-01     5.000000e-01     5.285711e-01   
321     9.863568e-01     1.267563e+00     1.000000e+00     2.841772e-01   
322     9.862980e-01     1.075498e+00     1.000000e+00     3.361425e-01   
323     9.862281e-01     1.505368e+00     1.000000e+00     2.396232e-01   
324     9.862194e-01     7.710654e-01     1.000000e+00     4.726582e-01   
325     9.860933e-01     2.981739e+00     1.000000e+00     1.202468e-01   
326     9.860504e-01     2.004609e-01     1.250000e-01     1.909125e+00   
327     9.860014e-01     9.395794e-01     1.000000e+00     3.885770e-01   
328     9.859163e-01     2.033974e+00     1.000000e+00     1.781320e-01   
329     9.859008e-01     4.349833e-01     5.000000e-01     8.554095e-01   
330     9.857873e-01     2.687158e+00     1.000000e+00     1.347096e-01   
331     9.857519e-01     2.531316e-01     2.500000e-01     1.506182e+00   
332     9.856616e-01     2.113924e+00     1.000000e+00     1.723920e-01   
333     9.856611e-01     4.121583e-01     5.000000e-01     9.105230e-01   
334     9.855246e-01     3.031978e+00     1.000000e+00     1.198773e-01   
335     9.854781e-01     2.041330e-01     1.250000e-01     1.905644e+00   
336     9.854248e-01     9.576468e-01     1.000000e+00     3.867543e-01   
337     9.853328e-01     2.062014e+00     1.000000e+00     1.781989e-01   
338     9.853146e-01     4.457615e-01     5.000000e-01     8.472814e-01   
339     9.851932e-01     2.702730e+00     1.000000e+00     1.358395e-01   
340     9.851526e-01     2.636354e-01     2.500000e-01     1.467968e+00   
341     9.850575e-01     2.068837e+00     1.000000e+00     1.787572e-01   
342     9.850366e-01     4.534283e-01     5.000000e-01     8.384889e-01   
343     9.849129e-01     2.681471e+00     1.000000e+00     1.378239e-01   
344     9.848682e-01     2.742291e-01     2.500000e-01     1.419377e+00   
345     9.847730e-01     1.974075e+00     1.000000e+00     1.886860e-01   
346     9.847333e-01     5.098890e-01     5.000000e-01     7.484939e-01   
347     9.846274e-01     2.233596e+00     1.000000e+00     1.670227e-01   
348     9.845765e-01     4.035434e-01     2.500000e-01     9.560631e-01   
349     9.845025e-01     1.114914e+00     1.000000e+00     3.387141e-01   
350     9.844121e-01     1.640142e+00     1.000000e+00     2.295016e-01   
351     9.843560e-01     7.605858e-01     5.000000e-01     5.015224e-01   
352     9.842722e-01     1.283001e+00     1.000000e+00     2.952543e-01   
353     9.841884e-01     1.259202e+00     1.000000e+00     3.014737e-01   
354     9.841019e-01     1.316433e+00     1.000000e+00     2.887345e-01   
355     9.840185e-01     1.212160e+00     1.000000e+00     3.145206e-01   
356     9.839271e-01     1.440847e+00     1.000000e+00     2.644768e-01   
357     9.838580e-01     1.025105e+00     1.000000e+00     3.742657e-01   
358     9.837491e-01     2.048145e+00     1.000000e+00     1.858727e-01   
359     9.837067e-01     5.143618e-01     5.000000e-01     7.601272e-01   
360     9.835824e-01     2.375422e+00     1.000000e+00     1.604548e-01   
361     9.835227e-01     3.879170e-01     2.500000e-01     1.021718e+00   
362     9.834320e-01     1.254187e+00     1.000000e+00     3.076509e-01   
363     9.833352e-01     1.408108e+00     1.000000e+00     2.741025e-01   
364     9.832512e-01     1.123719e+00     1.000000e+00     3.452833e-01   
365     9.831434e-01     1.782168e+00     1.000000e+00     2.167031e-01   
366     9.830776e-01     7.109308e-01     5.000000e-01     5.526882e-01   
367     9.829744e-01     1.501726e+00     1.000000e+00     2.586620e-01   
368     9.829031e-01     1.014426e+00     1.000000e+00     3.859865e-01   
369     9.827745e-01     2.251533e+00     1.000000e+00     1.721798e-01   
370     9.827642e-01     4.582313e-01     5.000000e-01     8.753707e-01   
371     9.825787e-01     3.131686e+00     1.000000e+00     1.234616e-01   
372     9.825601e-01     2.418275e-01     2.500000e-01     1.722281e+00   
373     9.823812e-01     3.007135e+00     1.000000e+00     1.291726e-01   
374     9.823366e-01     2.656581e-01     2.500000e-01     1.565091e+00   
375     9.821853e-01     2.549216e+00     1.000000e+00     1.534452e-01   
376     9.821139e-01     3.733925e-01     2.500000e-01     1.097392e+00   
377     9.820013e-01     1.444786e+00     1.000000e+00     2.741052e-01   
378     9.819020e-01     1.175422e+00     1.000000e+00     3.387213e-01   
379     9.817774e-01     1.794471e+00     1.000000e+00     2.208745e-01   
380     9.817004e-01     7.728590e-01     5.000000e-01     5.216497e-01   
381     9.815827e-01     1.455454e+00     1.000000e+00     2.741629e-01   
382     9.814782e-01     1.191875e+00     1.000000e+00     3.365841e-01   
